Unique Investment Identifier,Business Case ID,Agency Code,Agency Name,Investment URL ID,Agency Investment URL ID,Valid Public URL,Investment URL,invURL - A - Related Datasets,invURL - B - Related API,invURL - C - Related Social Media,invURL - D - General Information,invURL - E - Related to Broader Program/Business,invURL - F - Mobile Application Name,invURL - Mobile Audience Focus,invURL - Responsive Design For Mobile,Updated Date,Updated Time
"006-000051500","1081","006","Department of Commerce","4931","","No","NA","no","no","no","no","no","NA","no","no","09/13/2013","15:34:48"
"009-000001380","1086","009","Department of Health and Human Services","5653","341129","Yes","www.cdc.gov/nhsn","no","no","no","yes","yes","","no","no","09/11/2014","13:28:19"
"009-000004093","1087","009","Department of Health and Human Services","5813","342988","No","http://intranet.hhs.gov/security/iam/index.html","no","no","no","yes","yes","","no","no","10/31/2014","10:39:43"
"009-000004093","1087","009","Department of Health and Human Services","4795","329895","Yes","https://max.omb.gov/community/display/HHS/OS HSPD-12 Implementation Team","no","no","no","yes","no","","no","no","09/13/2013","05:50:22"
"009-000004093","1087","009","Department of Health and Human Services","4799","329897","Yes","http://www.hhs.gov/ocio/esolutions/hhsidentity/hhs_domain_device_root_ca_crl.crl","no","no","no","no","yes","","no","no","09/13/2013","05:50:22"
"009-000004093","1087","009","Department of Health and Human Services","4803","329899","Yes","https://max.omb.gov/community/display/HHS/HSPD-12 Continued Implementation Software","no","no","no","no","yes","","no","no","09/13/2013","05:50:23"
"009-000004093","1087","009","Department of Health and Human Services","4793","328004","No","https://iam.hhs.gov/ams","no","no","no","no","yes","","no","no","09/13/2013","05:50:22"
"009-000004093","1087","009","Department of Health and Human Services","4797","329896","No","http://intranet.hhs.gov/training/iamhhs/index.html","no","no","no","yes","no","","no","no","09/13/2013","05:50:22"
"009-000004093","1087","009","Department of Health and Human Services","4801","329898","Yes","https://max.omb.gov/community/display/HHS/HSPD-12 Library","no","no","no","yes","no","","no","no","09/13/2013","05:50:22"
"009-000005797","1088","009","Department of Health and Human Services","671","321743","Yes","www.flu.gov","yes","no","yes","yes","yes","","no","no","09/13/2013","08:02:30"
"009-000005797","1088","009","Department of Health and Human Services","5707","340771","Yes","www.mentalhealth.gov","yes","no","yes","yes","yes","","no","no","09/12/2014","16:40:45"
"009-000005797","1088","009","Department of Health and Human Services","675","321745","Yes","www.stopmedicarefraud.gov","yes","no","yes","yes","yes","","no","no","09/13/2013","08:02:31"
"009-000005797","1088","009","Department of Health and Human Services","679","321747","Yes","www.hhs.gov/open","yes","no","yes","yes","yes","","no","no","09/13/2013","08:02:31"
"009-000005797","1088","009","Department of Health and Human Services","4807","330007","Yes","www.usability.gov","yes","no","yes","yes","yes","","no","yes","09/13/2013","08:02:30"
"009-000005797","1088","009","Department of Health and Human Services","669","321742","Yes","www.foodsafety.gov","yes","no","yes","yes","yes","","no","no","09/13/2013","08:02:30"
"009-000005797","1088","009","Department of Health and Human Services","4811","330009","Yes","www.hhs.gov/healthcare","yes","no","yes","yes","yes","","no","no","09/13/2013","08:02:30"
"009-000005797","1088","009","Department of Health and Human Services","673","321744","Yes","www.stopbullying.gov","yes","no","yes","yes","yes","","no","no","09/13/2013","08:02:31"
"009-000005797","1088","009","Department of Health and Human Services","677","321746","Yes","http://www.hhs.gov/digitalstrategy","yes","yes","yes","yes","yes","","no","yes","09/13/2013","08:02:31"
"009-000005797","1088","009","Department of Health and Human Services","681","321748","Yes","syndication.hhs.gov","yes","yes","no","yes","yes","","no","no","09/13/2013","08:02:31"
"009-000005797","1088","009","Department of Health and Human Services","665","321739","Yes","www.hhs.gov","yes","no","yes","yes","yes","","no","yes","09/12/2014","16:40:45"
"009-000005797","1088","009","Department of Health and Human Services","4809","330008","Yes","www.betobaccofree.gov","yes","no","yes","yes","yes","","no","yes","09/13/2013","08:02:30"
"009-000276109","1089","009","Department of Health and Human Services","379","320481","Yes","http://bphc.hrsa.gov/healthcenterdatastatistics/index.html","yes","yes","yes","no","yes","","no","no","09/11/2013","10:14:39"
"009-000276109","1089","009","Department of Health and Human Services","377","320480","Yes","http://bphc.hrsa.gov/about/howtoapply/index.html","no","no","no","no","yes","","no","no","09/11/2013","10:14:39"
"009-000281532","1091","009","Department of Health and Human Services","4511","329775","Yes","http://www.medicare.gov/physiciancompare/","no","no","no","no","yes","","no","no","09/11/2013","06:02:30"
"009-000281532","1091","009","Department of Health and Human Services","4515","329777","Yes","https://www.itdashboard.gov/investmentbuscid=1091","no","no","no","yes","no","","no","no","09/11/2013","06:02:30"
"009-000281532","1091","009","Department of Health and Human Services","4509","329774","Yes","http://www.medicare.gov/hospitalcompare/search.html","no","no","no","no","yes","","no","no","09/11/2013","06:02:29"
"009-000281532","1091","009","Department of Health and Human Services","4513","329776","Yes","https://data.medicare.gov/","yes","no","no","no","no","","no","no","09/11/2013","06:02:30"
"009-000281595","1092","009","Department of Health and Human Services","4239","329888","Yes","https://www.itdashboard.gov/investmentbuscid=1092","yes","no","no","no","no","","no","no","09/11/2013","05:55:46"
"009-000282322","1096","009","Department of Health and Human Services","381","319297","Yes","http://www.cms.gov/Medicare/Medicare-Fee-for-Service-Payment/PhysicianFeedbackProgram/index.html","yes","no","no","yes","no","","no","no","09/11/2013","06:03:07"
"028-000007008","1098","028","Small Business Administration","4839","","Yes","http://www.sba.gov/about-sba/sba_performance/open_government/digital_sba","yes","yes","no","yes","yes","http://www.sba.gov/sites/default/files/digitalstrategy.xml","no","yes","09/13/2013","13:00:09"
"005-000002376","1099","005","Department of Agriculture","1685","","Yes","http://www.nrcs.usda.gov/wps/portal/nrcs/main/national/about/cdsi","no","no","no","yes","yes","N/A","yes","yes","09/10/2013","14:40:13"
"007-000000435","1112","007","Department of Defense","5437","152","Yes","http://dhcs.health.mil/","no","no","no","yes","no","n/a","no","no","03/18/2014","11:01:46"
"007-000000435","1112","007","Department of Defense","5819","233","Yes","http://www.health.mil/dhcs","no","no","no","yes","no","n/a","no","no","02/03/2015","15:17:15"
"007-000000688","1114","007","Department of Defense","5249","32","Yes","www.dls.army.mil","no","no","no","yes","yes","no","no","no","03/18/2014","11:05:37"
"007-000000688","1114","007","Department of Defense","5247","31","Yes","www.lms.army.mil","no","no","no","yes","no","no","no","no","03/18/2014","11:05:37"
"007-000001640","1115","007","Department of Defense","5299","24","Yes","https://www.us.army.mil/suite/page/207093","no","no","no","yes","no","no","no","no","03/18/2014","11:23:35"
"007-000001667","1116","007","Department of Defense","5301","33","No","https://www.igc.ustranscom.mil/igc/unauth/welcomeaboutigc.xhtml;jsessionid=m5ydqq0rsrnqc81pndpd3qjh5lqlvqbs9lrlsyhbyc04qc7gvq6!1854067674","no","no","no","yes","no","n/a","no","no","12/09/2013","13:26:42"
"007-000003448","1117","007","Department of Defense","5331","123","No","https://www.marinenet.usmc.mil./","no","no","no","yes","no","no","no","no","03/18/2014","11:37:31"
"007-000006040","1119","007","Department of Defense","5357","71","Yes","http://www.futuresoldiers.com/index.jsp","yes","yes","no","yes","no","no","no","yes","03/18/2014","11:38:33"
"007-000006040","1119","007","Department of Defense","5355","70","Yes","http://www.goarmy.com/careers-and-jobs/help-choosing-a-career-job/army-career-explorer.html","yes","yes","yes","yes","no","no","no","yes","03/18/2014","11:38:33"
"007-000006040","1119","007","Department of Defense","5353","53","Yes","http://www.goarmy.com/ask-sgt-star.html","yes","yes","yes","yes","no","no","no","yes","03/18/2014","11:38:33"
"007-000006430","1120","007","Department of Defense","5461","149","Yes","https://www.us.army.mil","no","no","no","yes","no","no","no","no","02/04/2015","12:50:15"
"007-000001372","1122","007","Department of Defense","5297","133","Yes","http://www.public.navy.mil/spawar/productsservices/pages/navaltacticalcommandsupportsystemntcss.aspx","yes","no","no","no","no","no","no","no","03/18/2014","11:23:25"
"007-000000573","1124","007","Department of Defense","5243","96","Yes","https://compo.dcpds.cpms.osd.mil","no","no","no","yes","no","no","no","no","03/18/2014","11:01:59"
"007-000001191","1126","007","Department of Defense","5283","92","Yes","http://ciog6.army.mil/portals/1/pia/2012/mirs_pia.pdf","no","no","no","yes","no","no","no","no","03/18/2014","11:23:09"
"007-000001191","1126","007","Department of Defense","5281","94","Yes","https://itdashboard.gov/investmentbuscid=1126","no","no","no","yes","no","no","no","no","03/18/2014","11:23:09"
"007-000001191","1126","007","Department of Defense","5279","93","Yes","http://www.mepcom.army.mil/publications/documents/regulations/r-0680-003.pdf","no","no","no","no","yes","no","no","no","03/18/2014","11:23:09"
"015-000000369","1127","015","Department of the Treasury","15","24","Yes","www.itdashboard.gov","no","no","no","yes","no","","","","09/11/2012","12:05:14"
"015-000000369","1127","015","Department of the Treasury","4671","462","No","http://www.irs.gov/Businesses/Corporations/FATCA-Registration","no","no","no","yes","yes","","no","no","09/11/2013","17:11:49"
"015-000000369","1127","015","Department of the Treasury","17","25","Yes","www.irs.gov","no","no","no","yes","yes","","","","09/11/2012","12:05:14"
"015-000000369","1127","015","Department of the Treasury","4673","463","Yes","http://www.irs.gov/Businesses/Corporations/Foreign-Account-Tax-Compliance-Act-(FATCA)","no","no","no","yes","yes","","no","no","09/11/2013","17:11:49"
"015-000000369","1127","015","Department of the Treasury","5601","200003","Yes","https://sa.www4.irs.gov/fatca-rup/","no","no","no","no","yes","","no","no","09/10/2014","14:12:55"
"012-000000007","1128","012","Department of Labor","5677","","Yes","https://18f.gsa.gov/","no","no","no","no","yes","https://18f.gsa.gov/","no","no","09/12/2014","09:03:18"
"014-000000042","1129","014","Department of State","1225","","No","http://irm.m.state.sbu/sites/ops/MSO/MSMC/PRG/Diane%20and%20Mikes%20Draft%20Documents/Forms/AllItems.aspxRootFolder&#61;%2fsites%2fops%2fMSO%2fMSMC%2fPRG%2fDiane%20and%20Mikes%20Draft%20Documents%2fMSERC%20Documents&amp;FolderCTID&#61;&amp;View&#61;%7b5435BE01%2d6595%2","no","no","no","yes","no","","","","09/14/2012","08:32:39"
"014-000000042","1129","014","Department of State","1193","","No","http://irm.m.state.sbu/sites/ops/MSO/MAS/pmo/Working%20Files/Forms/AllItems.aspxRootFolder&#61;%2fsites%2fops%2fMSO%2fMAS%2fpmo%2fWorking%20Files%2fDomains%5f%20PMO%20Functional%20Areas%2fCapital%20Planning%20Investment%20Control%20%28CPIC%29%2fProject%","no","no","no","yes","no","","","","09/14/2012","08:32:39"
"014-000000042","1129","014","Department of State","1179","","Yes","http://www.state.gov/documents/organization/147678.pdf","no","no","no","yes","yes","","","","09/14/2012","08:32:39"
"014-000000042","1129","014","Department of State","1211","","No","http://irm.m.state.sbu/sites/ops/MSO/EML/MC/MCO/Pages/GO.aspx","no","no","no","yes","no","","","","09/14/2012","08:32:39"
"014-000000042","1129","014","Department of State","1197","","No","http://irm.m.state.sbu/sites/ops/MSO/MAS/pmo/Working%20Files/Forms/AllItems.aspxRootFolder&#61;%2fsites%2fops%2fMSO%2fMAS%2fpmo%2fWorking%20Files%2fDomains%5f%20PMO%20Functional%20Areas%2fCapital%20Planning%20Investment%20Control%20%28CPIC%29%2fSecurity","no","no","no","yes","no","","","","09/14/2012","08:32:39"
"014-000000042","1129","014","Department of State","1215","","No","http://emailboxmgmt.irm.state.gov/index.htm","no","no","no","yes","no","","","","09/14/2012","08:32:39"
"014-000000042","1129","014","Department of State","1183","","No","http://irm.m.state.sbu/sites/ops/MSO/MSMC/PRG/Capital%20Planning/Forms/AllItems.aspx","no","no","no","yes","no","","","","09/14/2012","08:32:39"
"014-000000042","1129","014","Department of State","1201","","No","http://irm.m.state.sbu/sites/ops/MSO/MAS/pmo/Working%20Files/Forms/AllItems.aspxRootFolder&#61;%2fsites%2fops%2fMSO%2fMAS%2fpmo%2fWorking%20Files%2fDomains%5f%20PMO%20Functional%20Areas%2fCapital%20Planning%20Investment%20Control%20%28CPIC%29%2fAcquisit","no","no","no","yes","no","","","","09/14/2012","08:32:39"
"014-000000042","1129","014","Department of State","1219","","No","http://irm.m.state.sbu/sites/bmp/SPO/EAD/Security/Cyber%20Security%20Architecture%20Website/Website%20Files/Publisher%20-%20Explorer/genericreports_definitionreport_5370.htm","no","no","no","yes","yes","","","","09/14/2012","08:32:39"
"014-000000042","1129","014","Department of State","1187","","No","http://irm.m.state.sbu/sites/SMART/default.aspx","no","no","no","yes","no","","","","09/14/2012","08:32:39"
"014-000000042","1129","014","Department of State","1205","","No","http://irm.m.state.sbu/sites/ops/MSO/MSMC/PRG/PRG%20Documents/Forms/AllItems.aspx","no","no","no","yes","no","","","","09/14/2012","08:32:39"
"014-000000042","1129","014","Department of State","1173","","No","http://irm.m.state.sbu/Pages/Home.aspx","no","no","no","yes","yes","","","","09/14/2012","08:32:38"
"014-000000042","1129","014","Department of State","1223","","No","http://irm.m.state.sbu/sites/ops/MSO/MSMC/PRG/Diane%20and%20Mikes%20Draft%20Documents/Forms/AllItems.aspxRootFolder&#61;%2fsites%2fops%2fMSO%2fMSMC%2fPRG%2fDiane%20and%20Mikes%20Draft%20Documents%2fMSERC%20Documents&amp;FolderCTID&#61;&amp;View&#61;%7b5435BE01%2d6595%2","no","no","no","yes","no","","","","09/14/2012","08:32:39"
"014-000000042","1129","014","Department of State","1191","","No","http://irm.m.state.sbu/sites/ops/CSO/OSD/Lists/Master%20Ticket%20Tracking%20Repository/AllItems.aspx","no","no","no","yes","no","","","","09/14/2012","08:32:39"
"014-000000042","1129","014","Department of State","1209","","No","http://irm.m.state.sbu/sites/ops/mso/eml/mc/mco/pages/bes_home.aspx","no","no","no","yes","no","","","","09/14/2012","08:32:39"
"014-000000042","1129","014","Department of State","1177","","No","http://irm.m.state.sbu/sites/OPS/MSO/default.aspx","no","no","no","yes","yes","","","","09/14/2012","08:32:39"
"014-000000042","1129","014","Department of State","4603","94632","No","http://start.smart.state.gov/Pages/Default.aspx","no","no","no","yes","yes","","no","no","09/11/2013","11:26:35"
"014-000000042","1129","014","Department of State","1195","","No","http://irm.m.state.sbu/sites/ops/MSO/MAS/pmo/Working%20Files/Forms/AllItems.aspxRootFolder&#61;%2fsites%2fops%2fMSO%2fMAS%2fpmo%2fWorking%20Files%2fDomains%5f%20PMO%20Functional%20Areas%2fCapital%20Planning%20Investment%20Control%20%28CPIC%29%2fRisk%20M","no","no","no","yes","no","","","","09/14/2012","08:32:39"
"014-000000042","1129","014","Department of State","1213","","No","http://irm.m.state.sbu/sites/ops/mso/eml/mc/mco/pages/laptops_home.aspx","no","no","no","yes","no","","","","09/14/2012","08:32:39"
"014-000000042","1129","014","Department of State","1181","","No","http://irm.m.state.sbu/sites/bmp/grp/sm/ITCCB/default.aspx","no","no","no","yes","no","","","","09/14/2012","08:32:39"
"014-000000042","1129","014","Department of State","1199","","No","http://irm.m.state.sbu/sites/ops/MSO/MAS/pmo/Working%20Files/Forms/AllItems.aspxRootFolder&#61;%2fsites%2fops%2fMSO%2fMAS%2fpmo%2fWorking%20Files%2fDomains%5f%20PMO%20Functional%20Areas%2fCapital%20Planning%20Investment%20Control%20%28CPIC%29%2fBaseline","no","no","no","yes","no","","","","09/14/2012","08:32:39"
"014-000000042","1129","014","Department of State","1217","","No","http://owa.irm.state.gov/","no","no","no","yes","no","","","","09/14/2012","08:32:39"
"014-000000042","1129","014","Department of State","1185","","No","http://irm.m.state.sbu/sites/SMART/Lists/Risk%20%20Issue%20Database/All%20Items.aspx","no","no","no","yes","no","","","","09/14/2012","08:32:39"
"014-000000042","1129","014","Department of State","1203","","No","http://irm.m.state.sbu/sites/ops/MSO/MAS/pmo/BY2013%20Major%20Data%20Call/Forms/AllItems.aspx","no","no","no","yes","no","","","","09/14/2012","08:32:39"
"014-000000042","1129","014","Department of State","1171","","No","http://start.smart.state.gov/Pages/messaging.aspx","no","no","no","yes","no","","","","09/14/2012","08:32:38"
"014-000000042","1129","014","Department of State","1221","","No","http://irm.m.state.sbu/sites/bmp/SPO/EAD/Security/Cyber%20Security%20Architecture%20Website/Website%20Files/04202010/genericreports_definitionreport_5450.htm","no","no","no","yes","no","","","","09/14/2012","08:32:39"
"014-000000042","1129","014","Department of State","1189","","No","http://irm.m.state.sbu/sites/ops/CSO/ITSC/Pages/SubmitaTicket.aspx","no","no","no","yes","no","","","","09/14/2012","08:32:39"
"014-000000042","1129","014","Department of State","1207","","No","http://irm.m.state.sbu/sites/ops/MSO/MAS/pmo/Working%20Files/Forms/AllItems.aspxRootFolder&#61;%2fsites%2fops%2fMSO%2fMAS%2fpmo%2fWorking%20Files%2fDomains%5f%20PMO%20Functional%20Areas%2fCapital%20Planning%20Investment%20Control%20%28CPIC%29&amp;FolderCTID","no","no","no","yes","no","","","","09/14/2012","08:32:39"
"014-000000042","1129","014","Department of State","1175","","No","http://irm.m.state.sbu/ops/default.aspx","no","no","no","yes","yes","","","","09/14/2012","08:32:38"
"014-000000039","1130","014","Department of State","3865","","No","https://www.conferences.state.gov","no","no","no","no","yes","","","","09/17/2012","14:28:48"
"014-000000034","1134","014","Department of State","4375","75742","Yes","http://evisaforms.state.gov","no","no","no","no","yes","No","no","no","09/10/2013","14:11:13"
"014-000000034","1134","014","Department of State","1239","","Yes","https://ceac.state.gov","no","no","no","yes","yes","","","","09/14/2012","08:34:24"
"014-000000034","1134","014","Department of State","4361","75734","Yes","http://dvlottery.state.gov/","no","no","no","yes","no","No","no","no","09/10/2013","14:11:13"
"014-000000034","1134","014","Department of State","4379","75744","Yes","https://j1visawaiverrecommendation.state.gov","no","no","no","no","yes","No","no","no","09/10/2013","14:11:13"
"014-000000034","1134","014","Department of State","1243","","Yes","http://evisaforms.state.gov/schedulingsystem.asp","no","no","no","no","yes","","","","09/14/2012","08:34:24"
"014-000000034","1134","014","Department of State","4365","75737","Yes","http://iafdb.travel.state.gov/","yes","no","yes","yes","yes","No","no","no","09/10/2013","14:11:13"
"014-000000034","1134","014","Department of State","1229","","Yes","http://caemployees.state.gov/","no","no","no","no","no","","","","09/14/2012","08:34:24"
"014-000000034","1134","014","Department of State","1247","","Yes","http://j1visawaiverstatus.state.gov","no","no","no","no","yes","","","","09/14/2012","08:34:24"
"014-000000034","1134","014","Department of State","4369","75739","Yes","https://ceac.state.gov","no","no","no","yes","yes","No","no","no","09/10/2013","14:11:13"
"014-000000034","1134","014","Department of State","1233","","Yes","http://www.travel.state.gov/visa/visa_4756.html","yes","no","yes","yes","yes","","","","09/14/2012","08:34:24"
"014-000000034","1134","014","Department of State","1251","","Yes","http://travel.state.gov/","yes","no","yes","yes","yes","","","","09/14/2012","08:34:24"
"014-000000034","1134","014","Department of State","4373","75741","Yes","http://evisaforms.state.gov/schedulingsystem.asp","no","no","no","no","yes","No","no","no","09/10/2013","14:11:13"
"014-000000034","1134","014","Department of State","1237","","No","http://immigrantvisas.state.gov/","yes","no","no","yes","yes","","","","09/14/2012","08:34:24"
"014-000000034","1134","014","Department of State","4359","75733","Yes","http://caemployees.state.gov/","no","no","no","no","no","No","no","no","09/10/2013","14:11:13"
"014-000000034","1134","014","Department of State","4377","75743","Yes","http://j1visawaiverstatus.state.gov","no","no","no","no","yes","No","no","no","09/10/2013","14:11:13"
"014-000000034","1134","014","Department of State","1241","","Yes","http://evisaforms.state.gov/acsschedulingsystem.asp","no","no","no","no","yes","","","","09/14/2012","08:34:24"
"014-000000034","1134","014","Department of State","4363","75736","Yes","http://www.travel.state.gov/visa/visa_4756.html","yes","no","yes","yes","yes","No","no","no","09/10/2013","14:11:13"
"014-000000034","1134","014","Department of State","1227","","Yes","http://adoption.state.gov/","yes","no","no","yes","no","","","","09/14/2012","08:34:24"
"014-000000034","1134","014","Department of State","4381","75745","Yes","http://travel.state.gov/","yes","no","yes","yes","yes","No","no","no","09/10/2013","14:11:13"
"014-000000034","1134","014","Department of State","1245","","Yes","http://evisaforms.state.gov","no","no","no","no","yes","","","","09/14/2012","08:34:24"
"014-000000034","1134","014","Department of State","4367","75738","No","http://immigrantvisas.state.gov/","yes","no","no","yes","yes","No","no","no","09/10/2013","14:11:13"
"014-000000034","1134","014","Department of State","1231","","Yes","http://dvlottery.state.gov/","no","no","no","yes","no","","","","09/14/2012","08:34:24"
"014-000000034","1134","014","Department of State","1249","","Yes","https://j1visawaiverrecommendation.state.gov","no","no","no","no","yes","","","","09/14/2012","08:34:24"
"014-000000034","1134","014","Department of State","4371","75740","Yes","http://evisaforms.state.gov/acsschedulingsystem.asp","no","no","no","yes","no","No","no","no","09/10/2013","14:11:13"
"014-000000034","1134","014","Department of State","1235","","Yes","http://iafdb.travel.state.gov/","yes","no","yes","yes","yes","","","","09/14/2012","08:34:24"
"014-000000034","1134","014","Department of State","4357","69093","Yes","http://adoption.state.gov/","yes","no","no","yes","no","No","no","no","09/10/2013","14:11:13"
"006-999990530","1135","006","Department of Commerce","4871","","Yes","business.usa.gov","yes","yes","yes","yes","yes","","no","yes","09/13/2013","15:14:00"
"015-000000414","1139","015","Department of the Treasury","5605","200011","Yes","http://www.fms.treas.gov/pps/questions.html","no","no","no","yes","no","","no","no","09/10/2014","14:13:44"
"015-000000414","1139","015","Department of the Treasury","5609","200015","Yes","http://www.fms.treas.gov/pps/training.html","no","no","no","yes","no","","no","no","09/10/2014","14:13:44"
"015-000000414","1139","015","Department of the Treasury","5603","200009","Yes","http://www.fms.treas.gov/pps/index.html","no","no","no","yes","no","","no","no","09/10/2014","14:13:44"
"015-000000414","1139","015","Department of the Treasury","5607","200013","Yes","http://www.fms.treas.gov/pps/contacts.html","no","no","no","yes","no","","no","no","09/10/2014","14:13:44"
"015-000000414","1139","015","Department of the Treasury","19","35","Yes","http://www.fms.treas.gov/news/factsheets/pmt_mgmt.html","no","no","no","no","yes","","","","09/11/2012","12:05:26"
"007-000000128","1141","007","Department of Defense","5217","41","No","http://peoc3t.army.mil/wint/acusmod.php","yes","no","no","no","no","no","no","no","03/18/2014","10:53:07"
"007-000001943","1143","007","Department of Defense","5315","104","Yes","http://www.raytheon.com/capabilities/products/arc231/","no","no","no","yes","no","no","no","no","03/18/2014","11:36:57"
"007-000001056","1145","007","Department of Defense","5257","128","No","https://portal.js.mil/sites/j6/default.aspx","no","no","no","yes","no","no","no","no","03/18/2014","11:16:01"
"007-000001056","1145","007","Department of Defense","5749","211","Yes","http://www.disa.mil/services/enterprise-services/applications/dod-enterprise-email","no","yes","no","no","no","no","no","no","02/04/2015","11:39:18"
"007-000001056","1145","007","Department of Defense","5255","126","Yes","http://ciog6.army.mil/portals/1/infosheet/07-ecs_info%20paper%20(1p)_v1.pdf","no","yes","no","no","no","no","no","no","03/18/2014","11:16:01"
"007-000001056","1145","007","Department of Defense","5259","129","Yes","http://www.nutanix.com/blog/category/vdi/","no","yes","no","no","no","no","no","no","03/18/2014","11:16:01"
"007-000001056","1145","007","Department of Defense","5751","212","Yes","http://www.disa.mil/services/enterprise-services/infrastructure/milcloud","yes","no","no","yes","no","no","no","no","02/04/2015","11:39:18"
"007-000001686","1147","007","Department of Defense","5305","136","Yes","http://www.dla.mil/informationoperations/dai/pages/default.aspx","no","no","no","yes","yes","no","no","no","03/18/2014","11:23:44"
"007-000001836","1149","007","Department of Defense","5309","46","Yes","http://www.hpcmo.hpc.mil","yes","no","no","no","no","no","no","no","03/18/2014","11:36:41"
"007-000004787","1155","007","Department of Defense","5339","122","No","http://peoc3t.army.mil/mnvr/","no","yes","yes","no","no","no","no","no","03/18/2014","11:37:52"
"007-000006948","1159","007","Department of Defense","5785","193","No","optional - no urls are provided.","no","no","no","no","no","no","no","no","02/04/2015","15:24:01"
"015-000000297","1161","015","Department of the Treasury","133","34","Yes","www.donotpay.treas.gov","no","no","no","yes","no","","","","09/11/2012","19:24:54"
"015-000000037","1165","015","Department of the Treasury","135","15","Yes","https://www.ipp.gov","no","no","no","yes","no","","","","09/11/2012","21:30:58"
"018-000000043","1167","018","Department of Education","149","","Yes","crdc.ed.gov","no","no","no","yes","yes","No","no","no","09/11/2013","09:29:48"
"018-000000043","1167","018","Department of Education","147","","Yes","ocrdata.ed.gov","yes","yes","yes","yes","yes","Yes","no","yes","09/11/2013","09:29:48"
"009-000004158","1173","009","Department of Health and Human Services","385","320431","No","https://bmiss.hrsa.gov  ","no","no","no","no","yes","No","no","no","09/13/2013","05:50:24"
"009-000004158","1173","009","Department of Health and Human Services","383","320430","No","https://programportal.hrsa.gov","no","no","no","yes","yes","No","no","no","09/13/2013","05:50:23"
"009-000004158","1173","009","Department of Health and Human Services","387","320432","Yes","http://nhscjobs.hrsa.gov ","yes","no","no","no","yes","http://nhscjobs.hrsa.gov ","no","yes","09/13/2013","05:50:24"
"009-000267910","1177","009","Department of Health and Human Services","4425","330045","Yes","https://www.healthcare.gov/","yes","no","no","no","no","","no","no","09/10/2013","14:50:43"
"009-000314915","1183","009","Department of Health and Human Services","389","320359","Yes","http://www.hhs.gov/ocio/ea/sharedservices.html","yes","no","no","yes","no","","no","no","09/10/2013","14:51:12"
"009-000314916","1185","009","Department of Health and Human Services","4409","328933","Yes","https://portal.cms.gov","yes","no","no","yes","yes","No","no","no","09/11/2014","13:29:41"
"009-000316811","1191","009","Department of Health and Human Services","4411","329801","Yes","www.healthcare.gov","yes","no","yes","yes","no","www.healthcare.gov","no","yes","09/10/2013","14:47:50"
"010-999991481","1197","010","Department of the Interior","643","","Yes","www.fgdc.gov","no","no","no","yes","yes","None","no","no","09/12/2013","17:18:55"
"010-999991481","1197","010","Department of the Interior","641","","Yes","www.geoplatform.gov","yes","no","no","yes","yes","None","no","no","09/12/2013","17:18:55"
"010-999991481","1197","010","Department of the Interior","645","","Yes","Http://geo.data.gov","yes","no","no","no","no","None","no","no","09/12/2013","17:18:55"
"018-000000071","1199","018","Department of Education","5729","","Yes","https://teach-ats.ed.gov/ats/studentHome.action","no","no","no","yes","yes","","no","yes","09/18/2014","15:05:06"
"018-000000071","1199","018","Department of Education","5727","","Yes","www.studentloans.gov","no","no","no","no","yes","","no","yes","09/18/2014","15:05:06"
"018-000000071","1199","018","Department of Education","5731","","Yes","https://sa.ed.gov/enrole/SAWeb/selfmenu.jsp","yes","yes","yes","yes","yes","https://sa.ed.gov/enrole/SAWeb/selfmenu.jsp","yes","yes","09/18/2014","15:05:06"
"018-000000071","1199","018","Department of Education","5725","","Yes","www.studentaid.gov","no","no","no","no","yes","","no","yes","09/18/2014","15:05:06"
"007-000005865","1201","007","Department of Defense","5351","98","Yes","http://dcgsa.apg.army.mil","no","no","no","yes","no","no","no","no","03/18/2014","11:38:30"
"007-000005865","1201","007","Department of Defense","5349","99","Yes","https://www.facebook.com/#!/dcgsa","no","no","yes","no","no","no","no","no","03/18/2014","11:38:30"
"018-000000044","1203","018","Department of Education","723","","No","N/A","yes","yes","yes","yes","yes","","","","09/13/2012","13:20:09"
"018-000000044","1203","018","Department of Education","5733","","No","partners.ed.gov/fsa","no","no","no","no","no","","no","no","09/18/2014","16:50:39"
"021-260306626","1207","021","Department of Transportation","869","TAMR","Yes","http://www.faa.gov/air_traffic/technology/tamr/","no","no","no","yes","no","","","","09/13/2012","15:19:00"
"021-260306626","1207","021","Department of Transportation","4443","2562","Yes","http://www.faa.gov/nextgen/media/NextGenUpdate2014.pdf","no","no","no","no","yes","","no","no","09/12/2014","17:12:05"
"021-260306626","1207","021","Department of Transportation","871","NextGen Implementation Plan","No","http://www.faa.gov/nextgen/implementation/plan/","no","no","no","no","yes","","","","09/13/2012","15:19:00"
"021-260306626","1207","021","Department of Transportation","4445","2563","Yes","http://www.faa.gov/air_traffic/techNology/tamr/","no","no","no","yes","no","","no","no","09/10/2013","15:32:36"
"021-782222331","1209","021","Department of Transportation","919","","No","http://www.faa.gov/nextgen/implementation/plan/","no","no","no","no","yes","","","","09/13/2012","15:27:56"
"021-782222331","1209","021","Department of Transportation","4467","2574","No","http://www.faa.gov/nextgen/implementation/plan/","no","no","no","no","yes","N/A","no","no","09/10/2013","15:40:30"
