Unique Investment Identifier,Business Case ID,Agency Code,Agency Name,Investment Title,Contract ID,Agency Contract ID,Contract Status,Contracting Agency ID,Contract Number (PIID),IDV PIID,IDV Agency ID,Solicitation ID (Agency),Modular Approaches / Contracting,EVM Required,Match found in USAspending,Vendor Name (USAspending),Solicitation ID (USAspending),Action Obligation Amount (In $ million) (USAspending),Type of Contract (USAspending),Performance Based Contract (USAspending),Contract Start Date (USAspending),Contract End Date (USAspending),Contract Compete (USAspending),Contract Description (USAspending),Base Contract ID (USAspending),Identifying Agency ID (USAspending),Transaction Number (USAspending),Timestamp (Contract),Timestamp (Base Contract)
"015-000000066","503","015","Department of the Treasury","Treasury Enterprise Identity, Credential and Access Management (TEICAM)","38429","","Awarded","","TIRNO08M00010","","","","","no","No","","","","","","","","","","","","","2014-03-18 17:04:47",""
"015-000000066","503","015","Department of the Treasury","Treasury Enterprise Identity, Credential and Access Management (TEICAM)","38431","","Awarded","","TCC-05-HQ-G-0015","","","","","no","Yes","PARADIGM SOLUTIONS CORPORATION","","13.094533","Firm Fixed Price","","10/01/2012","12/31/2012","U","SERVICES FOR THE NOC/CSO/MAINFRAME/FACILITIES/ADI","100359","2046","0","2014-03-18 17:04:47","2014-03-18 17:04:47"
"015-000000066","503","015","Department of the Treasury","Treasury Enterprise Identity, Credential and Access Management (TEICAM)","38433","","Awarded","","IRS TIRNO08M00015","","","","","no","No","","","","","","","","","","","","","2014-03-18 17:04:47",""
"015-000000066","503","015","Department of the Treasury","Treasury Enterprise Identity, Credential and Access Management (TEICAM)","38435","","Awarded","","TIRNO-09-C-00031","","","","","no","Yes","PARAGON TECHNOLOGY GROUP, INC.","","3.500000","Time and Materials","","04/16/2010","06/04/2010","U","MOD FOR NO COST EXTENSION","100361","2050","0","2014-03-18 17:04:47","2014-03-18 17:04:47"
"015-000000066","503","015","Department of the Treasury","Treasury Enterprise Identity, Credential and Access Management (TEICAM)","38437","","Awarded","","10PA0048","","","","","no","No","","","","","","","","","","","","","2014-03-18 17:04:47",""
"015-000000066","503","015","Department of the Treasury","Treasury Enterprise Identity, Credential and Access Management (TEICAM)","38439","","Awarded","","TPD-OIT-09-00047","","","","","no","Yes","COMMERCIAL DATA SYSTEMS, INC.","","0.051254","Firm Fixed Price","","10/07/2011","07/31/2013","U","SUN MICROSYSTEM IDENTITY MANAGER MAINTENANCE/SUPPORT RENEWAL","100363","2036","0","2014-03-18 17:04:47","2014-03-18 17:04:47"
"015-000000066","503","015","Department of the Treasury","Treasury Enterprise Identity, Credential and Access Management (TEICAM)","38441","","Awarded","","TPD-OIT-09-00024","","","","","no","Yes","DYNAMIC SYSTEMS, INC.","","0.032744","Firm Fixed Price","","01/23/2012","01/22/2013","U","SUN MICROSYSTEMS ENTERPRISE SERVICES, PREMIUM SUPPORT","100365","2036","0","2014-03-18 17:04:47","2014-03-18 17:04:47"
"015-000000066","503","015","Department of the Treasury","Treasury Enterprise Identity, Credential and Access Management (TEICAM)","38443","","Awarded","","TPD-OIT-10-K-00023","","","","","no","Yes","ENTRUST, INC.","","0.107446","Firm Fixed Price","","03/10/2011","09/30/2010","U","ENTRUST PLATINUM SUPPORT","100367","2036","0","2014-03-18 17:04:47","2014-03-18 17:04:48"
"015-000000066","503","015","Department of the Treasury","Treasury Enterprise Identity, Credential and Access Management (TEICAM)","38445","","Awarded","","TPD-BPD-08-K-00152","","","","","no","Yes","HIRSCH ELECTRONICS CORPORATION","","0.139587","Firm Fixed Price","","10/01/2009","09/30/2010","U","ACCESS CONTROL SYSTEM SOFTWARE UPGRADE AND INSTALLATION.","100369","2036","0","2014-03-18 17:04:48","2014-03-18 17:04:48"
"015-000000066","503","015","Department of the Treasury","Treasury Enterprise Identity, Credential and Access Management (TEICAM)","38447","","Awarded","","TFMS-HQ-08-K-0010","","","","","yes","Yes","DELOITTE CONSULTING L.P.","","1.803549","Labor Hours","","09/23/2013","09/23/2013","U","DEOBLIGATING FUNDS DUE TO BUDGET CUTS.","100371","2036","0","2014-03-18 17:04:48","2014-03-18 17:04:48"
"015-000000066","503","015","Department of the Treasury","Treasury Enterprise Identity, Credential and Access Management (TEICAM)","38449","","Awarded","","TFMS-HQ-08-K-013","","","","","yes","No","","","","","","","","","","","","","2014-03-18 17:04:48",""
"015-000000066","503","015","Department of the Treasury","Treasury Enterprise Identity, Credential and Access Management (TEICAM)","38635","","Awarded","","TFMS-HQ-08-K-0010","","","","","no","Yes","DELOITTE CONSULTING L.P.","","1.803549","Labor Hours","","09/23/2013","09/23/2013","U","IDENTITY AND ACCESS MANAGEMENT CONTRACT SUPPORT.FOR BASE PERIOD (10/31/07- 9/30/08)","100947","2036","0","2014-03-19 10:43:11","2014-03-19 10:43:11"
"015-000000066","503","015","Department of the Treasury","Treasury Enterprise Identity, Credential and Access Management (TEICAM)","38637","","Awarded","","IRS TIRNO09T00046","","","","","yes","No","","","","","","","","","","","","","2014-03-19 10:43:11",""
"015-000000066","503","015","Department of the Treasury","Treasury Enterprise Identity, Credential and Access Management (TEICAM)","38639","","Awarded","","TIRNO06D000260041","","","","","yes","Yes","BOOZ ALLEN HAMILTON INCORPORATED (3626)","","7.814917","Firm Fixed Price","","01/25/2012","04/26/2012","U","TIPSS-3","100949","2050","0","2014-03-19 10:43:11","2014-03-19 10:43:11"
"015-000000066","503","015","Department of the Treasury","Treasury Enterprise Identity, Credential and Access Management (TEICAM)","38641","","Awarded","","TIRNO08M00010","","","","","no","No","","","","","","","","","","","","","2014-03-19 10:43:11",""
"015-000000066","503","015","Department of the Treasury","Treasury Enterprise Identity, Credential and Access Management (TEICAM)","38643","","Awarded","","TCC-05-HQ-G-0015","","","","","no","Yes","PARADIGM SOLUTIONS CORPORATION","","7.616256","Firm Fixed Price","","10/01/2012","12/31/2012","U","OTHER FUNCTION AND LOW DISCRETION. ADDING ADDITIONAL PERFORMANCE SITE.","100951","2046","0","2014-03-19 10:43:11","2014-03-19 10:43:11"
"015-000000066","503","015","Department of the Treasury","Treasury Enterprise Identity, Credential and Access Management (TEICAM)","38645","","Awarded","","IRS TIRNO08M00015","","","","","no","No","","","","","","","","","","","","","2014-03-19 10:43:11",""
"015-000000066","503","015","Department of the Treasury","Treasury Enterprise Identity, Credential and Access Management (TEICAM)","38647","","Awarded","","TIRNO-09-C-00031","","","","","no","Yes","PARAGON TECHNOLOGY GROUP, INC.","","3.500000","Time and Materials","","04/16/2010","06/04/2010","U","MOD FOR NO COST EXTENSION","100953","2050","0","2014-03-19 10:43:11","2014-03-19 10:43:11"
"015-000000066","503","015","Department of the Treasury","Treasury Enterprise Identity, Credential and Access Management (TEICAM)","38649","","Awarded","","10PA0048","","","","","no","No","","","","","","","","","","","","","2014-03-19 10:43:11",""
"015-000000066","503","015","Department of the Treasury","Treasury Enterprise Identity, Credential and Access Management (TEICAM)","38651","","Awarded","","TPD-OIT-09-00047","","","","","no","Yes","COMMERCIAL DATA SYSTEMS, INC.","","0.051254","Firm Fixed Price","","10/07/2011","07/31/2013","U","SUN MICROSYSTEM IDENTITY MANAGER MAINTENANCE/SUPPORT RENEWAL","100955","2036","0","2014-03-19 10:43:11","2014-03-19 10:43:11"
"015-000000066","503","015","Department of the Treasury","Treasury Enterprise Identity, Credential and Access Management (TEICAM)","38653","","Awarded","","TPD-OIT-09-00024","","","","","no","Yes","DYNAMIC SYSTEMS, INC.","","0.032744","Firm Fixed Price","","01/23/2012","01/22/2013","U","SUN MICROSYSTEMS ENTERPRISE SERVICES, PREMIUM SUPPORT","100957","2036","0","2014-03-19 10:43:11","2014-03-19 10:43:11"
"015-000000066","503","015","Department of the Treasury","Treasury Enterprise Identity, Credential and Access Management (TEICAM)","38655","","Awarded","","TPD-OIT-10-K-00023","","","","","no","Yes","ENTRUST, INC.","","0.107446","Firm Fixed Price","","03/10/2011","09/30/2010","U","ENTRUST PLATINUM SUPPORT","100959","2036","0","2014-03-19 10:43:11","2014-03-19 10:43:11"
"015-000000066","503","015","Department of the Treasury","Treasury Enterprise Identity, Credential and Access Management (TEICAM)","38657","","Awarded","","TPD-BPD-08-K-00152","","","","","no","Yes","HIRSCH ELECTRONICS CORPORATION","","0.139587","Firm Fixed Price","","10/01/2009","09/30/2010","U","ACCESS CONTROL SYSTEM SOFTWARE UPGRADE AND INSTALLATION.","100961","2036","0","2014-03-19 10:43:11","2014-03-19 10:43:11"
"015-000000066","503","015","Department of the Treasury","Treasury Enterprise Identity, Credential and Access Management (TEICAM)","38659","","Awarded","","TFMS-HQ-08-K-0010","","","","","yes","Yes","DELOITTE CONSULTING L.P.","","1.803549","Labor Hours","","09/23/2013","09/23/2013","U","DEOBLIGATING FUNDS DUE TO BUDGET CUTS.","100963","2036","0","2014-03-19 10:43:11","2014-03-19 10:43:11"
"015-000000066","503","015","Department of the Treasury","Treasury Enterprise Identity, Credential and Access Management (TEICAM)","38661","","Awarded","","TFMS-HQ-08-K-013","","","","","yes","No","","","","","","","","","","","","","2014-03-19 10:43:11",""
"015-000000066","503","015","Department of the Treasury","Treasury Enterprise Identity, Credential and Access Management (TEICAM)","38757","","Awarded","","TFMS-HQ-08-K-0010","","","","","no","Yes","DELOITTE CONSULTING L.P.","","1.803549","Labor Hours","","09/23/2013","09/23/2013","U","IDENTITY AND ACCESS MANAGEMENT CONTRACT SUPPORT.FOR BASE PERIOD (10/31/07- 9/30/08)","101023","2036","0","2014-03-19 10:51:00","2014-03-19 10:51:00"
"015-000000066","503","015","Department of the Treasury","Treasury Enterprise Identity, Credential and Access Management (TEICAM)","38759","","Awarded","","IRS TIRNO09T00046","","","","","yes","No","","","","","","","","","","","","","2014-03-19 10:51:00",""
"015-000000066","503","015","Department of the Treasury","Treasury Enterprise Identity, Credential and Access Management (TEICAM)","38761","","Awarded","","TIRNO06D000260041","","","","","yes","Yes","BOOZ ALLEN HAMILTON INCORPORATED (3626)","","7.814917","Firm Fixed Price","","01/25/2012","04/26/2012","U","MODIFICATION TO EXTEND 3 MONTHS","101025","2050","0","2014-03-19 10:51:00","2014-03-19 10:51:00"
"015-000000066","503","015","Department of the Treasury","Treasury Enterprise Identity, Credential and Access Management (TEICAM)","38763","","Awarded","","TIRNO08M00010","","","","","no","No","","","","","","","","","","","","","2014-03-19 10:51:00",""
"015-000000066","503","015","Department of the Treasury","Treasury Enterprise Identity, Credential and Access Management (TEICAM)","38765","","Awarded","","TCC-05-HQ-G-0015","","","","","no","Yes","PARADIGM SOLUTIONS CORPORATION","","7.616256","Firm Fixed Price","","10/01/2012","12/31/2012","U","SERVICES FOR THE NOC/CSO/MAINFRAME/FACILITIES/ADI","101027","2046","0","2014-03-19 10:51:00","2014-03-19 10:51:00"
"015-000000066","503","015","Department of the Treasury","Treasury Enterprise Identity, Credential and Access Management (TEICAM)","38767","","Awarded","","IRS TIRNO08M00015","","","","","no","No","","","","","","","","","","","","","2014-03-19 10:51:00",""
"015-000000066","503","015","Department of the Treasury","Treasury Enterprise Identity, Credential and Access Management (TEICAM)","38769","","Awarded","","TIRNO-09-C-00031","","","","","no","Yes","PARAGON TECHNOLOGY GROUP, INC.","","3.500000","Time and Materials","","04/16/2010","06/04/2010","U","MOD FOR NO COST EXTENSION","101029","2050","0","2014-03-19 10:51:00","2014-03-19 10:51:00"
"015-000000066","503","015","Department of the Treasury","Treasury Enterprise Identity, Credential and Access Management (TEICAM)","38771","","Awarded","","10PA0048","","","","","no","No","","","","","","","","","","","","","2014-03-19 10:51:00",""
"015-000000066","503","015","Department of the Treasury","Treasury Enterprise Identity, Credential and Access Management (TEICAM)","38773","","Awarded","","TPD-OIT-09-00047","","","","","no","Yes","COMMERCIAL DATA SYSTEMS, INC.","","0.051254","Firm Fixed Price","","10/07/2011","07/31/2013","U","SUN MICROSYSTEM IDENTITY MANAGER MAINTENANCE/SUPPORT RENEWAL","101031","2036","0","2014-03-19 10:51:00","2014-03-19 10:51:00"
"015-000000066","503","015","Department of the Treasury","Treasury Enterprise Identity, Credential and Access Management (TEICAM)","38775","","Awarded","","TPD-OIT-09-00024","","","","","no","Yes","DYNAMIC SYSTEMS, INC.","","0.032744","Firm Fixed Price","","01/23/2012","01/22/2013","U","SUN MICROSYSTEMS ENTERPRISE SERVICES, PREMIUM SUPPORT","101033","2036","0","2014-03-19 10:51:00","2014-03-19 10:51:00"
"015-000000066","503","015","Department of the Treasury","Treasury Enterprise Identity, Credential and Access Management (TEICAM)","38777","","Awarded","","TPD-OIT-10-K-00023","","","","","no","Yes","ENTRUST, INC.","","0.107446","Firm Fixed Price","","03/10/2011","09/30/2010","U","ENTRUST PLATINUM SUPPORT","101035","2036","0","2014-03-19 10:51:00","2014-03-19 10:51:00"
"015-000000066","503","015","Department of the Treasury","Treasury Enterprise Identity, Credential and Access Management (TEICAM)","38779","","Awarded","","TPD-BPD-08-K-00152","","","","","no","Yes","HIRSCH ELECTRONICS CORPORATION","","0.139587","Firm Fixed Price","","10/01/2009","09/30/2010","U","ACCESS CONTROL SYSTEM SOFTWARE UPGRADE AND INSTALLATION.","101037","2036","0","2014-03-19 10:51:00","2014-03-19 10:51:00"
"015-000000066","503","015","Department of the Treasury","Treasury Enterprise Identity, Credential and Access Management (TEICAM)","38781","","Awarded","","TFMS-HQ-08-K-0010","","","","","yes","Yes","DELOITTE CONSULTING L.P.","","1.803549","Labor Hours","","09/23/2013","09/23/2013","U","DEOBLIGATING FUNDS DUE TO BUDGET CUTS.","101039","2036","0","2014-03-19 10:51:00","2014-03-19 10:51:00"
"015-000000066","503","015","Department of the Treasury","Treasury Enterprise Identity, Credential and Access Management (TEICAM)","38783","","Awarded","","TFMS-HQ-08-K-013","","","","","yes","No","","","","","","","","","","","","","2014-03-19 10:51:00",""
"015-000000364","1229","015","Department of the Treasury","Treasury IT Infrastructure Telecommunications (ITT TSS)","31683","124374","Awarded","0000","TIRNO13K00075","0000","0000","0000","yes","no","Yes","FCN INCORPORATED","","0.387569","Firm Fixed Price","","01/24/2013","12/18/2013","U","IGF::OT::IGF FOR OTHER FUNCTIONS; ADMIN MOD SPECIFYING FULL FUNDING IS PROVIDED BY DEPARTMENT OF TREASURY AMENDMENT.","65299","2050","0","2013-09-11 17:15:55","2013-09-11 17:15:55"
"015-000000363","1060","015","Department of the Treasury","DO IT Infrastructure Mainframes and Servers Services and Support (ITI MSSS)","19859","120411","Awarded","2036","TOS-09029(ITIMS)","N/A","2036","A08-047","","no","No","","","","","","","","","","","","","2011-09-16 06:05:54",""
"015-000000362","1061","015","Department of the Treasury","DO IT Infrastructure End User Systems and Support (ITI EUSS)","19860","120412","Awarded","2036","TOS-09029(IT IMS)","N/A","IDIQ","A08-047","","yes","No","","","","","","","","","","","","","2011-09-16 06:05:55",""
"015-000000362","1061","015","Department of the Treasury","DO IT Infrastructure End User Systems and Support (ITI EUSS)","31685","124371","Awarded","0000","TIRNO13K00103/NNG07DA26B","0000","0000","0000","yes","no","No","","","","","","","","","","","","","2013-09-11 17:15:48",""
"015-000000362","1061","015","Department of the Treasury","DO IT Infrastructure End User Systems and Support (ITI EUSS)","31687","124372","Awarded","0000","TIRNO13T00005/GS35F4405G","0000","0000","0000","yes","no","No","","","","","","","","","","","","","2013-09-11 17:15:48",""
"015-000000362","1061","015","Department of the Treasury","DO IT Infrastructure End User Systems and Support (ITI EUSS)","31689","124373","Awarded","0000","TIRNO13K00034/ NNG02DA26B","0000","0000","0000","yes","no","No","","","","","","","","","","","","","2013-09-11 17:15:48",""
"029-555555184","487","029","Department of Veterans Affairs","Medical 21st Century Pharmacy (PRE)","33667","","Awarded","3600","VA11810000023","VA11811D1000","3600","VA130003858","no","no","Yes","SYSTEMS MADE SIMPLE, INC.","","0.807356","Firm Fixed Price","","03/01/2015","08/28/2015","U","IGF::OT::IGF THE PURPOSE OF THIS MODIFICATION IS TO CHANGE THE COR FROM RYAN VANVICKLE TO DONNA ELLIS","194849","3600","0","2015-02-02 13:45:33","2015-02-02 13:45:33"
"029-555555184","487","029","Department of Veterans Affairs","Medical 21st Century Pharmacy (PRE)","33671","","Awarded","3600","VA11810140014","VA11811D1014","3600","VA130003108","no","no","Yes","HP ENTERPRISE SERVICES, LLC","","1.337163","Firm Fixed Price","","07/14/2014","09/23/2015","U","IGF::OT::IGF PHARMACY REENGINEERING (PRE)PHARMACY PRODUCT SYSTEMS (PPS) - STOP WORK ORDER RESCINDED","194851","3600","0","2015-02-02 13:45:33","2015-02-02 13:45:33"
"029-555555184","487","029","Department of Veterans Affairs","Medical 21st Century Pharmacy (PRE)","42291","","Awarded","3600","VA11810140020","VA11811D1014","3600","","no","no","Yes","HP ENTERPRISE SERVICES, LLC","","1.197436","Firm Fixed Price","","01/07/2015","06/29/2015","U","THE PURPOSE OF THIS MODIFICATION IS TO CHANGE THE BASE PERIOD OF PERFORMANCE (POP) FROM ONE (1) SIX MONTH PERIOD TO TWO (2) THREE (3) MONTH PERIODS AND DEOBLIGATE $282,187.63 FROM THE PO TO FUND ONLY THE FIRST THREE (3) MONTH POP IGF::OT::IGF","194853","3600","0","2015-02-02 13:45:33","2015-02-02 13:45:33"
"029-555555184","487","029","Department of Veterans Affairs","Medical 21st Century Pharmacy (PRE)","42293","","Awarded","3600","VA11810000025","VA11811D1000","3600","","yes","no","Yes","SYSTEMS MADE SIMPLE, INC.","","4.404060","Firm Fixed Price","","03/14/2015","09/13/2015","U","IGF::OT::IGF - OPTION ONE EXERCISE FOR TRANSFORMATION TWENTY-ONE TOTAL TECHNOLOGY (T4) TASK ORDER FOR PHARMACY RE-ENGINEERING (PRE) SOFTWARE QUALITY ASSURANCE (SQA) SERVICES","194855","3600","0","2015-02-02 13:45:33","2015-02-02 13:45:33"
"029-555555184","487","029","Department of Veterans Affairs","Medical 21st Century Pharmacy (PRE)","42295","","Awarded","3600","VA11810100025","VA11811D1010","3600","","no","no","Yes","SYSTEMS RESEARCH AND APPLICATIONS CORPORATION","","0.959535","Firm Fixed Price","","02/01/2015","08/03/2015","U","IGF::OT::IGF  THE PURPOSE OF THIS MODIFICATION IS TO CHANGE THE COR FROM RYAN VANVICKLE TO DONNA ELLIS","194857","3600","0","2015-02-02 13:45:33","2015-02-02 13:45:33"
"029-555555184","487","029","Department of Veterans Affairs","Medical 21st Century Pharmacy (PRE)","42297","","Awarded","3600","VA11810140021","VA11811D1014","3600","","yes","no","Yes","HP ENTERPRISE SERVICES, LLC","","1.200527","Firm Fixed Price","","01/09/2015","03/25/2015","U","MODIFICATION TO EXERCISE OPTIONAL TASKS 1, 4, 8, AND 15 AND CHANGE COR'S IGF::OT::IGF","194859","3600","0","2015-02-02 13:45:33","2015-02-02 13:45:33"
"029-555555184","487","029","Department of Veterans Affairs","Medical 21st Century Pharmacy (PRE)","42299","","Awarded","3600","VA11810140023","VA11811D1014","3600","","yes","no","Yes","HP ENTERPRISE SERVICES, LLC","","1.252583","Firm Fixed Price","","01/29/2015","10/24/2015","U","IGF::CL::IGF PHARMACY REENGINEERING (PRE) PHARMACY ENTERPRISE CUSTOMIZATION SYSTEM (PECS) DEVELOPMENT BASE AND OPTIONAL TASK 3","194861","3600","0","2015-02-02 13:45:33","2015-02-02 13:45:33"
"029-777777110","475","029","Department of Veterans Affairs","Corporate IT Support Enterprise Cyber Security and Privacy","42105","","Awarded","3600","GS-23-F-0054U","","","101-14-1-3148-0001","yes","no","Yes","ID ANALYTICS INC","","","Firm Fixed Price","","06/25/2013","01/01/1970","U","FEDERAL SUPPLY SCHEDULE CONTRACT.","194193","4730","","2014-09-09 10:00:51","2015-02-02 12:37:35"
"029-777777110","475","029","Department of Veterans Affairs","Corporate IT Support Enterprise Cyber Security and Privacy","42107","","Awarded","3600","GS23FA0014","","","101-14-2-8903-0010","yes","no","Yes","EQUIFAX CREDIT INFORMATION SER","","","Firm Fixed Price","","05/01/2010","01/01/1970","U","OTHER THAN SCHEDULE","194195","4730","","2014-09-09 10:00:51","2015-02-02 12:37:36"
"029-777777110","475","029","Department of Veterans Affairs","Corporate IT Support Enterprise Cyber Security and Privacy","42109","","Awarded","3600","NNG07DA08B","","","101-14-1-3160-0010","yes","no","Yes","PC MALL GOV INC","","","Firm Fixed Price","","05/01/2014","01/01/1970","U","SEWP 4 AWARD CLASS 1THE SEWP CONTRACTS OFFER A WIDE RANGE OF ADVANCED TECHNOLOGY INCLUDING UNIX-, LINUX-, AND WINDOWS-BASED DESKTOPS AND SERVERS, ALONG WITH PERIPHERALS, NETWORK EQUIPMENT, STORAGE DEVICES, SECURITY TOOLS, SOFTWARE, AND OTHER IT PRODUCTS AND PRODUCT BASED SOLUTIONS.","194197","8000","","2014-09-09 10:00:51","2015-02-02 12:37:36"
"029-777777110","475","029","Department of Veterans Affairs","Corporate IT Support Enterprise Cyber Security and Privacy","42113","","Awarded","3600","NNG07DA18B","","","101-14-1-3160-0003","yes","no","Yes","FORCE 3 INCORPORATED","","","Firm Fixed Price","","05/01/2014","01/01/1970","U","SEWP 4 AWARD CLASS 5THE SEWP CONTRACTS OFFER A WIDE RANGE OF ADVANCED TECHNOLOGY INCLUDING UNIX-, LINUX-, AND WINDOWS-BASED DESKTOPS AND SERVERS, ALONG WITH PERIPHERALS, NETWORK EQUIPMENT, STORAGE DEVICES, SECURITY TOOLS, SOFTWARE, AND OTHER IT PRODUCTS AND PRODUCT BASED SOLUTIONS.","194199","8000","","2014-09-09 10:00:51","2015-02-02 12:37:36"
"029-777777110","475","029","Department of Veterans Affairs","Corporate IT Support Enterprise Cyber Security and Privacy","42117","","Awarded","3600","NNG07DA32B","","","101-14-1-3160-0002","yes","no","Yes","GOVCONNECTION INCORPORATED","","","Firm Fixed Price","","11/01/2014","01/01/1970","U","SEWP 4 AWARD CLASS 7THE SEWP CONTRACTS OFFER A WIDE RANGE OF ADVANCED TECHNOLOGY INCLUDING UNIX-, LINUX-, AND WINDOWS-BASED DESKTOPS AND SERVERS, ALONG WITH PERIPHERALS, NETWORK EQUIPMENT, STORAGE DEVICES, SECURITY TOOLS, SOFTWARE, AND OTHER IT PRODUCTS AND PRODUCT BASED SOLUTIONS.","194201","8000","","2014-09-09 10:00:51","2015-02-02 12:37:36"
"029-777777110","475","029","Department of Veterans Affairs","Corporate IT Support Enterprise Cyber Security and Privacy","42119","","Awarded","3600","VA11810120006","","","101-13-1-3173-0003","yes","no","Yes","SCIENCE APPLICATIONS INTERNATIONAL CORPORATION","","1.315482","Firm Fixed Price","","10/16/2014","10/23/2015","U","IGF::OT::IGF - THIS MODIFICATION INCREASES THE TO FUNDED AMOUNT AND FULLY EXERCISES OPTION PERIOD ONE IN ACCORDANCE WITH FAR CLAUSE 52.232-18,  AVAILABILITY OF FUNDS (APR 1984).","194203","3600","0","2015-02-02 12:37:36","2015-02-02 12:37:36"
"029-777777110","475","029","Department of Veterans Affairs","Corporate IT Support Enterprise Cyber Security and Privacy","42121","","Awarded","3600","VA11811D1003","","","101-14-2-3148-0009","yes","no","Yes","7 DELTA INC.","VA118-10-RP-0052","","Order Dependent (IDV only)","","12/16/2014","01/01/1970","U","CHANGE CONTRACTOR FROM A SDVOSB TO A LARGE BUSINESS IN FPDS.","194205","3600","","2014-09-09 10:00:51","2015-02-02 12:37:36"
"029-777777110","475","029","Department of Veterans Affairs","Corporate IT Support Enterprise Cyber Security and Privacy","42123","","Awarded","3600","VA11811D1005","","","101-14-2-3158-0024","yes","no","Yes","TECHNATOMY CORPORATION","VA118-10-RP-0052","","Order Dependent (IDV only)","","12/03/2014","01/01/1970","U","BASIC CONTRACT MODIFICATION TO INCORPORATE ADMINISTRATIVE CHANGES.","194207","3600","","2014-09-09 10:00:51","2015-02-02 12:37:36"
"029-777777110","475","029","Department of Veterans Affairs","Corporate IT Support Enterprise Cyber Security and Privacy","42125","","Awarded","3600","VA11811D1006","","","101-12-4-3171-0032","yes","no","Yes","ADAMS COMMUNICATION & ENGINEERING TECHNOLOGY, INC.","VA118-10-RP-0052","","Order Dependent (IDV only)","","12/05/2014","01/01/1970","U","BASIC CONTRACT MODIFICATION TO INCORPORATE ADMINISTRATIVE CHANGES.","194209","3600","","2014-09-09 10:00:51","2015-02-02 12:37:36"
"029-777777110","475","029","Department of Veterans Affairs","Corporate IT Support Enterprise Cyber Security and Privacy","42127","","Awarded","3600","VA11811D1008","","","101-14-3-3173-0017","yes","no","Yes","BOOZ ALLEN HAMILTON INC.","VA118-10-RP-0052","","Order Dependent (IDV only)","","01/09/2015","01/01/1970","U","NO COST MOD TO INCORPORATE TEAMATES AND REVISE THE LABOR RATES ATTACHEMENT.","194211","3600","","2014-09-09 10:00:51","2015-02-02 12:37:36"
"029-777777110","475","029","Department of Veterans Affairs","Corporate IT Support Enterprise Cyber Security and Privacy","42133","","Awarded","3600","NNG07DA23B","","","101-14-2-3160-0024","yes","no","Yes","MERLIN INTERNATIONAL INCORPORATED","","","Firm Fixed Price","","11/01/2014","01/01/1970","U","SEWP 4 AWARD CLASS 6THE SEWP CONTRACTS OFFER A WIDE RANGE OF ADVANCED TECHNOLOGY INCLUDING UNIX-, LINUX-, AND WINDOWS-BASED DESKTOPS AND SERVERS, ALONG WITH PERIPHERALS, NETWORK EQUIPMENT, STORAGE DEVICES, SECURITY TOOLS, SOFTWARE, AND OTHER IT PRODUCTS AND PRODUCT BASED SOLUTIONS.","194213","8000","","2014-09-09 10:00:51","2015-02-02 12:37:36"
"029-777777110","475","029","Department of Veterans Affairs","Corporate IT Support Enterprise Cyber Security and Privacy","42135","","Awarded","3600","NNG07DA12B","","","101-14-3-3160-0018","yes","no","Yes","INTERNATIONAL BUSINESS MACHINES CORPORATION","","","Firm Fixed Price","","04/02/2013","01/01/1970","U","SEWP AWARD CLASS 2THE SEWP CONTRACTS OFFER A WIDE RANGE OF ADVANCED TECHNOLOGY INCLUDING UNIX-, LINUX-, AND WINDOWS-BASED DESKTOPS AND SERVERS, ALONG WITH PERIPHERALS, NETWORK EQUIPMENT, STORAGE DEVICES, SECURITY TOOLS, SOFTWARE, AND OTHER IT PRODUCTS AND PRODUCT BASED SOLUTIONS.","194215","8000","","2014-09-09 10:00:51","2015-02-02 12:37:36"
"029-777777110","475","029","Department of Veterans Affairs","Corporate IT Support Enterprise Cyber Security and Privacy","42137","","Awarded","3600","VA11813F0018","","","101-13-1-3150-0001","yes","no","No","","","","","","","","","","","","","2014-09-09 10:00:51",""
"029-777777110","475","029","Department of Veterans Affairs","Corporate IT Support Enterprise Cyber Security and Privacy","42141","","Awarded","3600","NNG07DA45B","","","101-14-3-3160-0043","yes","no","Yes","KNIGHT POINT SYSTEMS LIMITED LIABILITY COMPANY","","","Firm Fixed Price","","12/16/2014","01/01/1970","U","SEWP 4 AWARD CLASS 9THE SEWP CONTRACTS OFFER A WIDE RANGE OF ADVANCED TECHNOLOGY INCLUDING UNIX-, LINUX-, AND WINDOWS-BASED DESKTOPS AND SERVERS, ALONG WITH PERIPHERALS, NETWORK EQUIPMENT, STORAGE DEVICES, SECURITY TOOLS, SOFTWARE, AND OTHER IT PRODUCTS AND PRODUCT BASED SOLUTIONS.","194217","8000","","2015-02-02 10:59:36","2015-02-02 12:37:36"
"029-777777110","475","029","Department of Veterans Affairs","Corporate IT Support Enterprise Cyber Security and Privacy","42143","","Awarded","3600","GS-10F-0404R","","","101-14-3-3149-0005","yes","no","Yes","GOVERNMENT CONTRACTS CONSULTANTS LP","","","Firm Fixed Price","","11/06/2014","01/01/1970","U","FEDERAL SUPPLY SCHEDULE CONTRACT.","194219","4730","","2014-09-09 10:00:51","2015-02-02 12:37:36"
