"Unique Investment Identifier","Business Case ID","Agency Code","Agency Name","Investment URL ID","Agency Investment URL ID","Valid Public URL","Investment URL","invURL - A - Related Datasets","invURL - B - Related API","invURL - C - Related Social Media","invURL - D - General Information","invURL - E - Related to Broader Program/Business","invURL - F - Mobile Application Name","invURL - Mobile Audience Focus","invURL - Responsive Design For Mobile","Updated Date","Updated Time"
024-000003015,319,"	024","Department of Homeland Security",593,"	191955",Yes,http://blog.uscis.gov/2012/07/uscis-electronic-immigration-systems.html,no,no,yes,yes,no,NA,no,no,02/08/2016,17:00:13
024-000003015,319,"	024","Department of Homeland Security",595,"	191954",Yes,http://www.uscis.gov/portal/site/uscis/menuitem.eb1d4c2a3e5b9ac89243c6a7543f6d1a/?vgnextoid=e0779e415d116310VgnVCM100000082ca60aRCRD&vgnextchannel=e0779e415d116310VgnVCM100000082ca60aRCRD,no,no,no,yes,no,NA,no,no,02/08/2016,17:00:13
024-000003015,319,"	024","Department of Homeland Security",597,"	191952",Yes,http://www.uscis.gov/portal/site/uscis/,no,no,no,no,yes,NA,no,no,02/08/2016,17:00:13
024-000003029,327,"	024","Department of Homeland Security",707,"	187764",No,http://www.dhs.gov/e-verify,no,yes,yes,yes,yes,none,no,yes,02/08/2016,17:00:23
024-000003029,327,"	024","Department of Homeland Security",709,"	187766",Yes,http://www.uscis.gov/save,no,yes,no,yes,yes,none,no,no,02/08/2016,17:00:23
024-000003029,327,"	024","Department of Homeland Security",711,"	187765",Yes,https://selfcheck.uscis.gov,no,no,no,yes,yes,none,no,yes,02/08/2016,17:00:23
024-000003029,327,"	024","Department of Homeland Security",5846,"	45528",Yes,https://e-verify.uscis.gov/emp/vislogin.aspx?JS=YES,no,yes,yes,yes,yes,none,no,no,02/08/2016,17:00:23
024-000003029,327,"	024","Department of Homeland Security",5847,"	45526",Yes,https://save.uscis.gov/web/vislogin.aspx?JS=YES,no,yes,no,no,no,none,no,no,02/08/2016,17:00:23
024-000003029,327,"	024","Department of Homeland Security",5848,"	45527",No,https://selfcheck.uscis.gov/SelfCheckUI/home.html,no,no,no,yes,yes,none,no,no,02/08/2016,17:00:23
024-000003030,321,"	024","Department of Homeland Security",1167,"	191639",No,http://connect.uscis.dhs.gov/org/MGMT/IDP/IDP/Pages/default.aspx,no,no,no,no,no,None,no,no,02/08/2016,17:01:14
024-000003036,324,"	024","Department of Homeland Security",699,"	193805",No,http://www.itdashboard.gov/investment?buscid=324,yes,yes,yes,yes,no,https://www.itdashboard.gov/investment?buscid=324,yes,yes,02/08/2016,16:59:20
024-000003036,324,"	024","Department of Homeland Security",701,"	193804",Yes,https://egov.uscis.gov/cris/Dashboard/CaseStatus.do,no,no,no,no,yes,https://egov.uscis.gov/cris/Dashboard/CaseStatus.do,yes,yes,02/08/2016,16:59:20
024-000003036,324,"	024","Department of Homeland Security",703,"	193803",Yes,https://egov.uscis.gov/cris/processTimesDisplayInit.do,no,no,no,no,yes,https://egov.uscis.gov/cris/processTimesDisplayInit.do,yes,yes,02/08/2016,16:59:20
024-000003038,320,"	024","Department of Homeland Security",693,"	197353",No,http://connect.uscis.dhs.gov/org/OFO/Pages/centralizing_n-forms.aspx,no,no,no,yes,yes,No,no,no,02/08/2016,16:59:13
024-000003038,320,"	024","Department of Homeland Security",4177,"	203882",No,http://www.itdashboard.gov/investment?buscid=320,no,no,no,yes,no,No,no,no,02/08/2016,16:59:13
024-000003038,320,"	024","Department of Homeland Security",4179,"	203883",Yes,https://egov.uscis.gov/cris/Dashboard.do,no,no,no,yes,no,No,no,no,02/08/2016,16:59:13
024-000003040,326,"	024","Department of Homeland Security",589,"	192080",Yes,http://www.uscis.gov,yes,yes,yes,yes,yes,N/A,no,yes,02/08/2016,16:59:17
024-000003127,323,"	024","Department of Homeland Security",1611,"	195195",No,http://ecn.uscis.dhs.gov/team/mgtoit/Offices/oit/OCIO/IMB/default.aspx,no,no,no,no,yes,NA,no,no,02/08/2016,17:03:50
024-000003129,419,"	024","Department of Homeland Security",833,"	193887",No,http://www.itdashboard.gov/investment?buscid=419,yes,yes,yes,yes,yes,None,no,no,02/08/2016,17:03:51
024-000003129,419,"	024","Department of Homeland Security",4291,"	208867",No,http://ecn.uscis.dhs.gov/team/mgtoit/Offices/oit/EID/default.aspx,no,no,no,yes,yes,None,no,no,02/08/2016,17:03:51
024-000003129,419,"	024","Department of Homeland Security",5529,"	229565",Yes,http://www.uscis.gov/portal/site/uscis,yes,yes,yes,yes,yes,None,no,no,02/08/2016,17:03:51
024-000005053,314,"	024","Department of Homeland Security",1045,"	196715",Yes,http://www.cbp.gov/trade/automated,yes,no,no,yes,yes,N/A,no,no,02/08/2016,17:01:19
024-000005053,314,"	024","Department of Homeland Security",1047,"	196717",Yes,http://www.federalregister.gov/,no,no,no,yes,yes,N/A,no,no,02/08/2016,17:01:19
024-000005053,314,"	024","Department of Homeland Security",1049,"	196719",Yes,http://www.oig.dhs.gov/assets/Mgmt/OIG_04-35_Sep04.pdf,yes,no,no,yes,yes,N/A,no,no,02/08/2016,17:01:19
024-000005053,314,"	024","Department of Homeland Security",1051,"	196714",Yes,http://www.dhs.gov/xlibrary/assets/mgmt/itpa-cbp-ace-itds.pdf,no,no,no,yes,yes,N/A,no,no,02/08/2016,17:01:19
024-000005053,314,"	024","Department of Homeland Security",1053,"	196718",Yes,http://ocio.os.doc.gov/ITPolicyandPrograms/IT_Privacy/PROD01_005192,no,no,no,yes,yes,N/A,no,no,02/08/2016,17:01:19
024-000005053,314,"	024","Department of Homeland Security",1055,"	196716",Yes,http://www.itds.gov/,no,no,no,yes,yes,N/A,no,no,02/08/2016,17:01:19
024-000005053,314,"	024","Department of Homeland Security",1057,"	195796",No,http://www.itdashboard.gov/investment?buscid=314,yes,no,no,yes,yes,N/A,no,no,02/08/2016,17:01:19
024-000005137,315,"	024","Department of Homeland Security",343,"	187887",No,http://www.itdashboard.gov/investment?buscid=315,no,no,no,yes,yes,N/A,no,no,02/08/2016,17:03:08
024-000005137,315,"	024","Department of Homeland Security",345,"	187886",Yes,https://www.federalregister.gov/articles/2012/06/07/2012-13813/privacy-act-of-1974-department-of-homeland-security-us-customs-and-border-protection-dhscbp-017,no,no,no,yes,yes,N/A,no,no,02/08/2016,17:03:08
024-000005137,315,"	024","Department of Homeland Security",347,"	187888",Yes,https://www.federalregister.gov/articles/2012/06/07/2012-13815/privacy-act-of-1974-implementation-of-exemptions-department-of-homeland-security-us-customs-and,no,no,no,yes,yes,N/A,no,no,02/08/2016,17:03:08
024-000005137,315,"	024","Department of Homeland Security",349,"	187889",Yes,http://www.dhs.gov/xlibrary/assets/privacy/privacy_pia_cbp_afi_june_2012.pdf,no,no,no,yes,yes,N/A,no,no,02/08/2016,17:03:08
024-000005363,143,"	024","Department of Homeland Security",4241,"	209356",Yes,http://www.ice.gov/sevis/,no,no,no,yes,yes,"Not Applicable",no,no,02/08/2016,17:05:14
024-000005363,143,"	024","Department of Homeland Security",5513,"	227696",No,https://sevis.ice.dhs.gov/sevis/,no,no,no,no,no,"Not Applicable",no,no,02/08/2016,17:05:14
024-000005605,172,"	024","Department of Homeland Security",565,"	187802",No,"Available upon request",no,no,no,yes,no,"Secure Flight Program",no,no,02/08/2016,17:00:11
024-000005609,181,"	024","Department of Homeland Security",561,"	191822",Yes,http://tdwi.org/pages/best-practices-awards/tdwi-best-practice-awards-2010-winners/tdwi-best-practive-awards-2010-winner-summaries.aspx,yes,yes,no,yes,yes,TDWI,yes,yes,02/08/2016,17:01:05
024-000005609,181,"	024","Department of Homeland Security",563,"	191821",Yes,http://mitiq.mit.edu/IQIS/Documents/CDOIQS_201077/Papers/04_01_5A-1.pdf,yes,yes,no,yes,yes,"MIT Quality Information Symposium",yes,yes,02/08/2016,17:01:05
024-000005609,181,"	024","Department of Homeland Security",4259,"	210256",No,https://tsaweb.tsa.dhs.gov/pmis/lite,yes,no,no,yes,yes,"PMIS Lite",yes,yes,02/08/2016,17:01:05
024-000005609,181,"	024","Department of Homeland Security",4261,"	210252",No,https://tsaweb.tsa.dhs.gov/pmis,yes,no,no,yes,yes,PMIS,no,no,02/08/2016,17:01:05
024-000005609,181,"	024","Department of Homeland Security",4263,"	210254",No,https://tsaweb.tsa.dhs.gov/pims,yes,no,no,yes,yes,PIMS,no,no,02/08/2016,17:01:05
024-000005609,181,"	024","Department of Homeland Security",4265,"	210253",No,https://tsaweb.tsa.dhs.gov/aim,yes,no,no,yes,yes,AIM,no,no,02/08/2016,17:01:05
024-000005609,181,"	024","Department of Homeland Security",4267,"	210255",No,https://tsaweb.tsa.dhs.gov/vims,yes,no,no,yes,yes,VIMS,no,no,02/08/2016,17:01:05
024-000005624,171,"	024","Department of Homeland Security",5844,"	43070",No,"Available upon request",no,no,no,yes,no,"Secure Flight",no,no,02/08/2016,16:59:01
024-000005625,175,"	024","Department of Homeland Security",557,"	187438",Yes,https://universalenroll.dhs.gov/#hme-home,no,no,no,yes,yes,None,no,no,02/08/2016,16:59:08
024-000005625,175,"	024","Department of Homeland Security",559,"	187439",Yes,http://www.tsa.gov/stakeholders/hazmat-endorsement-threat-assessment-program,no,no,no,yes,yes,None,no,no,02/08/2016,16:59:08
024-000005628,170,"	024","Department of Homeland Security",567,"	187786",No,http://www.tsa.dhs.gov/what_we_do/layers/twic/index.shtm,yes,no,no,yes,yes,"Not Applicable",no,no,02/08/2016,17:01:04
024-000005664,173,"	024","Department of Homeland Security",4301,"	213287",No,"Not Applicable",no,no,no,no,no,"Not Applicable",no,no,02/08/2016,17:03:40
024-000005666,174,"	024","Department of Homeland Security",4283,"	213301",No,https://10.238.95.11/ccmuser/speedDialUserSave.do?fkDevice=0cf23d6f-44cf-d099-2f29-2abffabba078&tkProduct=380#,no,no,no,yes,yes,"Cisco Unified CM User Options site url",no,yes,02/08/2016,17:03:04
024-000005666,174,"	024","Department of Homeland Security",4285,"	213302",No,"https://team.ishare.tsa.dhs.gov/sites/CSCITIP/dsr/Executive DSR",no,no,no,no,yes," Operations Daily Status report (DSR) site.",no,yes,02/08/2016,17:03:04
024-000005666,174,"	024","Department of Homeland Security",5527,"	228530",No,"https://team.ishare.tsa.dhs.gov/sites/oit/bmo/infraPMO/CSC Deliverables/Forms/AllItems.aspx?RootFolder=/sites/oit/bmo/infraPMO/CSC Deliverables/CSC Deliverables/ITIP Performance Data/2013&FolderCTID=&View={A861D24C-01E6-438D-92E4-A5F7288591D1}",no,no,no,yes,yes,"Performance Mangement",no,no,02/08/2016,17:03:04
024-000005670,834,"	024","Department of Homeland Security",685,"	190343",Yes,https://extranet.tsa.dhs.gov/iac/,no,no,no,no,yes,"There is no mobile app associated with this investment.",no,no,02/08/2016,17:04:27
024-000005670,834,"	024","Department of Homeland Security",687,"	190341",Yes,https://tsaapps.tsa.dhs.gov/ksms.htm,no,no,no,no,yes,"There is no mobile app associated with this investment.",no,no,02/08/2016,17:04:27
024-000005670,834,"	024","Department of Homeland Security",689,"	190342",Yes,https://fas.tsa.dhs.gov/,no,no,no,no,yes,"There is no mobile app associated with this investment.",no,no,02/08/2016,17:04:27
024-000006005,195,"	024","Department of Homeland Security",4269,"	210109",No,www.uscg.mil/acquisition/nais/,yes,yes,yes,yes,yes,None,no,no,02/08/2016,17:01:10
024-000006005,195,"	024","Department of Homeland Security",4271,"	210112",No,www.uscg.mil/hq/cg9/nais/pdf/nais.pdf,no,no,no,yes,yes,None,no,no,02/08/2016,17:01:10
024-000006005,195,"	024","Department of Homeland Security",4273,"	210111",No,www.navcen.uscg.gov/?pageName=NAISmain,yes,yes,yes,yes,yes,None,no,no,02/08/2016,17:01:10
024-000006005,195,"	024","Department of Homeland Security",4275,"	210108",No,https://www.itdashboard.gov/investment?buscid=195,no,no,no,yes,yes,None,no,no,02/08/2016,17:01:10
024-000006005,195,"	024","Department of Homeland Security",4277,"	210110",No,http://marinecadastre.gov/AIS/default.aspx,no,no,no,yes,yes,None,no,no,02/08/2016,17:01:10
024-000006006,205,"	024","Department of Homeland Security",569,"	188428",No,http://cgweb.almis.uscg.mil/cognos,no,no,no,no,no,"ALMIS Portal",yes,yes,02/08/2016,17:00:18
024-000006006,205,"	024","Department of Homeland Security",573,"	188426",No,https://cgportal.uscg.mil/delivery/Satellite/ALC/ALC_ISD,no,no,no,yes,yes,"CG Portal",yes,yes,02/08/2016,17:00:18
024-000006010,200,"	024","Department of Homeland Security",851,"	187781",Yes,http://www.uscg.mil/ppc/default.asp,no,no,no,yes,yes,N/A,no,no,02/08/2016,16:59:00
024-000006010,200,"	024","Department of Homeland Security",853,"	187783",Yes,https://portal.direct-access.us,no,no,no,yes,yes,N/A,no,no,02/08/2016,16:59:00
024-000006010,200,"	024","Department of Homeland Security",855,"	187782",Yes,http://dcp.psc.gov/ccmis/DA_migration_m.aspx,no,no,no,yes,yes,N/A,no,no,02/08/2016,16:59:00
024-000006077,202,"	024","Department of Homeland Security",5845,"	43588",Yes,https://www.auxinfo.uscg.gov/cognos/cgi-bin/login.exe,yes,no,no,no,yes,none,no,no,02/08/2016,17:00:14
024-000006115,203,"	024","Department of Homeland Security",575,"	187416",No,https://cgportal2.uscg.mil/units/cg9/3/3/4/Pages/Home.aspx,no,no,no,yes,yes,N/A,no,no,02/08/2016,17:02:04
024-000006115,203,"	024","Department of Homeland Security",577,"	187412",No,https://cgportal2.uscg.mil/communities/cg-lims/SitePages/Home.aspx,no,no,no,yes,yes,N/A,no,no,02/08/2016,17:02:04
024-000006115,203,"	024","Department of Homeland Security",579,"	187415",Yes,https://www.intelink.gov/blogs/_cg-lims/,no,no,yes,yes,yes,N/A,no,no,02/08/2016,17:02:04
024-000006115,203,"	024","Department of Homeland Security",581,"	187414",No,http://www.uscg.mil/acquisition/cglims/default.asp,no,no,no,yes,yes,N/A,no,no,02/08/2016,17:02:04
024-000006115,203,"	024","Department of Homeland Security",583,"	187413",Yes,http://cglims.wordpress.com/,no,no,yes,yes,yes,N/A,no,no,02/08/2016,17:02:04
024-000006117,197,"	024","Department of Homeland Security",587,"	188147",Yes,http://www.uscg.mil/acquisition/ioc/default.asp,no,no,no,yes,yes,N/A,no,no,02/08/2016,17:02:06
024-000006343,204,"	024","Department of Homeland Security",713,"	188418",Yes,http://www.uscg.mil/acquisition/c4isr/default.asp,no,no,no,yes,no,N/A,no,no,02/08/2016,17:02:01
024-000007001,167,"	024","Department of Homeland Security",395,"	191691",No,http://www.fema.gov/integrated-public-alert-and-warning-system,yes,yes,yes,yes,yes,IPAWS,yes,yes,02/08/2016,17:02:58
024-000007001,167,"	024","Department of Homeland Security",4295,"	215018",Yes,http://www.ready.gov/alerts,yes,yes,yes,yes,yes,IPAWS,yes,yes,02/08/2016,17:02:58
024-000007001,167,"	024","Department of Homeland Security",4297,"	215019",No,femaipawslab.webex.com,yes,yes,yes,yes,yes,IPAWS,yes,yes,02/08/2016,17:02:58
024-000007006,1483,"	024","Department of Homeland Security",5551,"	225431",Yes,http://www.fema.gov/non-disaster-grant-management-system,no,no,no,yes,yes,No,no,no,02/08/2016,17:04:36
024-000007006,1483,"	024","Department of Homeland Security",5553,"	225432",Yes,http://www.fema.gov/grants,no,no,no,yes,yes,No,no,no,02/08/2016,17:04:36
024-000007006,1483,"	024","Department of Homeland Security",5555,"	225428",Yes,http://www.maritimedelriv.com/Port_Security/Grant/PSG_Files/ND_Grants_New_User_Setup.pdf,no,no,no,yes,yes,No,no,no,02/08/2016,17:04:36
024-000007006,1483,"	024","Department of Homeland Security",5557,"	225429",Yes,http://www.fema.gov/media-library/assets/documents/25949?id=5685,no,no,no,yes,yes,No,no,no,02/08/2016,17:04:36
024-000007006,1483,"	024","Department of Homeland Security",5559,"	225434",No,https://portal.fema.gov,no,no,no,yes,yes,No,no,no,02/08/2016,17:04:36
024-000007006,1483,"	024","Department of Homeland Security",5561,"	225430",Yes,http://www.grants.gov/web/grants/,no,no,no,no,yes,No,no,no,02/08/2016,17:04:36
024-000007006,1483,"	024","Department of Homeland Security",5563,"	225433",Yes,http://www.usa.gov/Citizen/Topics/Benefits.shtml,no,no,no,yes,yes,No,no,no,02/08/2016,17:04:36
024-000007127,161,"	024","Department of Homeland Security",5497,"	225466",No,www.floodsmart.gov,yes,yes,no,yes,yes,N/A,no,no,02/08/2016,17:03:12
024-000007127,161,"	024","Department of Homeland Security",5499,"	225465",Yes,https://nfi-ucort.csc.com/LogIn.aspx,no,no,no,yes,yes,N/A,no,no,02/08/2016,17:03:12
024-000007127,161,"	024","Department of Homeland Security",5501,"	225467",No,www.agents.floodsmart.gov,yes,yes,no,yes,yes,N/A,no,no,02/08/2016,17:03:12
024-000007127,161,"	024","Department of Homeland Security",5503,"	225469",No,www.nfipiservice.com,yes,yes,no,yes,yes,N/A,no,no,02/08/2016,17:03:12
024-000007127,161,"	024","Department of Homeland Security",5505,"	225471",No,bsa.nfipstat.fema.gov,yes,no,no,no,no,N/A,no,no,02/08/2016,17:03:12
024-000007127,161,"	024","Department of Homeland Security",5507,"	225470",No,Intranetserver/bureaunet,no,no,no,no,no,N/A,no,no,02/08/2016,17:03:12
024-000007127,161,"	024","Department of Homeland Security",5509,"	225508",No,lookup.nfipstat.fema.gov/ibi_html/public/wfsignon.htm,no,no,no,no,no,N/A,no,no,02/08/2016,17:03:12
024-000007127,161,"	024","Department of Homeland Security",5511,"	225507",No,Intranetserver/ibi_html/public/lookup.htm,no,no,no,no,no,N/A,no,no,02/08/2016,17:03:12
024-000007333,168,"	024","Department of Homeland Security",697,"	187418",No,LSCMS.FEMA.Gov,yes,no,no,no,yes,N/A,no,no,02/08/2016,17:00:10
024-000007591,163,"	024","Department of Homeland Security",1459,"	193789",No,"https://esw.fema.net/esw/MD/CIO/CIO-Ops/Operations/ServiceDelivery/ProgMgmt/IFEMA/Shared Documents/Forms/AllItems.aspx.",no,no,no,yes,yes,TBD,yes,no,02/08/2016,17:03:46
024-000007591,163,"	024","Department of Homeland Security",5853,"	46002",No,"https://intranet.fema.net/org/ms/ocio/collab/SAS/Tiger Team Review and Findings/Forms/AllItems.aspx?RootFolder=/org/ms/ocio/collab/SAS/Tiger Team Review and Findings/Program Offices/Mission Support (MS)/MSD 2014 Visit/FEMA email Business Case",no,no,no,yes,yes,TBD,yes,no,02/08/2016,17:03:46
024-000009102,134,"	024","Department of Homeland Security",325,"	190868",No,HSIN.DHS.Gov,no,no,no,no,no,No,no,no,02/08/2016,17:00:21
024-000009102,134,"	024","Department of Homeland Security",327,"	190865",No,"MYHSIN.DHS. GOV",no,no,no,no,no,None,no,no,02/08/2016,17:00:21
024-000009102,134,"	024","Department of Homeland Security",329,"	190860",No,HSINARCHIVE.DHS.GOV,no,no,no,no,no,None,no,no,02/08/2016,17:00:21
024-000009102,134,"	024","Department of Homeland Security",331,"	190864",No,HSININFO.DHS.GOV,no,no,no,yes,no,None,no,no,02/08/2016,17:00:21
024-000009102,134,"	024","Department of Homeland Security",333,"	190867",No,HSINSEARCH.DHS.GOV,no,no,no,no,no,None,no,no,02/08/2016,17:00:21
024-000009102,134,"	024","Department of Homeland Security",335,"	190866",No,MYHSINSEARCH.DHS.GOV,no,no,no,no,yes,None,no,no,02/08/2016,17:00:21
024-000009102,134,"	024","Department of Homeland Security",337,"	190863",No,AUTH.DHS.GOV,no,no,no,no,yes,None,no,no,02/08/2016,17:00:21
024-000009102,134,"	024","Department of Homeland Security",339,"	190861",No,HSINFEDERATE.DHS.GOV,no,no,no,no,yes,None,no,no,02/08/2016,17:00:21
024-000009102,134,"	024","Department of Homeland Security",341,"	190862",No,ADFS.DHS.GOV,no,no,no,no,no,None,no,no,02/08/2016,17:00:21
024-000009508,145,"	024","Department of Homeland Security",445,"	192226",Yes,https://portal.us-cert.gov/,yes,no,no,no,no,N/A,no,no,02/08/2016,18:44:14
024-000009520,146,"	024","Department of Homeland Security",4293,"	208957",No,https://csat-registration.dhs.gov/dana/home/index.cgi,no,no,no,yes,yes,None,no,no,02/08/2016,17:01:58
024-000009520,146,"	024","Department of Homeland Security",5849,"	43350",Yes,https://csat.dhs.gov/csat,no,no,no,yes,yes,None,no,no,02/08/2016,17:01:58
024-000009520,146,"	024","Department of Homeland Security",5850,"	43347",Yes,https://csat.dhs.gov/iscd,no,no,no,yes,yes,None,no,no,02/08/2016,17:01:58
024-000009520,146,"	024","Department of Homeland Security",5851,"	43348",Yes,https://csat.dhs.gov/dana/home/index.cgi,no,no,no,yes,yes,None,no,no,02/08/2016,17:01:58
024-000009520,146,"	024","Department of Homeland Security",5852,"	43349",No,http://csat-help.dhs.gov/,no,no,no,yes,yes,None,no,no,02/08/2016,17:01:58
024-000009538,144,"	024","Department of Homeland Security",4247,"	212178",No,www.dhs.gov/gets,no,no,no,yes,yes,N/A,no,no,02/08/2016,17:03:48
024-000009538,144,"	024","Department of Homeland Security",4249,"	212177",No,www.dhs.gov/wps,no,no,no,yes,yes,N/A,no,no,02/08/2016,17:03:48
024-000009538,144,"	024","Department of Homeland Security",4251,"	212197",No,"saic.custhelp.com (multiple pages, all accessed from GETS and WPS home pages, https://saic.custhelp.com/ci/documents/detail/2/GETS_Fed_Step1_new is an example)",no,no,no,no,no,N/A,no,no,02/08/2016,17:03:48
024-000009538,144,"	024","Department of Homeland Security",4253,"	212195",No,https://gets-ic-pmo.dyncsc.com,no,no,no,no,no,N/A,no,no,02/08/2016,17:03:48
024-000009538,144,"	024","Department of Homeland Security",4255,"	212196",Yes,http://getsteam.com,no,no,no,no,no,N/A,no,no,02/08/2016,17:03:48
024-000009538,144,"	024","Department of Homeland Security",5515,"	228930",No,www.dhs.gov/about-office-emergency-communications,no,no,no,yes,yes,n/a,no,no,02/08/2016,17:03:48
024-000009560,151,"	024","Department of Homeland Security",401,"	190263",Yes,http://www.dhs.gov/obim,no,no,no,no,yes,n/a,no,no,02/08/2016,17:05:17
024-000009561,152,"	024","Department of Homeland Security",397,"	190265",Yes,http://www.cbp.gov/border-security/ports-entry,no,no,no,no,yes,N/A,no,yes,02/08/2016,17:05:15
024-000009561,152,"	024","Department of Homeland Security",5541,"	230645",Yes,http://www.cbp.gov/travel/international-visitors,no,no,no,no,yes,N/A,no,yes,02/08/2016,17:05:15
024-000009561,152,"	024","Department of Homeland Security",5543,"	230635",Yes,http://www.cbp.gov/travel,no,no,no,no,yes,N/A,no,yes,02/08/2016,17:05:15
024-000009561,152,"	024","Department of Homeland Security",5545,"	230634",Yes,http://www.cbp.gov/border-security/along-us-borders,no,no,no,no,yes,N/A,no,yes,02/08/2016,17:05:15
024-000009567,1245,"	024","Department of Homeland Security",1607,"	190165",Yes,https://ipgateway.dhs.gov,no,no,no,no,no,N/A,no,yes,02/08/2016,17:04:40
024-000009571,1281,"	024","Department of Homeland Security",4303,"	216954",No,http://gsa.gov/portal/content/176671,yes,no,no,yes,yes,N/A,yes,yes,02/08/2016,17:04:39
024-000009571,1281,"	024","Department of Homeland Security",4305,"	216953",Yes,http://www.dhs.gov/cdm,yes,no,no,yes,yes,N/A,yes,yes,02/08/2016,17:04:39
024-000009571,1281,"	024","Department of Homeland Security",4307,"	216952",Yes,http://www.us-cert.gov/cdm,yes,no,no,yes,yes,N/A,yes,yes,02/08/2016,17:04:39
024-999990130,165,"	024","Department of Homeland Security",4257,"	210237",No,www.fema.gov,yes,yes,yes,yes,yes,m.fema.gov,yes,yes,02/08/2016,16:59:05
024-999994100,166,"	024","Department of Homeland Security",393,"	190344",No,www.disasterassistance.gov,no,no,yes,yes,yes,UPPR,yes,yes,02/08/2016,17:01:54
025-000004480,738,"	025","Department of Housing and Urban Development",1527,,Yes,https://esnaps.hud.gov/grantium/frontOffice.jsf,no,no,no,yes,no,,,,11/10/2015,17:46:12
025-000004480,738,"	025","Department of Housing and Urban Development",1529,,No,http://www.hudhre.info/esnaps/index.cfm?do&#61;viewEsnapsIssuances,no,no,no,yes,no,,no,no,11/10/2015,17:46:12
025-000004480,738,"	025","Department of Housing and Urban Development",1531,,Yes,http://egis.hud.gov/cpdmaps/,yes,no,no,no,no,,no,no,11/10/2015,17:46:12
025-000004480,738,"	025","Department of Housing and Urban Development",1533,,Yes,http://www.hud.gov/offices/cpd/systems/idis/idis.cfm,no,no,no,no,yes,,no,no,11/10/2015,17:46:12
025-000004480,738,"	025","Department of Housing and Urban Development",1535,,No,https://www21.hud.gov/idis,no,no,no,no,no,,,,11/10/2015,17:46:12
025-000004480,738,"	025","Department of Housing and Urban Development",1537,,Yes,https://drgr.hud.gov/DRGRWeb/index.jsp,no,no,no,no,no,,,,11/10/2015,17:46:12
025-000004480,738,"	025","Department of Housing and Urban Development",1539,,Yes,http://www.hud.gov/offices/cpd/about/fundingmatrix/,yes,no,no,no,yes,,no,no,11/10/2015,17:46:12
025-000004480,738,"	025","Department of Housing and Urban Development",4211,,Yes,http://portal.hud.gov/hudportal/HUD?src&#61;/program_offices/comm_planning/homeless/budget/2012,yes,no,no,no,yes,,no,no,11/10/2015,17:46:12
025-000004480,738,"	025","Department of Housing and Urban Development",4213,,Yes,http://portal.hud.gov/hudportal/HUD?src&#61;/program_offices/comm_planning/homeless/budget/newpro2011,yes,no,no,no,yes,,,,11/10/2015,17:46:12
025-000004480,738,"	025","Department of Housing and Urban Development",4215,,Yes,http://portal.hud.gov/hudportal/HUD?src&#61;/program_offices/comm_planning/systems/idis,no,no,no,yes,no,,no,no,11/10/2015,17:46:12
025-000004480,738,"	025","Department of Housing and Urban Development",4217,,No,http://www.hud.gov/offices/cpd/affordablehousing/reports/index.cfm,yes,no,no,no,yes,,no,no,11/10/2015,17:46:12
025-000004480,738,"	025","Department of Housing and Urban Development",4219,,Yes,http://portal.hud.gov/hudportal/HUD?src&#61;/program_offices/comm_planning/communitydevelopment/programs/drsi/drgrs,no,no,no,yes,no,,no,no,11/10/2015,17:46:12
025-000004480,738,"	025","Department of Housing and Urban Development",4221,,Yes,http://portal.hud.gov/hudportal/HUD?src&#61;/program_offices/comm_planning/about/conplan/cpdmaps,yes,no,no,no,yes,,no,no,11/10/2015,17:46:12
025-000004540,720,"	025","Department of Housing and Urban Development",4927,,Yes,http://www.hud.gov,no,yes,yes,no,yes,,no,no,11/10/2015,14:58:29
025-000004580,856,"	025","Department of Housing and Urban Development",1541,,Yes,http://www.hud.gov,no,no,no,no,yes,,,,11/10/2015,19:23:06
025-000004580,856,"	025","Department of Housing and Urban Development",4223,,Yes,http://portal.hud.gov/hudportal/HUD?src&#61;/program_offices/public_indian_housing,no,no,no,no,yes,,no,no,11/10/2015,19:23:06
026-000000002,1614,"	026","National Aeronautics and Space Administration",5899,,No,https://aces.ndc.nasa.gov/index.html,no,no,no,yes,yes,,no,yes,02/04/2016,13:26:09
026-000000003,1613,"	026","National Aeronautics and Space Administration",5892,,Yes,https://cso.nasa.gov,no,no,no,yes,yes,,no,yes,02/04/2016,13:14:04
026-000001102,1215,"	026","National Aeronautics and Space Administration",1255,,No,,no,no,no,no,yes,,,,02/04/2016,20:07:27
026-000001102,1215,"	026","National Aeronautics and Space Administration",4143,"	65468",Yes,http://www.gsa.gov/portal/content/104378,no,no,no,no,yes,No,yes,yes,02/04/2016,20:07:27
026-000001102,1215,"	026","National Aeronautics and Space Administration",4717,,No,https://bready.nasa.gov,no,no,yes,yes,yes,No,no,no,02/04/2016,20:07:27
026-000001124,45,"	026","National Aeronautics and Space Administration",1457,,No,,no,no,no,yes,no,,,,02/03/2016,19:18:12
026-000001124,45,"	026","National Aeronautics and Space Administration",4077,"	65451",Yes,http://www.nas.nasa.gov/hecc/,no,no,no,yes,no,,,,02/03/2016,19:18:12
026-000001124,45,"	026","National Aeronautics and Space Administration",4495,,Yes,http://www.nas.nasa.gov/hecc,no,no,no,yes,no,No,no,no,02/03/2016,19:18:12
