Unique Investment Identifier,Business Case ID,Agency Code,Agency Name,Investment Title,Contract ID,Agency Contract ID,Contract Status,Contracting Agency ID,Contract Number (PIID),IDV PIID,IDV Agency ID,Solicitation ID (Agency),Modular Approaches / Contracting,EVM Required,Match found in USAspending,Vendor Name (USAspending),Solicitation ID (USAspending),Action Obligation Amount (In $ million) (USAspending),Type of Contract (USAspending),Performance Based Contract (USAspending),Contract Start Date (USAspending),Contract End Date (USAspending),Contract Compete (USAspending),Contract Description (USAspending),Base Contract ID (USAspending),Identifying Agency ID (USAspending),Transaction Number (USAspending),Timestamp (Contract),Timestamp (Base Contract)
"429-000001001","1035","429","Nuclear Regulatory Commission","Integrated Source Management Portfolio (ISMP)","19038","","Awarded","3100","NRCT001","NRC4110017","3100","41-09-008","yes","yes","Yes","LOCKHEED MARTIN SERVICES, INC.","41-09-008","16.681944","Firm Fixed Price","","09/18/2013","05/10/2014","U","INTEGRATED SOURCE MANAGEMENT PORTFOLIO","96579","3100","0","2014-03-14 10:20:37","2014-03-14 10:20:37"
"429-000001001","1035","429","Nuclear Regulatory Commission","Integrated Source Management Portfolio (ISMP)","19039","","Awarded","3100","NRCT001","NRC4110017","3100","41-09-008","yes","yes","Yes","LOCKHEED MARTIN SERVICES, INC.","41-09-008","16.681944","Firm Fixed Price","","09/18/2013","05/10/2014","U","INTEGRATED SOURCE MANAGEMENT PORTFOLIO","96581","3100","0","2014-03-14 10:20:37","2014-03-14 10:20:37"
"429-000001001","1035","429","Nuclear Regulatory Commission","Integrated Source Management Portfolio (ISMP)","37857","","Awarded","3100","NRCHQ5514O0001","NRCDR3310324","3100","","yes","no","Yes","AEGISNET INCORPORATED","","0.050000","Labor Hours","","02/19/2014","05/18/2015","U","IGF::OT::IGF INFORMATION VERIFICATION AND VALIDATION SERVICES FOR FSME","96583","3100","0","2014-03-14 10:20:37","2014-03-14 10:20:37"
"429-000001012","129","429","Nuclear Regulatory Commission","Infrastructure Services and Support (ISS)","19751","","Awarded","3100","NRC3311325","NRC3311325","4730","","","yes","Yes","DELL SERVICES FEDERAL GOVERNMENT, INC.","","19.684230","Firm Fixed Price","","02/18/2014","05/17/2014","U","MODIFICATION TO OBLIGATE FUNDSINFORMATION TECHNOLOGY INFRASTRUCTURE SUPPORT SERVICES (ITISS)","102549","3100","0","2014-03-25 12:18:40","2014-03-25 12:18:40"
"429-000001012","129","429","Nuclear Regulatory Commission","Infrastructure Services and Support (ISS)","19753","","Awarded","3100","NRCDR0709136","GS35F0376N","4730","","","no","Yes","HUMANTOUCH, LLC","","1.789300","Time and Materials","","05/31/2013","03/05/2014","U","SLES OPERATION AND MAINTENANCE CONTRACT","102551","3100","0","2014-03-25 12:09:34","2014-03-25 12:18:40"
"429-000001012","129","429","Nuclear Regulatory Commission","Infrastructure Services and Support (ISS)","19755","","Awarded","3100","NRCDR3310303","GS35F0273L","4730","","","yes","Yes","INFORELIANCE CORPORATION","","0.475000","Order Dependent (IDV only)","","11/29/2013","01/01/1970","U","MICROSOFT MAINTENANCE AND OPERATIONS SUPPORT SERVICES","102555","3100","","2013-09-25 08:57:33","2014-03-25 12:18:40"
"429-000001012","129","429","Nuclear Regulatory Commission","Infrastructure Services and Support (ISS)","39467","","Awarded","3100","NRCHQ12C330015","NRCHQ12T330001","4730","","","no","Yes","3LINKS TECHNOLOGIES, INC","NRC-HQ-11-R-33-0072","","Order Dependent (IDV only)","","07/31/2013","01/01/1970","U","TELECOMMUNICATIONS OPERATIONS AND SUPPORT SERVICES (TOSS)","115543","3100","","2014-05-21 14:16:59","2014-05-21 14:16:59"
"429-000002080","128","429","Nuclear Regulatory Commission","Enterprise Project Management (EPM)","35775","","Awarded","3100","NRCHQ11C330060","NRCHQ12T420015","4730","","no","yes","Yes","LOCKHEED MARTIN SERVICES, INC.","NRC-HQ-11-R-33-0011","","Order Dependent (IDV only)","","11/06/2013","01/01/1970","U","FUNCTIONAL AREA 2 (FA2) FOR MAINTENANCE, OPERATION, AND MODERNIZATION SUPPORT OF U.S. NUCLEAR REGULATORY COMMISSION APPLICATION SYSTEMS AND ENVIRONMENT","100807","3100","","2014-03-19 07:39:29","2014-03-19 07:39:29"
"429-000002080","128","429","Nuclear Regulatory Commission","Enterprise Project Management (EPM)","38983","","Awarded","3100","NRCDR3310303","GS35F0273L","4730","","","yes","Yes","INFORELIANCE CORPORATION","","0.475000","Order Dependent (IDV only)","","04/01/2014","01/01/1970","U","MODIFCATION TO EXERCISE OPTION FOR IT SUPPORT WITH MIRCROSOFT PRODUCT","115537","3100","","2014-05-21 09:09:57","2014-05-21 09:09:57"
"429-000002080","128","429","Nuclear Regulatory Commission","Enterprise Project Management (EPM)","38985","","Awarded","3100","DR3306317","GS35F0229K","4730","","","yes","Yes","MAR, INCORPORATED","","","Time and Materials","","07/22/2008","07/30/2010","U","MODIFICATION TO CISSS TO ADD SUBCONTRACTOR","108053","3100","0","2014-04-22 14:15:23","2014-04-22 14:15:23"
"429-000002080","128","429","Nuclear Regulatory Commission","Enterprise Project Management (EPM)","38987","","Awarded","3100","NRCDR3310365","GS35F4704G","4730","","","yes","Yes","ADVANCED TECHNOLOGY SYSTEMS IN","","","Order Dependent (IDV only)","","03/01/2014","01/01/1970","U","ADDITIONAL LABOR CATEGORY FOR COST AND EFFICIENCY. A CHEAPER LABOR CATEGORY WAS ADDED WHICH DID CAUSE AN INCREASE IN THE OVERALL CEILING VALUE. OPERATIONAL SUPPORT FOR THE NRC PROJECT MANAGEMENT METHODOLOGY,(MAINTAIN OPERATIONAL ENVIRNEMENT FOR RES SOFTWARE TOOLS, INTEGRATION OF ENTERPRISE ARCHITECTURE, BUSINESS IMPROVEMENT, AND IT SECURITY.) EXERCISE OPTION YEAR ONE.","108055","3100","","2014-04-22 14:15:23","2014-04-22 14:15:23"
"429-000002080","128","429","Nuclear Regulatory Commission","Enterprise Project Management (EPM)","39465","","Awarded","3100","NRCDR3310303","GS35F0273L","4730","","","yes","Yes","INFORELIANCE CORPORATION","","0.475000","Order Dependent (IDV only)","","04/01/2014","01/01/1970","U","MODIFCATION TO EXERCISE OPTION FOR IT SUPPORT WITH MIRCROSOFT PRODUCT","115539","3100","","2014-05-21 09:09:57","2014-05-21 09:09:57"
"429-000001100","112","429","Nuclear Regulatory Commission","Financial Accounting and Integrated Management Information System (FAIMIS)","19739","","Awarded","3100","NRCHQ12T090001","NRCHQ11C330059","3100","","","yes","Yes","CGI FEDERAL INC.","","6.177413","Time and Materials","","02/03/2014","12/07/2014","U","SUPPORT SERVICES FOR NRC'S FINANCIAL ACCOUNTING AND INTEGRATED MANAGEMENT INFORMATION SYSTEM (FAIMIS).  THE SCOPE OF THE ORDER INCLUDES HOSTING SERVICES; OPERATION SUPPORT SERVICES  BUSINESS OBJECTS INFOVIEW SQL ACCESS TO PRODUCTION AND TEST DATABASE AND DATA WAREHOUSE; APPLICATION MANAGEMENT SERVICES; OPERATION SUPPORT SERVICES  LICENSE FEE BILLING (LFB) AND COST ALLOCATION; AND IMPLEMENTATION/INTEGRATION SERVICES.","102557","3100","0","2014-03-25 12:21:14","2014-03-25 12:21:14"
"429-000001100","112","429","Nuclear Regulatory Commission","Financial Accounting and Integrated Management Information System (FAIMIS)","37219","","Awarded","3100","NRCHQ12F090001","GS35F4797H","4730","","","no","Yes","CGI FEDERAL INCORPORATED","","1.458587","Firm Fixed Price","","02/01/2014","01/31/2015","U","MAINTENANCE RENEWAL FOR CGI MOMENTUM SOFTWARE LICENSES","122727","3100","0","2014-06-23 16:11:47","2014-06-23 16:11:47"
"429-000001100","112","429","Nuclear Regulatory Commission","Financial Accounting and Integrated Management Information System (FAIMIS)","38949","","Awarded","3100","NRCHQ12P090058","GS35F4670G","4730","","","no","Yes","THE MIL CORPORATION","","2.970249","Labor Hours","","01/31/2014","06/30/2014","U","TECHNICAL ASSISTANCE FOR THE FINANCIAL ACCOUNTING AND INTEGRATED MANAGEMENT INFORMATION SYSTEM (FAIMIS)","102561","3100","0","2014-03-25 12:21:14","2014-03-25 12:21:14"
"429-000000010","89","429","Nuclear Regulatory Commission","Agencywide Documents Access and Management System (ADAMS)","18427","","Awarded","3100","NRCDR3310342","","","","","no","Yes","CGI FEDERAL INC.","NRC-33-10-ADAMS","","Order Dependent (IDV only)","","09/27/2013","01/01/1970","U","MODIFICATION TO CHANGE THE COR FROM GARY M. YOUNG TO BEHROUZ GOLCHANE","102547","3100","","2013-09-25 08:56:41","2014-03-25 12:17:16"
"429-000002005","4","429","Nuclear Regulatory Commission","Incident Response System (IRS)","19743","","Awarded","3100","GS00T07NSD0008","","","","","no","Yes","MCI COMMUNICATIONS SERVICES INCORPORATED","","","Fixed Price with Economic Price Adjustment","","01/22/2014","01/01/1970","U","GSA NETWORX TELECOMM ACQUISITION","102571","4735","","2012-09-28 14:24:20","2014-03-25 13:10:12"
"429-000002005","4","429","Nuclear Regulatory Commission","Incident Response System (IRS)","19745","","Awarded","3100","NRCHQ11C070015","","","NSR-11-11-80","","no","Yes","DIGITAL MANAGEMENT, INC.","","","Order Dependent (IDV only)","","02/01/2014","01/01/1970","U","MODIFICATION TO ADD LABOR CATEGORIESIT SERVICES IN SUPPORT OF NSIR OCIMS","102575","3100","","2012-09-28 14:24:20","2014-03-25 13:10:12"
"429-000002005","4","429","Nuclear Regulatory Commission","Incident Response System (IRS)","23442","","Awarded","3100","NRCDR0710190","","","","","no","Yes","PROJECT PERFORMANCE CORPORATIO","","2.537947","Labor Hours","","03/06/2014","03/02/2015","U","MODIFICATION TO OBLIGATE FUNDSEMERGENCY RESPONSE DATA SYSTEM (ERDS) OPERATION AND MAINTENANCE","102573","3100","0","2014-03-25 13:10:12","2014-03-25 13:10:12"
"429-000002005","4","429","Nuclear Regulatory Commission","Incident Response System (IRS)","30903","","Awarded","3100","NRCHQ12C07012","","","NSR 12-048","","no","No","","","","","","","","","","","","","2013-09-25 08:57:18",""
"429-000002016","90","429","Nuclear Regulatory Commission","Time and Labor Modernization (TLM)","27565","","Awarded","3100","NRCHQ12T090019","NRCHQ11C330059","3100","","yes","no","Yes","CGI FEDERAL INC.","","0.780000","Labor Hours","","09/25/2014","09/25/2014","U","THE PURPOSE OF THIS MODIFCATION IS TO INCREMENTALLY FUND THE TASK ORDER IN THE AMOUNT OF $100,000.00. MOM FA2, HRMS, MAINTENANCE AND OPERATION OF NRC LEGACY SYSTEMS. FUNCTIONAL AREA 2 (FA2) FOR MAINTENANCE, OPERATION, AND MODERNIZATION SUPPORT OF U.S. NUCLEAR REGULATORY COMMISSION APPLICATION SYSTEMS AND ENVIRONMENT","95611","3100","0","2014-03-13 07:48:13","2014-03-13 07:48:13"
"429-000002016","90","429","Nuclear Regulatory Commission","Time and Labor Modernization (TLM)","41039","","Awarded","3100","NRCHQ13F090012","GS35F4543G","4730","","yes","yes","Yes","DLT SOLUTIONS, LLC","","0.101503","Firm Fixed Price","","12/02/2012","12/01/2013","U","HRMS PEOPLESOFT/ORACLE LICENSES, MAINTENANCE&SUPPORT","130179","3100","0","2014-07-23 11:04:13","2014-07-23 11:04:13"
"429-000001020","9","429","Nuclear Regulatory Commission","Budget Formulation System (BFS)","18428","","Awarded","3100","NRCT001","NRCDR0909340","3100","","yes","no","Yes","DELOITTE CONSULTING LLP","","0.605000","Firm Fixed Price","","09/21/2010","05/30/2011","U","OPERATIONS AND MAINTENANCE FOR THE BUDGET FORMULATION SYSTEM","69695","3100","0","2013-05-22 14:10:47","2013-09-25 08:19:10"
"429-000001020","9","429","Nuclear Regulatory Commission","Budget Formulation System (BFS)","35755","","Awarded","3100","NRCHQ13O090001","NRCHQ13A090006","3100","NRC-HQ-12-R-09-0166","yes","no","Yes","DELOITTE CONSULTING LLP","","0.451000","Labor Hours","","02/28/2014","03/31/2014","U","IGF::OT::IGF    LABOR HOUR TASK ORDER FOR FUNDS UTILIZATION PLAN DESIGN AND SALARY APPLICATION ENHANCEMENTS UNDER THE BUDGET FORMULATION SYSTEM ENHANCEMENT BPA.","95303","3100","0","2014-03-12 08:56:45","2014-03-12 08:56:45"
"429-000001020","9","429","Nuclear Regulatory Commission","Budget Formulation System (BFS)","35757","","Awarded","3100","NRC-HQ-12-P-09-0230","","","","yes","no","Yes","IMMIXTECHNOLOGY, INC.","","0.232974","Firm Fixed Price","","10/01/2013","09/30/2014","U","BUDGET FORMULATION SYSTEM (BFS) ORACLE ENTERPRISE PERFORMANCE MANAGEMENT (EPM) ANNUAL LICENSE AND SUPPORT.","95305","3100","0","2014-03-12 08:56:45","2014-03-12 08:56:45"
"429-000001020","9","429","Nuclear Regulatory Commission","Budget Formulation System (BFS)","36401","","Awarded","3100","NRCHQ13F090004","GS35F0265X","4732","","yes","no","Yes","IMMIXTECHNOLOGY, INC.","","0.671000","Firm Fixed Price","","10/01/2013","09/30/2014","U","ORACLE LICENSES FOR EPM SUPPORT.","95301","3100","0","2013-11-27 09:54:51","2014-03-12 08:56:45"
"429-000001020","9","429","Nuclear Regulatory Commission","Budget Formulation System (BFS)","37459","","Awarded","3100","NRCHQ7N14T0001","GS35F0265X","4732","TBD","yes","no","Yes","IMMIXTECHNOLOGY, INC.","","0.407593","Firm Fixed Price","","04/29/2014","02/27/2015","U","IGF::OT::IGF ORACLE BUSINESS INTELLIGENCE FOUNDATION LICENSES AND MAINTENANCE","134031","3100","0","2014-08-08 14:59:05","2014-08-08 14:59:05"
"429-000001014","1034","429","Nuclear Regulatory Commission","Business Application System Support (BASS)","19026","","Awarded","3100","NRCHQ11C330059","","","NRC-HQ-11-R-33-011","no","yes","Yes","CGI FEDERAL INC.","NRC-HQ-11-R-33-0011","","Order Dependent (IDV only)","","09/26/2013","01/01/1970","U","ADDITIONAL LABOR CATEGORIES. FUNCTIONAL AREA 2 (FA2) FOR MAINTENANCE, OPERATION, AND MODERNIZATION SUPPORT OF U.S. NUCLEAR REGULATORY COMMISSION APPLICATION SYSTEMS AND ENVIRONMENT","97249","3100","","2014-03-14 15:00:38","2014-03-14 15:01:32"
"429-000001014","1034","429","Nuclear Regulatory Commission","Business Application System Support (BASS)","27529","","Awarded","3100","DR3310324T7","","","","no","yes","No","","","","","","","","","","","","","2012-09-28 14:13:18",""
"429-000001014","1034","429","Nuclear Regulatory Commission","Business Application System Support (BASS)","27531","","Awarded","3100","NRCHQ12T030003","NRC4110017","4730","NRC-HQ-11-R-33-011","yes","yes","Yes","LOCKHEED MARTIN CORPORATION","","1.252390","Labor Hours","","09/23/2013","09/25/2014","U","IGF::OT::IGF - TASK ORDER 3 FOR ACRS SUPPORT. FUNCTIONAL AREA 2 (FA2) FOR MAINTENANCE, OPERATION, AND MODERNIZATION SUPPORT OF U.S. NUCLEAR REGULATORY COMMISSION APPLICATION SYSTEMS AND ENVIRONMENT","97247","3100","0","2013-09-25 08:50:14","2014-03-14 15:01:32"
"027-000000019","598","027","Office of Personnel Management","EPIC Operations and Maintenance (O & M)","20888","","Awarded","2400","OPMPO0406000167","N/A","2400","Not found in FPDS","","no","Yes","MYTHICS INCORPORATED","","5.680437","Firm Fixed Price","","12/18/2008","12/19/2009","U","PURCHASE OF ORACLE THROUGH GSA SMARTBUY.  THIS IS FOR BASE YEAR AND 4 OPTION YEARS.","95295","2400","0","2014-03-11 16:57:15","2014-03-11 16:57:15"
"027-000000019","598","027","Office of Personnel Management","EPIC Operations and Maintenance (O & M)","25975","","Awarded","2400","OPM1910F0009","GS35F5192G","2400","Not found in FPDS","","yes","Yes","SPECTRUM SYSTEMS, INC.","","1.812461","Firm Fixed Price","","08/19/2013","11/05/2014","U","EXERCISE OPTION PERIOD 1","95291","2400","0","2014-03-11 16:57:15","2014-03-11 16:57:15"
"027-000000019","598","027","Office of Personnel Management","EPIC Operations and Maintenance (O & M)","25977","","Awarded","2400","OPM1910F0009","GS35F5192G","2400","Not found in FPDS","","yes","Yes","SPECTRUM SYSTEMS, INC.","","1.812461","Firm Fixed Price","","08/19/2013","11/05/2014","U","EXERCISE OPTION PERIOD 1","95293","2400","0","2014-03-11 16:57:15","2014-03-11 16:57:15"
"027-000000019","598","027","Office of Personnel Management","EPIC Operations and Maintenance (O & M)","34775","","Awarded","2400","N/A","N/A","2400","N/A","","no","No","","","","","","","","","","","","","2013-09-11 17:07:21",""
"027-000000019","598","027","Office of Personnel Management","EPIC Operations and Maintenance (O & M)","34777","","Awarded","2400","N/A","N/A","2400","N/A","","no","No","","","","","","","","","","","","","2013-09-11 17:07:21",""
"027-000000019","598","027","Office of Personnel Management","EPIC Operations and Maintenance (O & M)","35207","","Awarded","2400","N/A","N/A","2400","N/A","","no","No","","","","","","","","","","","","","2013-09-13 09:18:45",""
"027-000000019","598","027","Office of Personnel Management","EPIC Operations and Maintenance (O & M)","35211","","Awarded","2400","N/A","N/A","2400","N/A","","no","No","","","","","","","","","","","","","2013-09-13 09:30:31",""
"027-000000018","601","027","Office of Personnel Management","Enterprise Infrastructure Operations (EIO)","32997","","Awarded","2400","GS35F0249J","OPMPO5109000101","4730","RFQ374438","","no","Yes","A T & T CORP","FCIS-JB-980001-B","","Firm Fixed Price","","02/19/2014","01/01/1970","U","FEDERAL SUPPLY SCHEDULE CONTRACT.","95283","4730","","2013-09-11 16:25:41","2014-03-11 16:44:38"
"027-000000018","601","027","Office of Personnel Management","Enterprise Infrastructure Operations (EIO)","32998","","Awarded","2400","OPM3211F0012","W91QUZ06A0003","9700","N/A","","no","Yes","MYTHICS, INC","","6.637990","Firm Fixed Price","","05/08/2012","12/19/2015","U","DEOBLIGATE $143,437.86","95287","2400","0","2014-03-11 16:44:38","2014-03-11 16:44:38"
"027-000000018","601","027","Office of Personnel Management","Enterprise Infrastructure Operations (EIO)","33000","","Awarded","2400","OPM3210C0010","OPM32-10-C-0010/1084/10/008132","2400","N/A","","no","Yes","GLOBAL SUPPORT SERVICES, LLC","OPM19-10-R-0023","7.315125","Firm Fixed Price","","10/29/2013","09/30/2014","U","HELP DESK SUPPORT","95285","2400","0","2014-03-11 16:44:38","2014-03-11 16:44:38"
"027-000000018","601","027","Office of Personnel Management","Enterprise Infrastructure Operations (EIO)","33002","","Awarded","2400","OPM3210P0055","OPMBPA510600003","2400","N/A","","no","Yes","INTERNATIONAL BUSINESS MACHINES CORPORATION","","2.028462","Firm Fixed Price","","10/19/2012","09/24/2013","U","MAINTENANCE RENEWAL","95289","2400","0","2013-08-14 12:07:12","2014-03-11 16:44:38"
"027-000000018","601","027","Office of Personnel Management","Enterprise Infrastructure Operations (EIO)","33004","","Awarded","2400","OPM32-12-A-0031","OPM32-12-T-0012","2400","N/A","","no","No","","","","","","","","","","","","","2013-08-14 12:07:12",""
"027-999990032","594","027","Office of Personnel Management","Human Resources Line of Business (HR LOB)","26703","","Awarded","2400","OPM3212A0007W0001","OPM3212A0007","2400","OPM32-12-T-0041","","no","No","","","","","","","","","","","","","2012-09-13 23:01:29",""
"027-000000029","595","027","Office of Personnel Management","Health Claims Data Warehouse and Analysis (HCDW)","37859","","Awarded","2400","OPM2111A0001","OPM2111A0001","2400","","yes","no","Yes","EXECUTIVE INFORMATION SYSTEMS,","","0.083468","Firm Fixed Price","","04/30/2012","04/29/2013","U","DATAFLUX DATA MANAGEMENT SOFTWARE UPGRADES","96593","2400","0","2014-03-14 10:33:03","2014-03-14 10:33:03"
"027-000000029","595","027","Office of Personnel Management","Health Claims Data Warehouse and Analysis (HCDW)","37861","","Awarded","2400","OPM3212A0032","OPM3212A0032","2400","","yes","no","No","","","","","","","","","","","","","2014-03-14 11:49:35",""
"027-000000029","595","027","Office of Personnel Management","Health Claims Data Warehouse and Analysis (HCDW)","37863","","Awarded","2400","OPM2111A0001W0006","OPM2111A0001","2400","","yes","no","Yes","EXECUTIVE INFORMATION SYSTEMS,","","0.083468","Firm Fixed Price","","04/30/2012","04/29/2013","U","DATAFLUX DATA MANAGEMENT SOFTWARE UPGRADES","96713","2400","0","2014-03-14 11:49:35","2014-03-14 11:49:35"
"027-000000029","595","027","Office of Personnel Management","Health Claims Data Warehouse and Analysis (HCDW)","37867","","Awarded","2400","OPM2111A0001","OPM2111A0001","2400","","yes","no","Yes","EXECUTIVE INFORMATION SYSTEMS,","","0.083468","Firm Fixed Price","","04/30/2012","04/29/2013","U","DATAFLUX DATA MANAGEMENT SOFTWARE UPGRADES","96715","2400","0","2014-03-14 11:49:35","2014-03-14 11:49:35"
"027-000000058","1217","027","Office of Personnel Management","EHRI Data Warehouse","37817","","Awarded","","OPM3212A0027","OPM3212A0027","2400","NA","no","no","Yes","THE CENTER FOR ORGANIZATIONAL","OPM2612R0003","1.676367","Firm Fixed Price","","10/25/2013","12/06/2016","U","SITUATIONAL JUDGMENT VIDEOS","95281","2400","0","2014-03-11 16:23:05","2014-03-11 16:23:05"
"027-000000020","597","027","Office of Personnel Management","EPIC Transformation","26683","","Awarded","2400","N/A","N/A","2400","N/A","","yes","No","","","","","","","","","","","","","2013-08-14 12:07:05",""
"027-000000020","597","027","Office of Personnel Management","EPIC Transformation","26685","","Awarded","2400","N/A","N/A","2400","N/A","","yes","No","","","","","","","","","","","","","2012-09-13 19:51:45",""
"027-000000020","597","027","Office of Personnel Management","EPIC Transformation","35189","","Awarded","2400","N/A","N/A","2400","N/A","","yes","No","","","","","","","","","","","","","2013-09-12 21:19:32",""
"027-000000082","1283","027","Office of Personnel Management","Multi-State Plan Program (MSPP)","38937","","Awarded","","OPM32-12-A-0024W0007","","","","yes","no","No","","","","","","","","","","","","","2014-03-19 15:54:10",""
"027-000000052","872","027","Office of Personnel Management","USA Staffing System","23303","","Awarded","","OPM32-12-A-0018","NA","2400","OPM32-12-A-0018","no","yes","Yes","RESEARCH MANAGEMENT CONSULTANT","","","Labor Hours","","12/17/2012","01/01/1970","U","RMCI IT BPA","95583","2400","","2014-03-12 16:57:14","2014-03-12 16:59:00"
"027-000000052","872","027","Office of Personnel Management","USA Staffing System","26257","","Awarded","","OPM32-14-A-0007","NA","2400","OPM32-14-A-0007","no","yes","Yes","COMPTECH - PROGRESSIVE","OPM3213R0001","0.000000","Firm Fixed Price","","02/01/2014","01/01/1970","U","HRTT IT PRODUCTION SYSTEMS SUPPORT SERVICESIGF::CT::IGF FOR CRITICAL FUNCTIONS","104733","2400","","2014-03-12 16:59:00","2014-04-05 01:39:11"
"027-000000010","593","027","Office of Personnel Management","Consolidated Business Information System (CBIS)","20526","","Awarded","","OPMBPA4208002","OPMBPA420800002(SI Contract  for software/ integra","2400","N/A","","yes","No","","","","","","","","","","","","","2011-09-16 11:53:07",""
"028-000001005","1333","028","Small Business Administration","OCFO: Financial Systems","35117","","Awarded","7300","SBAHQ11A0006","","","","no","no","Yes","SAVVIS FEDERAL SYSTEMS INCORPORATED","","","Firm Fixed Price","","09/25/2013","01/01/1970","U","DATA CENTER HOSTING FACILITIES SERVICES","95613","7300","","2013-09-12 15:38:34","2014-03-13 07:57:04"
"028-000001005","1333","028","Small Business Administration","OCFO: Financial Systems","35119","","Awarded","7300","SBAHQ11F0135","","","","no","no","Yes","VETERANS ENTERPRISE TECHNOLOGY SOLUTIONS, INC.","","7.366002","Labor Hours","","05/16/2013","09/24/2013","U","HOSTING SERVICES FOR JAAMS AND DCMS","95615","7300","0","2013-09-12 15:38:34","2014-03-13 07:57:04"
"028-000001005","1333","028","Small Business Administration","OCFO: Financial Systems","35121","","Awarded","7300","SBAHQ11F0140","","","","no","no","Yes","SRA INTERNATIONAL, INC.","","3.500853","Firm Fixed Price","","09/25/2013","09/24/2014","U","DATABASE AND APPLICATION SUPPORT FOR DISASTER","125441","7300","0","2014-06-30 16:15:31","2014-06-30 16:15:31"
"028-000001005","1333","028","Small Business Administration","OCFO: Financial Systems","40917","","Awarded","7300","SBAHQ14F0075","","","RFQ851404","no","no","Yes","CREOAL CONSULTING, LLC","","1.656622","Labor Hours","","06/01/2014","05/31/2015","U","OFS ORACLE FFS&LOANS SYSTEMS.  IGF::OT::IGF","125443","7300","0","2014-06-30 16:15:31","2014-06-30 16:15:31"
"028-000006010","463","028","Small Business Administration","OCFO: Contract Management System (CMS)","37463","","Awarded","7300","SBAHQ13F0136","","","","no","no","Yes","AUROTECH, INC.","","0.489192","Labor Hours","","09/26/2013","09/25/2014","U","PRISM MAINTENANCE SUPPORT.  IGF::OT::IGF","95739","7300","0","2014-01-31 15:32:07","2014-03-13 10:05:15"
"028-000002003","892","028","Small Business Administration","OII: Small Business Investment Company (SBIC-WEB)","26617","","Awarded","","sbahq-12-D-0001","","","2504010Q1001A","yes","yes","No","DAKOTA CONSULTING INCORPORATED","","","Firm Fixed Price","","08/25/2014","","U","IGF::OT::IGF","138267","7300","","2014-03-18 14:28:12","2014-08-31 09:32:50"
"028-000005001","462","028","Small Business Administration","ODA: Disaster Credit Management Modernization (DCMM)","20768","30214","Awarded","","SBAHQ11F0160","","","SBAHQ11R0020","yes","yes","Yes","JPI","","1.089762","Labor Hours","","06/06/2013","09/29/2013","U","DCMS REPORTING SERVICES","96173","7300","0","2014-03-13 14:17:18","2014-03-13 14:17:18"
"028-000005001","462","028","Small Business Administration","ODA: Disaster Credit Management Modernization (DCMM)","20769","30215","Awarded","","SBAHQ11F0213","","","SBAHQ11R0023","yes","yes","Yes","SYSTEMS RESEARCH AND APPLICATI","","13.394986","Firm Fixed Price","","11/26/2013","09/25/2014","U","DCMS OPERATIONS AND MAINTENANCE","96177","7300","0","2013-09-13 11:40:33","2014-03-13 14:17:18"
"028-000005001","462","028","Small Business Administration","ODA: Disaster Credit Management Modernization (DCMM)","20770","30216","Awarded","","SBAHQ11F0214","","","SBAHQ11R0024","yes","yes","Yes","AMYX DEFENSE LOGISTICS","","2.113168","Firm Fixed Price","","06/28/2013","08/31/2016","U","DCMS PROJECT MANAGEMENT (PM) SERVICES AND SUPPORT FOR SBA SYSTEMS","96179","7300","0","2014-03-13 14:17:18","2014-03-13 14:17:18"
"028-000005001","462","028","Small Business Administration","ODA: Disaster Credit Management Modernization (DCMM)","20771","30218","Awarded","","SBAHQ11F0161","","","SBAHQ11R0025","yes","yes","Yes","ADVANCED ALLIANT SOLUTIONS TEAM","","2.257693","Labor Hours","","09/27/2013","09/26/2014","U","DCMS INFORMATION ASSURANCE/SECURITY SERVICES","96175","7300","0","2014-03-13 14:17:18","2014-03-13 14:17:18"
"028-000005001","462","028","Small Business Administration","ODA: Disaster Credit Management Modernization (DCMM)","26585","","Awarded","","SBAHQ12F0053","","","","yes","yes","Yes","GALINDO CONSULTING GROUP, INC.","","3.634778","Firm Fixed Price","","12/05/2013","05/31/2017","U","DCMS TECHNOLOGY REFRESH SOLUTION IGF::OT::IGF","96181","7300","0","2014-03-13 14:17:18","2014-03-13 14:17:18"
"028-000005001","462","028","Small Business Administration","ODA: Disaster Credit Management Modernization (DCMM)","26591","","Awarded","","SBAHQ12F0075","","","","yes","no","Yes","IMMIXTECHNOLOGY, INC.","","0.328209","Firm Fixed Price","","07/18/2013","04/30/2017","U","IGF::CT::IGFANAKAM SOFTWARE&SERVICES PER ATTACHED SCHEDULE OF ITEMS.INHERENTLY GOVERNMENTAL LETTER:  CRITICAL FUNCTION","96183","7300","0","2014-03-13 14:17:18","2014-03-13 14:17:18"
"028-000005001","462","028","Small Business Administration","ODA: Disaster Credit Management Modernization (DCMM)","26701","","Awarded","","SBAHQ12F0198","","","RFQ717651","yes","no","Yes","NETWORK PROFESSIONALS GROUP, LLC","","0.004265","Firm Fixed Price","","06/27/2013","09/29/2017","U","IGF::OT::IGFINITIAL PENETRATION TEST FOR ELA  - TEST TO DISCOVER POTENTIAL AND ACTUAL SECURITY VULNERABILITIES IN THE ELA SYSTEM THAT COULD ATTACK DCMS&ELA SYSTEMS FROM PUBLIC SITES.","96185","7300","0","2014-03-13 14:17:18","2014-03-13 14:17:18"
