Unique Investment Identifier,Business Case ID,Agency Code,Agency Name,Investment Title,Requirement Type,URL ID,Agency URL ID,URL,Valid Public URL,Updated Date,Updated Time
"007-000003349","1261","007","Department of Defense","Launch Test Range System","Legislative Mandate","2261","","TBD","No","09/18/2012","10:06:34"
"007-000003349","1261","007","Department of Defense","Launch Test Range System","Legislative Mandate","3995","961","http://uscode.house.gov/browse/prelim@title10/subtitled&edition=prelim","Yes","03/18/2014","11:37:27"
"007-000003349","1261","007","Department of Defense","Launch Test Range System","Legislative Mandate","3999","963","https://www.fas.org/irp/offdocs/nspd/","Yes","03/18/2014","11:37:27"
"007-000003349","1261","007","Department of Defense","Launch Test Range System","Legislative Mandate","2487","515","http://www.fas.org/irp/offdocs/nspd/nspd-40.pdf","Yes","03/28/2013","13:11:51"
"007-000003349","1261","007","Department of Defense","Launch Test Range System","Published Agency Strategic Plan","2493","517","http://www.airforce-magazine.com/sitecollectiondocuments/reports/2012/july%202012/day17/071612_afspc","No","03/28/2013","13:11:51"
"007-000003349","1261","007","Department of Defense","Launch Test Range System","Published Agency Strategic Plan","2491","516","http://www.afspc.af.mil/shared/media/document/afd-120307-013.pdf","No","03/28/2013","13:11:51"
"005-000002335","1263","005","Department of Agriculture","USDA Security Operations Center (SOC)","Legislative Mandate","2271","1","http://csrc.nist.gov/drivers/documents/FISMA-final.pdf","Yes","03/19/2013","16:27:28"
"005-000002335","1263","005","Department of Agriculture","USDA Security Operations Center (SOC)","Audit Finding Resolution","2273","2","","No","11/30/2012","12:06:20"
"005-000002335","1263","005","Department of Agriculture","USDA Security Operations Center (SOC)","Published Agency Strategic Plan","2275","3","","No","11/30/2012","12:06:20"
"005-000002335","1263","005","Department of Agriculture","USDA Security Operations Center (SOC)","Presidential Priority","2277","4","","No","09/18/2012","18:09:30"
"005-000002335","1263","005","Department of Agriculture","USDA Security Operations Center (SOC)","Other Requirement","2279","5","","No","11/30/2012","12:06:20"
"429-000000003","1265","429","Nuclear Regulatory Commission","Strategic Acquisition System (STAQS)","Legislative Mandate","2323","1","","No","11/27/2012","10:27:09"
"429-000000003","1265","429","Nuclear Regulatory Commission","Strategic Acquisition System (STAQS)","Audit Finding Resolution","2325","2","","No","11/27/2012","10:27:09"
"429-000000003","1265","429","Nuclear Regulatory Commission","Strategic Acquisition System (STAQS)","Published Agency Strategic Plan","2327","3","","No","11/27/2012","10:27:09"
"429-000000003","1265","429","Nuclear Regulatory Commission","Strategic Acquisition System (STAQS)","Presidential Priority","2329","4","","No","10/02/2012","08:52:34"
"429-000000003","1265","429","Nuclear Regulatory Commission","Strategic Acquisition System (STAQS)","Other Requirement","2331","5","","No","11/27/2012","10:27:09"
"018-000000076","1267","018","Department of Education","OPE Integrated Data Collection and Performance Reporting System","Legislative Mandate","2383","1","https://www.fpds.gov/fpdsng_cms/","Yes","03/21/2013","13:41:43"
"018-000000076","1267","018","Department of Education","OPE Integrated Data Collection and Performance Reporting System","Audit Finding Resolution","2385","2","","No","03/21/2013","13:41:43"
"018-000000076","1267","018","Department of Education","OPE Integrated Data Collection and Performance Reporting System","Published Agency Strategic Plan","2387","3","","No","03/21/2013","13:41:43"
"018-000000076","1267","018","Department of Education","OPE Integrated Data Collection and Performance Reporting System","Presidential Priority","2389","4","","No","03/21/2013","13:41:43"
"018-000000076","1267","018","Department of Education","OPE Integrated Data Collection and Performance Reporting System","Other Requirement","2391","5","","No","03/21/2013","13:41:43"
"015-000000432","1269","015","Department of the Treasury","Order Management System II (OMS-II)","Legislative Mandate","2395","1108","http://www.usmint.gov/downloads/about/annual_report/2012AnnualReport.pdf","Yes","03/22/2013","12:58:55"
"015-000000432","1269","015","Department of the Treasury","Order Management System II (OMS-II)","Published Agency Strategic Plan","3405","200071","http://www.usmint.gov/about_the_mint/","Yes","09/12/2013","16:21:13"
"015-000000432","1269","015","Department of the Treasury","Order Management System II (OMS-II)","Published Agency Strategic Plan","2397","762","http://usmportal/WCMROOT/CORP-DIR/Strategic_Goals_FY2012.html","No","03/22/2013","12:58:55"
"015-999990064","1271","015","Department of the Treasury","Financial Management Line of Business","Legislative Mandate","2399","1079","http://fms.treas.gov/prompt/index.html","Yes","03/22/2013","12:59:09"
"015-999990064","1271","015","Department of the Treasury","Financial Management Line of Business","Legislative Mandate","2403","1081","http://www.whitehouse.gov/omb/mgmt-gpra/index-gpra","Yes","03/22/2013","12:59:09"
"015-999990064","1271","015","Department of the Treasury","Financial Management Line of Business","Legislative Mandate","2407","1100","http://www.whitehouse.gov/omb/memoranda_m9803","Yes","03/22/2013","12:59:09"
"015-999990064","1271","015","Department of the Treasury","Financial Management Line of Business","Legislative Mandate","2411","1102","www.fms.treas.gov/cmia/questions.html","Yes","03/22/2013","12:59:09"
"015-999990064","1271","015","Department of the Treasury","Financial Management Line of Business","Legislative Mandate","2415","1116","http://thomas.loc.gov/cgi-bin/bdquery/zd107:HR02458:|TOM:/bss/d107query.html","Yes","03/22/2013","12:59:09"
"015-999990064","1271","015","Department of the Treasury","Financial Management Line of Business","Legislative Mandate","2401","1080","http://www.gao.gov/special.pubs/af12194.pdf","Yes","03/22/2013","12:59:09"
"015-999990064","1271","015","Department of the Treasury","Financial Management Line of Business","Legislative Mandate","2405","1099","http://www.whitehouse.gov/sites/default/files/omb/financial/_improper/PL_111-204.pdf","Yes","03/22/2013","12:59:09"
"015-999990064","1271","015","Department of the Treasury","Financial Management Line of Business","Legislative Mandate","2409","1101","http://www.whitehouse.gov/omb/fedreg_ppa1010revfinal4","Yes","03/22/2013","12:59:09"
"015-999990064","1271","015","Department of the Treasury","Financial Management Line of Business","Legislative Mandate","2413","1103","http://www.gsa.gov/graphics/staffoffices/Clinger.htm","Yes","03/22/2013","12:59:09"
"015-999990064","1271","015","Department of the Treasury","Financial Management Line of Business","Legislative Mandate","3407","200119","www.whitehouse.gov","Yes","09/12/2013","16:21:16"
"015-999990064","1271","015","Department of the Treasury","Financial Management Line of Business","Published Agency Strategic Plan","2417","1082","http://www.treasury.gov/about/budget-performance/strategic-plan/Pages/index.aspx","Yes","03/22/2013","12:59:09"
"015-999990064","1271","015","Department of the Treasury","Financial Management Line of Business","Published Agency Strategic Plan","3409","200094","http://fiscalservice.treasuryecm.gov/AlexAssets/landing/documents/Fiscal-Service-Tactical-Plan-2013-2014v2.pdf","No","09/12/2013","16:21:16"
"015-999990064","1271","015","Department of the Treasury","Financial Management Line of Business","Published Agency Strategic Plan","2419","1104","http://www.treasury.gov/about/budget-performance/strategic-plan/Documents/strategic-plan2007-2012.pdf","Yes","03/22/2013","12:59:09"
"015-999990064","1271","015","Department of the Treasury","Financial Management Line of Business","Presidential Priority","2421","1083","http://www.whitehouse.gov/omb/e-gov","Yes","03/22/2013","12:59:09"
"024-000000650","1273","024","Department of Homeland Security","DHS - Mount Weather Information Technology Services","Published Agency Strategic Plan","2429","300","http://www.dhs.gov/quadrennial-homeland-security-review-qhsr","Yes","03/25/2013","12:40:27"
"024-000000650","1273","024","Department of Homeland Security","DHS - Mount Weather Information Technology Services","Presidential Priority","2431","400","http://www.fema.gov/guidance-directives","Yes","03/25/2013","12:40:27"
"009-000316812","1275","009","Department of Health and Human Services","CMS Innovation Core Systems","Legislative Mandate","2439","324925","http://www.gpo.gov/fdsys/pkg/PLAW-111publ148/pdf/PLAW-111publ148.pdf","Yes","03/26/2013","14:58:44"
"009-000314820","1277","009","Department of Health and Human Services","CMS Automated Provider Screening","Presidential Priority","2533","323909","https://aps.cms.gov","No","03/29/2013","09:29:33"
"024-000007128","1279","024","Department of Homeland Security","FEMA - NFIP IT Phoenix","Legislative Mandate","2535","100","www.fema.gov/library/viewRecord.doid=4429","Yes","03/29/2013","11:07:01"
"024-000007128","1279","024","Department of Homeland Security","FEMA - NFIP IT Phoenix","Published Agency Strategic Plan","2537","300","http://www.dhs.gov/xlibrary/assets/dhs-strategic-plan-fy-2012-2016.pdf","Yes","03/29/2013","11:07:01"
"024-000009571","1281","024","Department of Homeland Security","NPPD - Continuous Diagnostics & Mitigation (CDM)","Legislative Mandate","2599","100","http://www.govtrack.us/congress/bills/113/hr933","Yes","09/10/2013","10:58:09"
"024-000009571","1281","024","Department of Homeland Security","NPPD - Continuous Diagnostics & Mitigation (CDM)","Other Requirement","2539","500","http://goals.performance.gov/goals_2013","Yes","03/29/2013","15:17:17"
"027-000000082","1283","027","Office of Personnel Management","Multi-State Plan Program (MSPP)","Legislative Mandate","2541","1","http://www.healthcare.gov/law/","Yes","03/29/2013","20:29:01"
"027-000000082","1283","027","Office of Personnel Management","Multi-State Plan Program (MSPP)","Audit Finding Resolution","2543","2","","No","03/29/2013","20:29:01"
"027-000000082","1283","027","Office of Personnel Management","Multi-State Plan Program (MSPP)","Published Agency Strategic Plan","2545","3","http://www.opm.gov/budget/","Yes","03/29/2013","20:29:01"
"027-000000082","1283","027","Office of Personnel Management","Multi-State Plan Program (MSPP)","Presidential Priority","2547","4","","No","03/29/2013","20:29:01"
"027-000000082","1283","027","Office of Personnel Management","Multi-State Plan Program (MSPP)","Other Requirement","2549","5","","No","03/29/2013","20:29:01"
"021-996986501","1285","021","Department of Transportation","FAAXX043: Aeronautical Information Management (AIM) Program Segment 2","Published Agency Strategic Plan","2727","21066","http://www.faa.gov/about/plans_reports/media/Destination2025.pdf","Yes","09/10/2013","15:31:16"
"021-996986500","1287","021","Department of Transportation","FAAXX808: NextGen R&D Portfolio","Published Agency Strategic Plan","2797","20847","http://www.faa.gov/about/plans_reports/media/Destination2025.pdf","Yes","09/10/2013","15:46:18"
"018-000000092","1289","018","Department of Education","IES Sample Surveys (Consolidation)","Legislative Mandate","2845","1","http://ies.ed.gov/http://nces.ed.gov/surveys/npsas","Yes","09/11/2013","09:41:35"
"018-000000092","1289","018","Department of Education","IES Sample Surveys (Consolidation)","Audit Finding Resolution","2847","2","","No","09/11/2013","09:41:36"
"018-000000092","1289","018","Department of Education","IES Sample Surveys (Consolidation)","Published Agency Strategic Plan","2849","3","","No","09/11/2013","09:41:36"
"018-000000092","1289","018","Department of Education","IES Sample Surveys (Consolidation)","Presidential Priority","2851","4","","No","09/11/2013","09:41:36"
"018-000000092","1289","018","Department of Education","IES Sample Surveys (Consolidation)","Other Requirement","2853","5","","No","09/11/2013","09:41:36"
"005-000000229","1291","005","Department of Agriculture","USDA Enterprise Data Center & Hosting Shared Services","Legislative Mandate","2855","1","","No","09/11/2013","10:03:27"
"005-000000229","1291","005","Department of Agriculture","USDA Enterprise Data Center & Hosting Shared Services","Audit Finding Resolution","2857","2","","No","09/11/2013","10:03:27"
"005-000000229","1291","005","Department of Agriculture","USDA Enterprise Data Center & Hosting Shared Services","Published Agency Strategic Plan","2859","3","","No","09/11/2013","10:03:27"
"005-000000229","1291","005","Department of Agriculture","USDA Enterprise Data Center & Hosting Shared Services","Presidential Priority","2861","4","https://cio.gov/deliver/data-center-consolidation/http://www.whitehouse.gov/sites/default/files/omb/assets/egov_docs/cio_memo_fdcci_deliverables_van_roekel_3-19-12.pdf","No","09/11/2013","10:03:28"
"005-000000229","1291","005","Department of Agriculture","USDA Enterprise Data Center & Hosting Shared Services","Other Requirement","2863","5","http://csrc.nist.gov/publications/nistpubs/800-145/SP800-145.pdf http://www.nist.gov/customcf/get_pdf.cfmpub_id&#61;909505 http://collaborate.nist.gov/twiki-cloud-computing/pub/CloudComputing/CloudSecurity/NIST_Security_Reference_Architecture_2013.05.15_v1.0.pdf http://csrc.nist.gov/publications/nistpubs/800-37-rev1/sp800-37-rev1-final.pdfhttp://nvlpubs.nist.gov/nistpubs/SpecialPublications/NIST.SP.800-53r4.pdf","Yes","09/11/2013","10:03:28"
"005-000000232","1293","005","Department of Agriculture","USDA Enterprise End User Shared Services (EUSS)","Legislative Mandate","2865","1","","No","09/11/2013","10:03:35"
"005-000000232","1293","005","Department of Agriculture","USDA Enterprise End User Shared Services (EUSS)","Audit Finding Resolution","2867","2","","No","09/11/2013","10:03:36"
"005-000000232","1293","005","Department of Agriculture","USDA Enterprise End User Shared Services (EUSS)","Published Agency Strategic Plan","2869","3","","No","09/11/2013","10:03:36"
"005-000000232","1293","005","Department of Agriculture","USDA Enterprise End User Shared Services (EUSS)","Presidential Priority","2871","4","","No","09/11/2013","10:03:36"
"005-000000232","1293","005","Department of Agriculture","USDA Enterprise End User Shared Services (EUSS)","Other Requirement","2873","5","http://www.whitehouse.gov/sites/default/files/omb/memoranda/fy2008/m08-22.pdf","Yes","09/11/2013","10:03:36"
"005-000000231","1295","005","Department of Agriculture","USDA Enterprise Telecommunications Shared Services","Legislative Mandate","2875","1","http://www.whitehouse.gov/sites/default/files/omb/memoranda/fy2005/m05-22.pdf","Yes","09/11/2013","10:03:42"
"005-000000231","1295","005","Department of Agriculture","USDA Enterprise Telecommunications Shared Services","Audit Finding Resolution","2877","2","","No","09/11/2013","10:03:42"
"005-000000231","1295","005","Department of Agriculture","USDA Enterprise Telecommunications Shared Services","Published Agency Strategic Plan","2879","3","","No","09/11/2013","10:03:42"
"005-000000231","1295","005","Department of Agriculture","USDA Enterprise Telecommunications Shared Services","Presidential Priority","2881","4","","No","09/11/2013","10:03:42"
"005-000000231","1295","005","Department of Agriculture","USDA Enterprise Telecommunications Shared Services","Other Requirement","2883","5","(http://www.whitehouse.gov/sites/default/files/omb/memoranda/fy2005/m05-22.pdf","No","09/11/2013","10:03:43"
"005-000000235","1297","005","Department of Agriculture","NFC Shared Services- IT Systems","Legislative Mandate","2895","1","","No","09/11/2013","10:25:23"
"005-000000235","1297","005","Department of Agriculture","NFC Shared Services- IT Systems","Audit Finding Resolution","2897","2","","No","09/11/2013","10:25:23"
"005-000000235","1297","005","Department of Agriculture","NFC Shared Services- IT Systems","Published Agency Strategic Plan","2899","3","","No","09/11/2013","10:25:23"
"005-000000235","1297","005","Department of Agriculture","NFC Shared Services- IT Systems","Presidential Priority","2901","4","","No","09/11/2013","10:25:24"
"005-000000235","1297","005","Department of Agriculture","NFC Shared Services- IT Systems","Other Requirement","2903","5","http://csrc.nist.gov/publications/nistpubs/800-53-Rev3/sp800-53-rev3-final_updated-errata-05-01-2010.pdfhttp://csrc.nist.gov/groups/SMA/fisma/index.html","No","09/11/2013","10:25:24"
"018-000000094","1299","018","Department of Education","NCES Administrative Data","Legislative Mandate","2905","1","http://nces.ed.gov/collegenavigator/","Yes","09/11/2013","10:30:39"
"018-000000094","1299","018","Department of Education","NCES Administrative Data","Audit Finding Resolution","2907","2","","No","09/11/2013","10:30:39"
"018-000000094","1299","018","Department of Education","NCES Administrative Data","Published Agency Strategic Plan","2909","3","","No","09/11/2013","10:30:39"
"018-000000094","1299","018","Department of Education","NCES Administrative Data","Presidential Priority","2911","4","http://www.whitehouse.gov/the-press-office/2012/04/27/executive-order-establishing-principles-excellence-educational-instituti","Yes","09/11/2013","10:30:39"
"018-000000094","1299","018","Department of Education","NCES Administrative Data","Other Requirement","2913","5","","No","09/11/2013","10:30:40"
"005-000000186","1301","005","Department of Agriculture","USDA Enterprise Messaging Systems-Cloud Services (EMS-CS)","Legislative Mandate","2985","1","","No","09/11/2013","11:27:21"
"005-000000186","1301","005","Department of Agriculture","USDA Enterprise Messaging Systems-Cloud Services (EMS-CS)","Audit Finding Resolution","2987","2","","No","09/11/2013","11:27:21"
"005-000000186","1301","005","Department of Agriculture","USDA Enterprise Messaging Systems-Cloud Services (EMS-CS)","Published Agency Strategic Plan","2989","3","","No","09/11/2013","11:27:21"
"005-000000186","1301","005","Department of Agriculture","USDA Enterprise Messaging Systems-Cloud Services (EMS-CS)","Presidential Priority","2991","4","","No","09/11/2013","11:27:21"
"005-000000186","1301","005","Department of Agriculture","USDA Enterprise Messaging Systems-Cloud Services (EMS-CS)","Other Requirement","2993","5","","No","09/11/2013","11:27:21"
"018-000000093","1303","018","Department of Education","IES Support (consolidated investment)","Legislative Mandate","2995","1","http://www2.ed.gov/policy/rschstat/leg/PL107-279.pdf","Yes","09/11/2013","12:02:36"
"018-000000093","1303","018","Department of Education","IES Support (consolidated investment)","Audit Finding Resolution","2997","2","","No","09/11/2013","12:02:36"
"018-000000093","1303","018","Department of Education","IES Support (consolidated investment)","Published Agency Strategic Plan","2999","3","http://goals.performance.gov/agency/ed","Yes","09/11/2013","12:02:36"
"018-000000093","1303","018","Department of Education","IES Support (consolidated investment)","Presidential Priority","3001","4","","No","09/11/2013","12:02:36"
"018-000000093","1303","018","Department of Education","IES Support (consolidated investment)","Other Requirement","3003","5","","No","09/11/2013","12:02:37"
"018-000000091","1305","018","Department of Education","Educational Assessment","Legislative Mandate","3019","1","http://nces.ed.gov/ http://nationsreportcard.gov/ http//:naepims.org","Yes","09/11/2013","12:52:59"
"018-000000091","1305","018","Department of Education","Educational Assessment","Audit Finding Resolution","3021","2","","No","09/11/2013","12:52:59"
"018-000000091","1305","018","Department of Education","Educational Assessment","Published Agency Strategic Plan","3023","3","http://www2.ed.gov/about/reports/strat/plan2011-14/plan-2011.pdf","Yes","09/11/2013","12:52:59"
"018-000000091","1305","018","Department of Education","Educational Assessment","Presidential Priority","3025","4","","No","09/11/2013","12:53:00"
"018-000000091","1305","018","Department of Education","Educational Assessment","Other Requirement","3027","5","","No","09/11/2013","12:53:00"
"021-000001000","1307","021","Department of Transportation","FMCSA100: Unified Registration System (URS)","Legislative Mandate","3037","22938","https://www.federalregister.gov/articles/2011/10/26/2011-26958/unified-registration-system ","Yes","09/11/2013","14:12:15"
"021-000001000","1307","021","Department of Transportation","FMCSA100: Unified Registration System (URS)","Audit Finding Resolution","3039","22939","http://www.oig.dot.gov/sites/dot/files/FMCSA Response to NTSB Recommendations on Passenger Carrier Oversight^04-17-12.pdf ","No","09/11/2013","14:12:15"
"021-000001000","1307","021","Department of Transportation","FMCSA100: Unified Registration System (URS)","Published Agency Strategic Plan","3041","22940","http://www.fmcsa.dot.gov/documents/STRATEGIC-PLAN/FMCSA_StrategicPlan_2012-2016.pdf ","No","09/11/2013","14:12:15"
"012-000005025","1311","012","Department of Labor","PBGC - Integrated Present Value of Future Benefits System","Legislative Mandate","3249","38516","http://www.dol.gov/ebsa/","Yes","09/12/2013","12:11:57"
"012-000005025","1311","012","Department of Labor","PBGC - Integrated Present Value of Future Benefits System","Audit Finding Resolution","3251","38517","http://oig.pbgc.gov/pdfs/FA-12-88-5.pdf","Yes","09/12/2013","12:11:57"
"012-000005025","1311","012","Department of Labor","PBGC - Integrated Present Value of Future Benefits System","Published Agency Strategic Plan","3253","38518","http://www.pbgc.gov/documents/2012-2016strategicplan.pdf","Yes","09/12/2013","12:11:57"
"009-000325767","1313","009","Department of Health and Human Services","FDA - Collaboration Tools","Legislative Mandate","3307","328752","http://www.archives.gov/about/laws/egov-act-section-207.html","Yes","09/12/2013","12:25:48"
"009-000325767","1313","009","Department of Health and Human Services","FDA - Collaboration Tools","Presidential Priority","3309","328753","http://www.whitehouse.gov/the-press-office/2011/11/28/presidential-memorandum-managing-government-records","Yes","09/12/2013","12:25:48"
"009-000325771","1317","009","Department of Health and Human Services","FDA - IT Infrastructure & Data Center Management","Legislative Mandate","3313","329470","http://www.fda.gov/downloads/ForIndustry/UserFees/PrescriptionDrugUserFee/UCM270412.pdf","Yes","09/12/2013","12:26:38"
"009-000325771","1317","009","Department of Health and Human Services","FDA - IT Infrastructure & Data Center Management","Published Agency Strategic Plan","3315","328378","http://www.fda.gov/downloads/AboutFDA/ReportsManualsForms/Reports/UCM252092.pdf","Yes","09/12/2013","12:26:38"
"009-000325771","1317","009","Department of Health and Human Services","FDA - IT Infrastructure & Data Center Management","Presidential Priority","3317","329471","http://www.dhs.gov/homeland-security-presidential-directive-12#1","Yes","09/12/2013","12:26:38"
"009-000325771","1317","009","Department of Health and Human Services","FDA - IT Infrastructure & Data Center Management","Other Requirement","3319","328245","http://www.whitehouse.gov/sites/default/files/omb/assets/egov_docs/federal-cloud-computing-strategy.pdf","Yes","09/12/2013","12:26:38"
"009-000325772","1319","009","Department of Health and Human Services","FDA - Network & Communications","Published Agency Strategic Plan","3321","328377","http://www.fda.gov/downloads/AboutFDA/ReportsManualsForms/Reports/UCM252092.pdf","Yes","09/12/2013","12:27:03"
"009-000325773","1321","009","Department of Health and Human Services","FDA - Enterprise IT Software Licenses","Other Requirement","3323","328517","http://www.fda.gov/downloads/AboutFDA/ReportsManualsForms/Reports/UCM325437.pdf","Yes","09/12/2013","12:27:12"
"018-000000036","1323","018","Department of Education","Debt Management and Collections System (DMCS)","Legislative Mandate","3325","1","","No","09/12/2013","13:59:40"
"018-000000036","1323","018","Department of Education","Debt Management and Collections System (DMCS)","Audit Finding Resolution","3327","2","","No","09/12/2013","13:59:40"
"018-000000036","1323","018","Department of Education","Debt Management and Collections System (DMCS)","Published Agency Strategic Plan","3329","3","","No","09/12/2013","13:59:40"
"018-000000036","1323","018","Department of Education","Debt Management and Collections System (DMCS)","Presidential Priority","3331","4","","No","09/12/2013","13:59:40"
"018-000000036","1323","018","Department of Education","Debt Management and Collections System (DMCS)","Other Requirement","3333","5","","No","09/12/2013","13:59:40"
"021-488119819","1325","021","Department of Transportation","FHWAX031: Fiscal Management Information System 5.0 (FMIS 5.0)","Published Agency Strategic Plan","3335","22520","http://www.fhwa.dot.gov/policy/strategicplan.pdf","Yes","09/12/2013","14:10:52"
"018-000000090","1327","018","Department of Education","Two Factor Authentication (TFA)","Legislative Mandate","3339","1","","No","09/12/2013","14:28:02"
"018-000000090","1327","018","Department of Education","Two Factor Authentication (TFA)","Audit Finding Resolution","3341","2","","No","09/12/2013","14:28:02"
"018-000000090","1327","018","Department of Education","Two Factor Authentication (TFA)","Published Agency Strategic Plan","3343","3","","No","09/12/2013","14:28:02"
"018-000000090","1327","018","Department of Education","Two Factor Authentication (TFA)","Presidential Priority","3345","4","http://www.dhs.gov/homeland-security-presidential-directive-12#1","Yes","09/12/2013","14:28:02"
"018-000000090","1327","018","Department of Education","Two Factor Authentication (TFA)","Other Requirement","3347","5","http://www.whitehouse.gov/sites/default/files/omb/memoranda/fy2007/m07-16.pdf","Yes","09/12/2013","14:28:02"
"018-000000095","1329","018","Department of Education","Enterprise Trusted Internet Connection (ETIC)","Legislative Mandate","3351","1","","No","09/12/2013","14:44:35"
"018-000000095","1329","018","Department of Education","Enterprise Trusted Internet Connection (ETIC)","Audit Finding Resolution","3353","2","","No","09/12/2013","14:44:36"
"018-000000095","1329","018","Department of Education","Enterprise Trusted Internet Connection (ETIC)","Published Agency Strategic Plan","3355","3","","No","09/12/2013","14:44:36"
"018-000000095","1329","018","Department of Education","Enterprise Trusted Internet Connection (ETIC)","Presidential Priority","3357","4","","No","09/12/2013","14:44:36"
"018-000000095","1329","018","Department of Education","Enterprise Trusted Internet Connection (ETIC)","Other Requirement","3359","5","","No","09/12/2013","14:44:36"
"015-000000285","1331","015","Department of the Treasury","Affordable Care Act Administration","Legislative Mandate","3361","200046","www.gpo.gov/fdsys/pkg/STATUTE-124/pdf/STATUTE-124-Pg119.pdf","Yes","09/12/2013","14:45:33"
"015-000000285","1331","015","Department of the Treasury","Affordable Care Act Administration","Legislative Mandate","3363","200047","www.gpo.gov/fdsys/pkg/PLAW-111publ152/pdf/PLAW-111publ152.pdf","Yes","09/12/2013","14:45:33"
"015-000000285","1331","015","Department of the Treasury","Affordable Care Act Administration","Published Agency Strategic Plan","3365","200048","http://www.treasury.gov/about/budget-performance/strategic-plan/Pages/fy2012-2015plan.aspx","Yes","09/12/2013","14:45:34"
"028-000001005","1333","028","Small Business Administration","OCFO: Financial Systems","Legislative Mandate","3373","1","http://www.cfoc.gov/index.cfmfunction&#61;specdoc&amp;id&#61;CFO%20Act%20of%201990&amp;structure&#61;Council%20Announcements%20and%20Events&amp;category&#61;Founding%20Documents","No","09/12/2013","15:38:35"
"028-000001005","1333","028","Small Business Administration","OCFO: Financial Systems","Audit Finding Resolution","3375","2","","No","09/12/2013","15:38:35"
"028-000001005","1333","028","Small Business Administration","OCFO: Financial Systems","Published Agency Strategic Plan","3377","3","http://www.sba.gov/sites/default/files/serv_strategic_plan_2010-2016.pdf","Yes","09/12/2013","15:38:35"
"028-000001005","1333","028","Small Business Administration","OCFO: Financial Systems","Presidential Priority","3379","4","","No","09/12/2013","15:38:35"
"028-000001005","1333","028","Small Business Administration","OCFO: Financial Systems","Other Requirement","3381","5","http://www.whitehouse.gov/sites/default/files/omb/assets/agencyinformation_circulars_pdf/a127_attachment.pdf","Yes","09/12/2013","15:38:35"
"012-000000026","1335","012","Department of Labor","Digital Government Integrated Platform (DGIP)","Legislative Mandate","3411","1","","No","09/12/2013","17:07:41"
"012-000000026","1335","012","Department of Labor","Digital Government Integrated Platform (DGIP)","Audit Finding Resolution","3413","2","","No","09/12/2013","17:07:41"
"012-000000026","1335","012","Department of Labor","Digital Government Integrated Platform (DGIP)","Published Agency Strategic Plan","3415","3","","No","09/12/2013","17:07:41"
"012-000000026","1335","012","Department of Labor","Digital Government Integrated Platform (DGIP)","Presidential Priority","3417","4","http://www.whitehouse.gov/photos-and-video/video/2013/07/08/president-obama-speaks-new-management-agenda http://www.whitehouse.gov/sites/default/files/omb/assets/memoranda_2010/m10-06.pdf","Yes","09/12/2013","17:07:41"
"012-000000026","1335","012","Department of Labor","Digital Government Integrated Platform (DGIP)","Other Requirement","3419","5","","No","09/12/2013","17:07:42"
"015-000000025","1337","015","Department of the Treasury","Pay.gov","Published Agency Strategic Plan","4029","200136","http://www.treasury.gov/about/budget-performance/strategic-plan/Pages/fy2012-2015plan.aspx","Yes","03/18/2014","16:52:24"
"016-000002236","1339","016","Social Security Administration","Electronic Services","Legislative Mandate","3431","1","","No","09/12/2013","22:16:45"
"016-000002236","1339","016","Social Security Administration","Electronic Services","Audit Finding Resolution","3433","2","","No","09/12/2013","22:16:45"
"016-000002236","1339","016","Social Security Administration","Electronic Services","Published Agency Strategic Plan","3435","3","http://www.ssa.gov/asp/index.html","Yes","09/12/2013","22:16:46"
"016-000002236","1339","016","Social Security Administration","Electronic Services","Presidential Priority","3437","4","Customer Service Plan: https://www.socialsecurity.gov/open/customerserviceplan/#service-3; Executive Order: http://www.whitehouse.gov/the-press-office/2011/04/27/executive-order-streamlining-service-delivery-and-improving-customer-ser","No","09/12/2013","22:16:46"
"016-000002236","1339","016","Social Security Administration","Electronic Services","Other Requirement","3439","5","http://thomas.loc.gov/cgi-bin/query/zc107:H.R.2458.ENR:","Yes","09/12/2013","22:16:46"
"009-000323611","1341","009","Department of Health and Human Services","OS OMHA Electronic Case Ajudication Processing Environment (Investment)","Legislative Mandate","3445","328657","http://thomas.loc.gov/cgi-bin/bdquery/zd107:HR02458:|TOM:/bss/d107query.html|","Yes","09/13/2013","08:05:51"
"009-000323611","1341","009","Department of Health and Human Services","OS OMHA Electronic Case Ajudication Processing Environment (Investment)","Legislative Mandate","3443","328656","http://www.gpo.gov/fdsys/pkg/BILLS-108hr1enr/pdf/BILLS-108hr1enr.pdf","Yes","09/13/2013","08:05:51"
"009-000323611","1341","009","Department of Health and Human Services","OS OMHA Electronic Case Ajudication Processing Environment (Investment)","Legislative Mandate","3447","328658","http://housedocs.house.gov/energycommerce/ppacacon.pdf","Yes","09/13/2013","08:05:51"
"019-000001374","1343","019","Department of Energy","IT Modernization","Legislative Mandate","3451","1","","No","09/13/2013","10:54:18"
"019-000001374","1343","019","Department of Energy","IT Modernization","Audit Finding Resolution","3453","2","","No","09/13/2013","10:54:18"
"019-000001374","1343","019","Department of Energy","IT Modernization","Published Agency Strategic Plan","3455","3","http://energy.gov/sites/prod/files/IT%20Modernization%20Strategy_0.pdfhttps://powerpedia.energy.gov/w/images/5/59/2013_DOE_Enterprise_Modernization_Roadmap.pdf","No","09/13/2013","10:54:18"
