Unique Investment Identifier,Business Case ID,Agency Code,Agency Name,Investment Title,Contract ID,Agency Contract ID,Contract Status,Contracting Agency ID,Contract Number (PIID),IDV PIID,IDV Agency ID,Solicitation ID (Agency),Modular Approaches / Contracting,EVM Required,Match found in USAspending,Vendor Name (USAspending),Solicitation ID (USAspending),Action Obligation Amount (In $ million) (USAspending),Type of Contract (USAspending),Performance Based Contract (USAspending),Contract Start Date (USAspending),Contract End Date (USAspending),Contract Compete (USAspending),Contract Description (USAspending),Base Contract ID (USAspending),Identifying Agency ID (USAspending),Transaction Number (USAspending),Timestamp (Contract),Timestamp (Base Contract)
"026-000001124","45","026","National Aeronautics and Space Administration","NASA High-End Computing Capability (HECC)","20365","35064","Awarded","8000","NNA07CA29C","","","NNA06125494R","no","no","Yes","COMPUTER SCIENCES CORPORATION (3126)","","33.763097","Cost Plus Award Fee","","01/16/2013","07/31/2017","U","NASA SUPERCOMPUTING SUPPORT SERVICES (NS3) SUPPORTS THE SUPERCOMPUTING SERVICES PROVIDED BY NASA ADVANCED SUPERCOMPUTING (NAS) DIVISION, AMES RESEARCH CENTER (ARC), THE NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA).","30925","8000","0","2013-03-20 15:45:55","2013-03-20 15:45:55"
"026-000001124","45","026","National Aeronautics and Space Administration","NASA High-End Computing Capability (HECC)","22991","56299","Awarded","8000","NNA07CA29C","","","NNA06125494R","","yes","Yes","COMPUTER SCIENCES CORPORATION (3126)","","35.750097","Cost Plus Award Fee","","04/16/2012","07/31/2017","U","NASA SUPERCOMPUTING SUPPORT SERVICES (NS3) SUPPORTS THE SUPERCOMPUTING SERVICES PROVIDED BY NASA ADVANCED SUPERCOMPUTING (NAS) DIVISION, AMES RESEARCH CENTER (ARC), THE NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA).","10709","8000","0","2012-07-23 11:38:36","2012-10-19 03:21:09"
"026-000000001","46","026","National Aeronautics and Space Administration","NASA IT Infrastructure","20481","35118","Awarded","","NNM04AA02C","","","","","no","Yes","SCIENCE APPLICATION INTL CORP","03HAW001","21.873612","Cost Plus Award Fee","","02/01/2012","02/21/2012","U","UNIFIED NASA INFORMATION TECHNOLOGY SERVICES (UNITES)","10231","8000","0","2012-02-27 10:59:35","2012-10-19 03:16:59"
"026-000000001","46","026","National Aeronautics and Space Administration","NASA IT Infrastructure","20482","35123","Awarded","","NNL06AA18C","","","","","no","Yes","CHUGACH INDUSTRIES INCORPORATED","","6.538002","Cost Plus Fixed Fee","","03/30/2011","01/24/2011","U","SCIENTIFIC&TECHNICAL INFORMATION PROGRAM SUPPORT(STI)-CASI; CONTRACTOR:CHUGACH INDUSTRIES","10233","8000","0","2012-02-27 10:59:35","2012-10-19 03:16:59"
"026-000000001","46","026","National Aeronautics and Space Administration","NASA IT Infrastructure","20483","35120","Awarded","8000","LARC0200101CL70750DGS00T99ALD0209","GS00T99ALD0209","4735","","","no","Yes","RAYTHEON TECHNICAL SERVICES COMPANY LIMITED LIABILITY COMPANY (5772)","","15.971613","Fixed Price Award Fee","","03/19/2010","10/27/2010","U","CONSOLIDATED INFORMATION TECHNOLOGY SERVICES","10235","8000","0","2012-02-27 10:59:35","2012-10-19 03:17:00"
"026-000000001","46","026","National Aeronautics and Space Administration","NASA IT Infrastructure","20484","35117","Awarded","8000","NNH07CC58D","NAS598145","8000","","","no","Yes","LOCKHEED MARTIN CORPORATION","","4.128143","Firm Fixed Price","","07/13/2011","10/31/2011","U","PROVIDE OUTSOURCING DESKTOP INITIATIVE FOR NASA (ODIN) DESKTOP SERVICES.   THIS INCLUDES RESPONSIBILITY AND RISK FOR PROVIDING AND MANAGING THE VAST MAJORITY OF NASA'S DESKTOP, SERVER, AND INTRA-CENTER COMMUNICATION ASSETS AND SERVICES.  ODIN WILL INCLUDE HARDWARE AND SOFTWARE ACQUISITION, AS WELL AS MAINTENANCE, HELPDESK, AND OTHER ANCILLARY SUPPORT SERVICES FOR GENERAL PURPOSE WORKSTATIONS FOR NASA CIVIL SERVANTS AND ON-SITE CONTRACTORS.","10237","8000","0","2012-02-27 10:59:35","2012-10-19 03:17:01"
"026-000000001","46","026","National Aeronautics and Space Administration","NASA IT Infrastructure","20485","35130","Awarded","8000","NNG07DA03D","NAS598145","8000","","","no","Yes","LOCKHEED MARTIN CORPORATION","","5.830313","Firm Fixed Price","","07/15/2011","10/31/2011","U","COMPREHENSIVE DESKTOP COMPUTER SERVICES UNDER THE OUTSOURCING DESKTOP INITIATIVE FOR NASA","10239","8000","0","2012-02-27 10:59:35","2012-10-19 03:17:01"
"026-000000001","46","026","National Aeronautics and Space Administration","NASA IT Infrastructure","20486","35124","Awarded","8000","NNA07CA20D","NAS598145","8000","","","no","Yes","LOCKHEED MARTIN CORPORATION","","4.509177","Other (none of the above)","","02/29/2012","02/29/2012","U","OUTSOURCING DESKTOP INITATIVE FOR NASA (ODIN) SERVICES","10241","8000","0","2012-02-27 10:59:35","2012-10-19 03:17:02"
"026-000000001","46","026","National Aeronautics and Space Administration","NASA IT Infrastructure","20487","35129","Awarded","8000","NNL07AA69D"," NAS598145","8000","","","no","Yes","LOCKHEED MARTIN GOVERNMENT SERVICES INCORPORATED","","8.488952","Firm Fixed Price","","09/22/2011","02/29/2012","U","ODIN DELIVERY ORDER 3","10243","8000","0","2012-02-27 10:59:35","2012-10-19 03:17:02"
"026-000000001","46","026","National Aeronautics and Space Administration","NASA IT Infrastructure","20488","35127","Awarded","8000","NND07AA12D"," NAS598145","8000","","","no","Yes","LOCKHEED MARTIN CORPORATION","","5.122576","Firm Fixed Price","","04/13/2011","08/31/2011","U","SAP PURCHASE REQUISITION: 4200196010PROVIDE ODIN IT SERVICES FOR NASA-DFRC.","10245","8000","0","2012-02-27 10:59:35","2012-10-19 03:17:03"
"026-000000001","46","026","National Aeronautics and Space Administration","NASA IT Infrastructure","20489","35128","Awarded","8000","NNJ07JF12D","NAS598144","8000","","","no","Yes","LOCKHEED MARTIN CORPORATION","","7.058973","Firm Fixed Price","","11/21/2011","02/29/2012","U","OUTSOURCING DESKTOP INITIATIVE-CONTRACTOR WILL PROVIDE ALL SEAT AND OTHER SERVICES","10247","8000","0","2012-02-27 10:59:35","2012-10-19 03:17:04"
"026-000000001","46","026","National Aeronautics and Space Administration","NASA IT Infrastructure","20490","35126","Awarded","","NNL06AA18C","","","","","no","Yes","CHUGACH INDUSTRIES INCORPORATED","","6.538002","Cost Plus Fixed Fee","","03/30/2011","01/24/2011","U","SCIENTIFIC&TECHNICAL INFORMATION PROGRAM SUPPORT(STI)-CASI; CONTRACTOR:CHUGACH INDUSTRIES","10249","8000","0","2012-02-27 10:59:35","2012-10-19 03:17:04"
"026-000000001","46","026","National Aeronautics and Space Administration","NASA IT Infrastructure","20491","35119","Awarded","8000","NNM11AA04C","","","","no","no","Yes","SCIENCE APPLICATIONS INTERNATIONAL CORPORATION","","41.858332","Cost Plus Award Fee","","07/10/2012","01/01/1970","U","NNM11AA04C - NASA INTEGRATED COMMUNICATIONS SERVICES (NICS)","30639","8000","","2013-03-20 11:07:50","2013-03-20 11:07:50"
"026-000000001","46","026","National Aeronautics and Space Administration","NASA IT Infrastructure","20492","35121","Awarded",""," NNM11AA02C","","","NNM10277065R","no","no","Yes","SCIENCE APPLICATIONS INTERNATIONAL CORPORATION","","43.823567","Firm Fixed Price","","04/18/2012","01/01/1970","U","ENTERPRISE APPLICATIONS SERVICE TECHNOLOGIES (EAST) CONTRACT","30641","8000","","2013-03-20 11:07:50","2013-03-20 11:07:50"
"026-000000001","46","026","National Aeronautics and Space Administration","NASA IT Infrastructure","20493","51727","Awarded","8000","NNX11AA01C","","","","no","no","Yes","HP ENTERPRISE SERVICES, LLC","NNX10272008R","8.248218","Firm Fixed Price","","03/13/2013","10/31/2015","U","THE AGENCY CONSOLIDATED END-USER SERVICES (ACES)CONTRACT WILL PROVIDE AND MANAGE NASA'S PERSONAL COMPUTING HARDWARE, AGENCY STANDARD SOFTWARE, MOBILE IT SERVICES, PERIPHERALS AND ACCESSORIES, ASSOCIATED END-USER SERVICES, AND SUPPORTING INFRASTRUCTURE.","30643","8000","0","2013-03-20 11:07:50","2013-03-20 11:07:50"
"026-000000001","46","026","National Aeronautics and Space Administration","NASA IT Infrastructure","20495","51897","Awarded","","NNM04AA02C","","","","","no","Yes","SCIENCE APPLICATIONS INTERNATIONAL CORPORATION","03HAW001","21.873612","Cost Plus Award Fee","","02/01/2012","02/21/2012","U","UNITES (UNIFIED NASA INFORMATION TECHNOLOGY SERVICES)","10251","8000","0","2012-02-27 10:59:35","2012-10-19 03:17:05"
"026-000000001","46","026","National Aeronautics and Space Administration","NASA IT Infrastructure","20496","51895","Awarded","","NNG04DA01C","","","","","no","Yes","HONEYWELL TECHNOLOGY SOLUTIONS INCORPORATED","RFP03 NAW-001","29.002297","Cost Plus Award Fee","","03/15/2012","03/31/2012","U","THE MISSION OPERATIONS MISSION SERVICES (MOMS) CONTRACT SCOPE INCLUDES PERFORMING SYSTEMS ENGINEERING, CONCEPT STUDIES, DEVELOPMENT, INTEGRATION AND TEST, MISSION OPERATIONS, AND SUSTAINING ENGINEERING FOR CURRENT AND FUTURE MISSIONS FOR THE GODDARD SPACE FLIGHT CENTER (GSFC).  THE SCOPE ENCOMPASSES ALL MISSION PHASES, WHICH INCLUDE: FORMULATION, DEVELOPMENT, AND OPERATIONS DURING THE MISSION LIFE THROUGH DECOMMISSIONING.THE PRIMARY FUNCTIONS OF MISSION OPERATIONS INCLUDE OPERATIONS CONCEPT DEVELOPMENT, GROUND SYSTEM REQUIREMENTS DEFINITION, DEVELOPMENT AND MAINTENANCE OF OPERATIONS PROCESSES AND PROCEDURES, GROUND SEGMENT AND FLIGHT SEGMENT INTEGRATION AND TEST SUPPORT, ON ORBIT COMMAND AND CONTROL, MISSION PLANNING AND SCHEDULING, TRENDING AND ANALYSIS, SPACECRAFT HEALTH AND SAFETY MONITORING, ONBOARD DATA MANAGEMENT, LIMITED FLIGHT DYNAMICS SUPPORT, AND GROUND SYSTEM SUSTAINING ENGINEERING.","10253","8000","0","2012-02-27 10:59:35","2012-10-19 03:17:06"
"026-000000001","46","026","National Aeronautics and Space Administration","NASA IT Infrastructure","20497","51900","Awarded","","NNG06CA56B","","","","no","no","Yes","FREQUENTIS USA INCORPORATED","","","Firm Fixed Price","","10/05/2012","01/01/1970","U","IN GENERAL, THE VENDOR WILL BE REQUIRED TO PROVIDE FOR THE DESIGN, ACQUISITION, DEVELOPMENT, INTEGRATION, TEST, DELIVERY AND MAINTENANCE OF ALL HARDWARE, FIRMWARE, AND SOFTWARECOMPONENTS, WHICH COMPRISE THE MISSION OPERATIONS VOICE ENHANCEMENTS (MOVE) SYSTEM CONFIGURATIONS TO BE DELIVERED FOR EACH MOVE SITE. THE VENDOR WILL ALSO BE RESPONSIBLE FOR THE SHIPMENT AND DELIVERY OF THE MOVE EQUIPMENT TO NASA DESIGNATED FACILITIES. AT EACH MOVE SITE, THE VENDOR WILL PERFORM OR ASSIST IN THE INSTALLATION AND CHECKOUT OF THE MOVE EQUIPMENT, WITH THE EXCEPTION OF THE KEYSETS. NASA WILL PERFORM INSTALLATION AND CHECKOUT OF THE MOVE KEYSETS AT EACH SITE.","30645","8000","","2012-09-14 10:49:22","2013-03-20 11:07:50"
"026-000000001","46","026","National Aeronautics and Space Administration","NASA IT Infrastructure","20498","51906","Awarded","","NNM08AD90D","","","","no","no","No","","","","","","","","","","","","","2012-09-14 10:49:22",""
"026-000000001","46","026","National Aeronautics and Space Administration","NASA IT Infrastructure","20499","51903","Awarded","","NNM08AD91D","","","","no","no","No","","","","","","","","","","","","","2012-09-14 10:49:22",""
"026-000000001","46","026","National Aeronautics and Space Administration","NASA IT Infrastructure","20500","51902","Awarded","","NNM09AA00D","","","","no","no","No","","","","","","","","","","","","","2012-09-14 10:49:22",""
"026-000000001","46","026","National Aeronautics and Space Administration","NASA IT Infrastructure","20501","51904","Awarded","","NNM09AA01D","","","","no","no","No","","","","","","","","","","","","","2012-09-14 10:49:22",""
"026-000000001","46","026","National Aeronautics and Space Administration","NASA IT Infrastructure","20502","57494","Awarded","8000","NNA08AF13C","","","","","no","Yes","PEROT SYSTEMS GOVERNMENT SERVICES, INC.","","12.402543","Cost Plus Fixed Fee","","09/19/2012","12/31/2012","U","AMES CONSOLIDATED INFORMATION TECHNOLOGY SERVICES 2 (ACITS 2) CONTRACT FOR IT SUPPORT AT AMES RESEARCH CENTER INCLUDES THE FOLLOWING IT SYSTEMS AND FACILITY SUPPORT, NETWORK COMMUNICATIONS SYSTEM SUPPORT, BUSINESS SYSTEMS SUPPORT, SCIENTIFIC COMPUTING SYSTEMS SUPPORT AND OUTREACH. PERFORMANCE PERIOD FOR THE PHASE-IN, BASE, AND EXERCISED OPTION PERIODS IS SEPT 1, 2008 THROUGH FEB 28, 2011.","10255","8000","0","2012-02-27 10:59:35","2012-10-19 03:17:06"
"026-000000001","46","026","National Aeronautics and Space Administration","NASA IT Infrastructure","20503","61505","Awarded","8000","NNX11AA02C","","","","no","no","Yes","COMPUTER SCIENCES CORPORATION","","16.596012","Cost Plus Award Fee","","11/16/2012","09/30/2015","U","NASA SHARED SERVICES CENTER WILL CONSOLIDATE SELECT BUSINESS AND TECHNICAL SERVICES THAT ARE CURRENTLY PERFORMED ACROSS THE AGENCY INTO A SINGLE SHARES SERVICES LOCATION.","30647","8000","0","2013-03-20 11:07:50","2013-03-20 11:07:50"
"026-000000001","46","026","National Aeronautics and Space Administration","NASA IT Infrastructure","20504","61506","Awarded","8000","NNH05PS41D","NAS502147","8000","","no","no","Yes","INTELLIGENT DECISIONS INCORPORATED","","2.924616","Firm Fixed Price","","02/17/2012","04/14/2012","U","ORACLE AGREEMENT","30649","8000","0","2013-03-20 11:07:50","2013-03-20 11:07:50"
"026-000000001","46","026","National Aeronautics and Space Administration","NASA IT Infrastructure","20505","61525","Awarded","8000","NNS10AA35C","","","","no","no","Yes","ASRC RESEARCH AND TECHNOLOGY SOLUTIONS, LLC","NNS09ZDA007R","1.609941","Cost Plus Incentive","","01/20/2012","04/30/2012","U","INFORMATION AND TECHNICAL SERVICES CONTRACT","30651","8000","0","2013-03-20 11:07:50","2013-03-20 11:07:50"
"026-000000001","46","026","National Aeronautics and Space Administration","NASA IT Infrastructure","20506","61523","Awarded","8000","NNL07AA69D","","","","no","no","Yes","LOCKHEED MARTIN CORPORATION","","11.020445","Firm Fixed Price","","09/22/2011","02/29/2012","U","ODIN DELIVERY ORDER","30653","8000","0","2013-03-20 11:07:50","2013-03-20 11:07:50"
"026-000000001","46","026","National Aeronautics and Space Administration","NASA IT Infrastructure","20507","61524","Awarded","8000","NNL10AA14B","","","","no","no","Yes","SGT, INC.","","5.774615","Cost Plus Incentive","","05/16/2012","01/01/1970","U","THE LANGLEY INFORMATION TECHNOLOGY ENHANCED SERVICES (LITES) CONTRACT PROVIDES COMPUTING SUPPORT SERVICES FOR COMPLEX INFORMATION TECHNOLOGY (IT) SYSTEMS THAT ARE UNIQUELY CONFIGURED OR HIGHLY SPECIALIZED IN FUNCTION AND INCLUDE STATE-OF-THE-ART IT.  LITES PROVIDES INTEGRATED SUPPORT THAT ENCOMPASSES ALL ACTIVITIES (INCLUDING SYSTEM ADMINISTRATION AND HARDWARE AND SOFTWARE MAINTENANCE) NECESSARY TO DEVELOP, DEPLOY, UPGRADE, OPERATE, AND MAINTAIN A SYSTEM THAT DELIVERS AN IT CAPABILITY FOR RESEARCH AND DEVELOPMENT (R&D) USE AND FOR BUSINESS SYSTEMS AND APPLICATIONS.  LITES PROVIDES SUPPORT THROUGH THE LARC OFFICE OF CHIEF INFORMATION OFFICER (OCIO) IN THE AREAS OF SCIENCE AND ENGINEERING APPLICATIONS, PROJECT MANAGEMENT APPLICATIONS, BUSINESS MANAGEMENT APPLICATIONS, AND CENTER INFRASTRUCTURE APPLICATIONS AND DATA CENTER SUPPORT NOT PROVIDED AS PART OF NASA'S INFORMATION TECHNOLOGY INFRASTRUCTURE IMPROVEMENT PROGRAM (IP3).","30655","8000","","2013-03-20 11:07:50","2013-03-20 11:07:50"
"026-000000001","46","026","National Aeronautics and Space Administration","NASA IT Infrastructure","20508","61522","Awarded","8000","NNG10FE01C","","","","no","no","Yes","PRIMUS SOLUTIONS, INC.","NNG08230770R","8.547898","Fixed Price Incentive","","02/13/2013","05/15/2015","U","GODDARD UNIFIED ENTERPRISE SERVICES AND TECHNOLOGY (GUEST) CONTRACT.  IN ORDER TO DEVELOP, INTEGRATE, SUSTAIN, AND MANAGE IT INFRASTRUCTURE AND SYSTEMS, GSFC REQUIRES SUPPORT SERVICES IN THE AREAS OF MANAGEMENT AND INFORMATION SYSTEMS, BUSINESS INFRASTRUCTURE AND APPLICATIONS DEVELOPMENT, SYSTEM ADMINISTRATION, NETWORK DESIGN, DEVELOPMENT, AND CONFIGURATION MANAGEMENT UNDER A SINGLE INTEGRATOR. THE ASRC TEAM SHALL PROVIDE LABOR, HARDWARE/SOFTWARE, EQUIPMENT AND MATERIALS REQUIRED TO SUCCESSFULLY PERFORM THE OBJECTIVES DESCRIBED IN THIS SOO. THE ASRC TEAM WILL PROVIDE GSFC WITH SUPPORT FOR CURRENT AND EVOLVING IT REQUIREMENTS. SPECIFIC AREAS OF SUPPORT INCLUDE: SYSTEM, WEB, AND DATABASE ADMINISTRATION; SOFTWARE DEVELOPMENT AND SUSTAINING ENGINEERING; ENTERPRISE-WIDE SERVICE CALL CENTER; MESSAGING AND COLLABORATION; IT SECURITY; CONFIGURATION, PROGRAM AND ASSET MANAGEMENT; DATA BACKUP AND STORAGE; DISASTER RECOVERY; SPECIALIZED NETWORK ENGINEERING, AND SURGE SUPPORT FOR UNANTICIPATED ELEVATIONS IN SERVICE.","31109","8000","0","2013-03-20 11:07:50","2013-03-21 03:16:53"
"026-000000001","46","026","National Aeronautics and Space Administration","NASA IT Infrastructure","20509","61647","Awarded","8000","NNA08AF13C","","","","no","no","Yes","PEROT SYSTEMS GOVERNMENT SERVICES, INC.","","9.730261","Cost Plus Fixed Fee","","09/19/2012","12/31/2012","U","AMES CONSOLIDATED INFORMATION TECHNOLOGY SERVICES 2 (ACITS 2) CONTRACT FOR IT SUPPORT AT AMES RESEARCH CENTER INCLUDES THE FOLLOWING IT SYSTEMS AND FACILITY SUPPORT, NETWORK COMMUNICATIONS SYSTEM SUPPORT, BUSINESS SYSTEMS SUPPORT, SCIENTIFIC COMPUTING SYSTEMS SUPPORT AND OUTREACH. PERFORMANCE PERIOD FOR THE PHASE-IN, BASE, AND EXERCISED OPTION PERIODS IS SEPT 1, 2008 THROUGH FEB 28, 2011.","30657","8000","0","2013-03-20 11:07:50","2013-03-20 11:07:50"
"026-000000001","46","026","National Aeronautics and Space Administration","NASA IT Infrastructure","20510","61648","Awarded","8000","NNA07CA20D","NAS598145","8000","","no","no","Yes","LOCKHEED MARTIN CORPORATION","","4.710382","Other (none of the above)","","11/30/2011","02/29/2012","U","OUTSOURCING DESKTOP INITATIVE FOR NASA (ODIN) SERVICES","30659","8000","0","2013-03-20 11:07:50","2013-03-20 11:07:50"
"026-000000001","46","026","National Aeronautics and Space Administration","NASA IT Infrastructure","20511","61657","Awarded","8000","NNK08OH01C","","","","no","no","Yes","ABACUS TECHNOLOGY CORPORATION","","45.348413","Cost Plus Award Fee","","08/24/2009","01/01/1970","U","INFORMATION MANAGEMENT AND COMMUNICATIONS SUPPORT (IMCS) NNK08OH01C","31111","8000","","2013-03-20 11:07:50","2013-03-21 03:16:53"
"026-000000001","46","026","National Aeronautics and Space Administration","NASA IT Infrastructure","20512","61667","Awarded","8000"," NAS400047","","","","no","no","Yes","ARCATA ASSOCIATES INCORPORATED","","7.606961","Cost Plus Award Fee","","02/26/2013","01/31/2014","U","RESEARCH FACILITIES AND ENGINEERING SUPPORT SERVICES","30661","8000","0","2013-03-20 11:07:50","2013-03-20 11:07:50"
"026-000000001","46","026","National Aeronautics and Space Administration","NASA IT Infrastructure","20513","61675","Awarded","8000","NNH06CD40T","NNH06CC93B","8000","","no","no","Yes","INDYNE INCORPORATED","","16.730788","Cost Plus Award Fee","","02/02/2012","05/31/2012","U","THE CONTRACTOR SHALL PROVIDE INTEGRATED IT SYSTEMS ENGINEERING AND OPERATIONS, AND IT-RELATED MANAGEMENT SUPPORT SERVICES, EXCEPT FOR SERVICES PROVIDED BY ODIN TO ALL MISSION DIRECTORATES AND MISSION SUPPORT OFFICES AT NASA HQ.","30663","8000","0","2013-03-20 11:07:50","2013-03-20 11:07:50"
"026-000000001","46","026","National Aeronautics and Space Administration","NASA IT Infrastructure","20514","61696","Awarded","8000","NNJ07JF12D","NAS598144","8000","","no","no","Yes","LOCKHEED MARTIN CORPORATION","","15.102943","Firm Fixed Price","","11/21/2011","02/29/2012","U","OUTSOURCING DESKTOP INITIATIVE-CONTRACTOR WILL PROVIDE ALL SEAT AND OTHER SERVICES","30665","8000","0","2013-03-20 11:07:50","2013-03-20 11:07:50"
"026-000000001","46","026","National Aeronautics and Space Administration","NASA IT Infrastructure","20515","61697","Awarded","8000","NNJ11JA16B","","","","no","no","Yes","DB CONSULTING GROUP, INC.","NNJ09244782R","26.040085","Cost Plus Incentive","","09/24/2012","01/01/1970","U","INFORMATION TECHNOLOGY AND MULTIMEDIA SERVICE CONTRACT SUPPORTING THE JSC INFORMATION RESOURCES DIRECTORATE AND EXTERNAL RELATIONS OFFICE.","30667","8000","","2013-03-20 11:07:50","2013-03-20 11:07:50"
"026-000000001","46","026","National Aeronautics and Space Administration","NASA IT Infrastructure","20516","61698","Awarded","8000","NNJ10JB12C","","","","no","no","Yes","GEOCONTROL SYSTEMS, INC.","NNJ09275555R","1.192953","Firm Fixed Price","","01/11/2013","01/01/1970","U","PRINTING AND MAIL SUPPORT SERVICES (PAMSS)","30669","8000","","2013-03-20 11:07:50","2013-03-20 11:07:50"
"026-000000001","46","026","National Aeronautics and Space Administration","NASA IT Infrastructure","26947","65963","Awarded","8000","NNH12CF39C","","","","no","no","Yes","DIGITAL MANAGEMENT INC.","NNH11351229R","11.806404","Cost Plus Incentive","","02/06/2013","01/01/1970","U","IGF::OT::IGFHEADQUARTERS INFORMATION TECHNOLOGY SUPPORT SERVICES (HITSS). THE HQ IT SUPPORT SERVICES (HITSS) CONTRACTOR IS EXPECTED TO:A. PROVIDE EXPERT ADVICE AND VALUE-ADDED GUIDANCE TO HEADQUARTERS IN DEVELOPING COST EFFECTIVE SOLUTIONS FOR ITS CUSTOMER'S IT REQUIREMENTS;B. PROVIDE AN IT ENVIRONMENT THAT FOSTERS DEVELOPMENT OF CUSTOM APPLICATIONS IN A ROBUST AND EVOLVING ENVIRONMENT AND TAKES FULL ADVANTAGE OF INDUSTRY STANDARDS AND EMERGING TECHNOLOGIES;C. OPERATE THE NASA HEADQUARTERS DATA CENTER ENVIRONMENT IN AN EFFICIENT AND EFFECTIVE MANNER;D. SUPPORT IT REQUIREMENTS THAT UTILIZE SPECIALIZED IT SKILLS AND KNOWLEDGE OF TECHNOLOGY TRENDS TO SIGNIFICANTLY INCREASE USER PRODUCTIVITY AND EFFICIENCY;E. PROVIDE EXCELLENT CUSTOMER SERVICE FOR A VARIETY OF IT DISCIPLINES AND FUNCTIONAL AREAS;F. INCORPORATE IT SECURITY IN ALL ASPECTS OF THE WORK TO ENSURE PROTECTION OF NASA HEADQUARTERS' DATA AND SYSTEMS;G. EFFECTIVELY COLLABORATE WITH OTHER HEADQUARTERS AND AGENCY IT CONTRACTORS TO PROVIDE SEAMLESS SERVICES TO CUSTOMERS; ANDH. ENSURE THAT ALL IT ACTIVITIES MEET ALL APPLICABLE FEDERAL, OMB, OPM, AGENCY, AND HEADQUARTERS REQUIREMENTS. THE SPECIFIC SUPPORT SERVICES REQUIRED UNDER THIS CONTRACT INCLUDE: PLANNING AND MANAGEMENT OF INFORMATION SYSTEMS; LIFE-CYCLE SUPPORT FOR APPLICATIONS AND INFORMATION SYSTEMS; OPERATION OFTHE NASA HQ DATA CENTER; SYSTEMS ENGINEERING AND INTEGRATION SERVICES; IT SECURITY; TECHNOLOGY INNOVATION AND INFUSION; AND CUSTOMER SUPPORT.","30671","8000","","2013-03-20 11:07:50","2013-03-20 11:07:50"
"026-000000001","46","026","National Aeronautics and Space Administration","NASA IT Infrastructure","26949","65964","Awarded","8000","NNH13CH30Z","","","NNH12424505Q","no","no","Yes","INFOZEN, INC.","NNH12424505Q","","Firm Fixed Price","","02/19/2013","01/01/1970","U","IGF::OT::IGFPLACE OF PERFORMANCE:  ROCKVILLE, MD  20850-6379 (CONTRACTOR'S FACILITY)THIS CONTRACT IS FOR THE WEB ENTERPRISE SERVICE TECHNOLOGOES PRIME SERVICES.  SERVICES ARE FOR AN AGENCY-WIDE CAPABILITY TO CREATE, MAINTAIN AND MANAGE WEBSITES, SUCH AS CONTENT MANAGEMENT, SEARCH AND COLLABORATIVE SERVICES.","30673","8000","","2013-03-20 11:07:50","2013-03-20 11:07:50"
"026-000002411","32","026","National Aeronautics and Space Administration","Integrated Collaborative Environment","19919","35067","Awarded","","NNM11AA02C","","","","no","no","Yes","SCIENCE APPLICATIONS INTERNATIONAL CORPORATION","","43.823567","Firm Fixed Price","","04/18/2012","01/01/1970","U","ENTERPRISE APPLICATIONS SERVICE TECHNOLOGIES (EAST) CONTRACT","28519","8000","","2013-03-19 11:22:56","2013-03-19 11:22:56"
"026-000005020","39","026","National Aeronautics and Space Administration","JSC DA Mission Control Center Systems (MCCS)","19934","49746","Awarded","","NNJ09HD46C","","","","no","yes","Yes","LOCKHEED MARTIN CORPORATION","","88.261039","Cost Plus Award Fee","","05/21/2012","09/30/2013","U","THE FACILITIES DEVELOPMENT AND OPERATIONS CONTRACT(FDOC) SPECIFIES TECHNICAL, MANAGERIAL, AND ADMINSTRATIVE WORK NEEDED TO ENSURE THE AVAILABLITITY, INTEGRITY, AND RELIABILITY OF MISSIONOPERATIONS FACILITES SUPPORTING NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA) HUMAN SPACE FLIGHT (HSF) PROGRAMS REQUIRING MISSION OPERATIONS SUPPORT. THE OBJECTIVE OF THIS CONTRACT IS TO CONSOLIDATE EFFORTS ACROSS THE FACILITIES COVERED UNDER FODOC IN ORDER TO MAXIMIZE SYNERGY FOR HARDWARE AND SOFTWARE DEVELOPMENT, MODIFICATION, SUSTAINING. MAINTENANCE, RECONFIGURATION, AND OPERATIONS FOR THE PURPOSE OF REDUCING COST WITHOUT COMPROMISING FACILITY FUNCTIONALITY AND PERFORMANCE. NASA WILL COLLABORATE WITH THE CONTRACTOR ON DEVELOPING PROCEDURAL AND TECHNICAL INNOVATIONS THAT IMPROVE QUALITY, ENSURE CUSTOMER SATISFACTION AND REDUCE COST. MISSION OPERATIONS FACILITIES CURRENTLY SUPPORT THE SPACE SHUTTLE PROGRAMAND THE INTERNATIONAL SPACE STATION PROGRA, INCLUDING INTERNATIONAL PARTNER AND COMMMERCIAL VISITING VEHICLES. MISSION OPERATIONS FACILITIES SUPPORTING THE CNSTELLATION PROGRAM(CXP) ARE CONTINUOUSLY UNDER DEVELOPMENT IN CONCERT WITH CXP FORMULATION AND IMPLEMENTATION. FDOC APPLIES TO THE FACILITIES OF THESE THREE PROGRAMS, AND ANY OTHER HSF PROGRAM REQUIRING MISSION OPERATIONS FACILITY SUPPORT. IN ADDITION, FUTURE MISSION OPERATIONS FACILITIES AND CAPABILITIES ARE WITHIN THE TECHNICAL SCOPE OF THIS SOW, AND FDOC WORLK ASSOCIATED WITH THESE FACILITIES WILL BE ENABLED THROUGH IDIQ.","31039","8000","0","2013-03-20 16:20:10","2013-03-20 16:20:10"
