Unique Investment Identifier,Business Case ID,Agency Code,Agency Name,Investment URL ID,Agency Investment URL ID,Valid Public URL,Investment URL,invURL - A - Related Datasets,invURL - B - Related API,invURL - C - Related Social Media,invURL - D - General Information,invURL - E - Related to Broader Program/Business,invURL - F - Mobile Application Name,invURL - Mobile Audience Focus,invURL - Responsive Design For Mobile,Updated Date,Updated Time
"014-000000042","1129","014","Department of State","1203","","No","http://irm.m.state.sbu/sites/ops/MSO/MAS/pmo/BY2013%20Major%20Data%20Call/Forms/AllItems.aspx","no","no","no","yes","no","","","","09/14/2012","08:32:39"
"014-000000042","1129","014","Department of State","1171","","No","http://start.smart.state.gov/Pages/messaging.aspx","no","no","no","yes","no","","","","09/14/2012","08:32:38"
"014-000000039","1130","014","Department of State","3865","","Yes","https://www.conferences.state.gov","no","no","no","no","yes","","","","09/17/2012","14:28:48"
"014-000000034","1134","014","Department of State","4371","75740","Yes","http://evisaforms.state.gov/acsschedulingsystem.asp","no","no","no","yes","no","No","no","no","09/10/2013","14:11:13"
"014-000000034","1134","014","Department of State","1235","","Yes","http://iafdb.travel.state.gov/","yes","no","yes","yes","yes","","","","09/14/2012","08:34:24"
"014-000000034","1134","014","Department of State","4357","69093","Yes","http://adoption.state.gov/","yes","no","no","yes","no","No","no","no","09/10/2013","14:11:13"
"014-000000034","1134","014","Department of State","4375","75742","Yes","http://evisaforms.state.gov","no","no","no","no","yes","No","no","no","09/10/2013","14:11:13"
"014-000000034","1134","014","Department of State","1239","","Yes","https://ceac.state.gov","no","no","no","yes","yes","","","","09/14/2012","08:34:24"
"014-000000034","1134","014","Department of State","4361","75734","Yes","http://dvlottery.state.gov/","no","no","no","yes","no","No","no","no","09/10/2013","14:11:13"
"014-000000034","1134","014","Department of State","4379","75744","Yes","https://j1visawaiverrecommendation.state.gov","no","no","no","no","yes","No","no","no","09/10/2013","14:11:13"
"014-000000034","1134","014","Department of State","1243","","Yes","http://evisaforms.state.gov/schedulingsystem.asp","no","no","no","no","yes","","","","09/14/2012","08:34:24"
"014-000000034","1134","014","Department of State","4365","75737","Yes","http://iafdb.travel.state.gov/","yes","no","yes","yes","yes","No","no","no","09/10/2013","14:11:13"
"014-000000034","1134","014","Department of State","1229","","Yes","http://caemployees.state.gov/","no","no","no","no","no","","","","09/14/2012","08:34:24"
"014-000000034","1134","014","Department of State","1247","","Yes","http://j1visawaiverstatus.state.gov","no","no","no","no","yes","","","","09/14/2012","08:34:24"
"014-000000034","1134","014","Department of State","4369","75739","Yes","https://ceac.state.gov","no","no","no","yes","yes","No","no","no","09/10/2013","14:11:13"
"014-000000034","1134","014","Department of State","1233","","Yes","http://www.travel.state.gov/visa/visa_4756.html","yes","no","yes","yes","yes","","","","09/14/2012","08:34:24"
"014-000000034","1134","014","Department of State","1251","","Yes","http://travel.state.gov/","yes","no","yes","yes","yes","","","","09/14/2012","08:34:24"
"014-000000034","1134","014","Department of State","4373","75741","Yes","http://evisaforms.state.gov/schedulingsystem.asp","no","no","no","no","yes","No","no","no","09/10/2013","14:11:13"
"014-000000034","1134","014","Department of State","1237","","Yes","http://immigrantvisas.state.gov/","yes","no","no","yes","yes","","","","09/14/2012","08:34:24"
"014-000000034","1134","014","Department of State","4359","75733","Yes","http://caemployees.state.gov/","no","no","no","no","no","No","no","no","09/10/2013","14:11:13"
"014-000000034","1134","014","Department of State","4377","75743","Yes","http://j1visawaiverstatus.state.gov","no","no","no","no","yes","No","no","no","09/10/2013","14:11:13"
"014-000000034","1134","014","Department of State","1241","","Yes","http://evisaforms.state.gov/acsschedulingsystem.asp","no","no","no","no","yes","","","","09/14/2012","08:34:24"
"014-000000034","1134","014","Department of State","4363","75736","Yes","http://www.travel.state.gov/visa/visa_4756.html","yes","no","yes","yes","yes","No","no","no","09/10/2013","14:11:13"
"014-000000034","1134","014","Department of State","1227","","Yes","http://adoption.state.gov/","yes","no","no","yes","no","","","","09/14/2012","08:34:24"
"014-000000034","1134","014","Department of State","4381","75745","Yes","http://travel.state.gov/","yes","no","yes","yes","yes","No","no","no","09/10/2013","14:11:13"
"014-000000034","1134","014","Department of State","1245","","Yes","http://evisaforms.state.gov","no","no","no","no","yes","","","","09/14/2012","08:34:24"
"014-000000034","1134","014","Department of State","4367","75738","Yes","http://immigrantvisas.state.gov/","yes","no","no","yes","yes","No","no","no","09/10/2013","14:11:13"
"014-000000034","1134","014","Department of State","1231","","Yes","http://dvlottery.state.gov/","no","no","no","yes","no","","","","09/14/2012","08:34:24"
"014-000000034","1134","014","Department of State","1249","","Yes","https://j1visawaiverrecommendation.state.gov","no","no","no","no","yes","","","","09/14/2012","08:34:24"
"006-999990530","1135","006","Department of Commerce","4871","","Yes","business.usa.gov","yes","yes","yes","yes","yes","","no","yes","09/13/2013","15:14:00"
"015-000000414","1139","015","Department of the Treasury","19","35","Yes","http://www.fms.treas.gov/news/factsheets/pmt_mgmt.html","no","no","no","no","yes","","","","09/11/2012","12:05:26"
"007-000000128","1141","007","Department of Defense","5217","41","Yes","http://peoc3t.army.mil/wint/acusmod.php","yes","no","no","no","no","no","no","no","03/18/2014","10:53:07"
"007-000001943","1143","007","Department of Defense","5315","104","Yes","http://www.raytheon.com/capabilities/products/arc231/","no","no","no","yes","no","no","no","no","03/18/2014","11:36:57"
"007-000001056","1145","007","Department of Defense","5257","128","No","https://portal.js.mil/sites/j6/default.aspx","no","no","no","yes","no","no","no","no","03/18/2014","11:16:01"
"007-000001056","1145","007","Department of Defense","5255","126","Yes","http://ciog6.army.mil/portals/1/infosheet/07-ecs_info%20paper%20(1p)_v1.pdf","no","yes","no","no","no","no","no","no","03/18/2014","11:16:01"
"007-000001056","1145","007","Department of Defense","5259","129","Yes","http://www.nutanix.com/blog/category/vdi/","no","yes","no","no","no","no","no","no","03/18/2014","11:16:01"
"007-000001686","1147","007","Department of Defense","5305","136","No","http://www.dla.mil/informationoperations/dai/pages/default.aspx","no","no","no","yes","yes","no","no","no","03/18/2014","11:23:44"
"007-000001836","1149","007","Department of Defense","5309","46","Yes","http://www.hpcmo.hpc.mil","yes","no","no","no","no","no","no","no","03/18/2014","11:36:41"
"007-000004787","1155","007","Department of Defense","5339","122","No","http://peoc3t.army.mil/mnvr/","no","yes","yes","no","no","no","no","no","03/18/2014","11:37:52"
"015-000000297","1161","015","Department of the Treasury","133","34","Yes","www.donotpay.treas.gov","no","no","no","yes","no","","","","09/11/2012","19:24:54"
"015-000000037","1165","015","Department of the Treasury","135","15","Yes","https://www.ipp.gov","no","no","no","yes","no","","","","09/11/2012","21:30:58"
"018-000000043","1167","018","Department of Education","149","","Yes","crdc.ed.gov","no","no","no","yes","yes","No","no","no","09/11/2013","09:29:48"
"018-000000043","1167","018","Department of Education","147","","Yes","ocrdata.ed.gov","yes","yes","yes","yes","yes","Yes","no","yes","09/11/2013","09:29:48"
"009-000004158","1173","009","Department of Health and Human Services","385","320431","No","https://bmiss.hrsa.gov  ","no","no","no","no","yes","No","no","no","09/13/2013","05:50:24"
"009-000004158","1173","009","Department of Health and Human Services","383","320430","Yes","https://programportal.hrsa.gov","no","no","no","yes","yes","No","no","no","09/13/2013","05:50:23"
"009-000004158","1173","009","Department of Health and Human Services","387","320432","Yes","http://nhscjobs.hrsa.gov ","yes","no","no","no","yes","http://nhscjobs.hrsa.gov ","no","yes","09/13/2013","05:50:24"
"009-000267910","1177","009","Department of Health and Human Services","4425","330045","Yes","https://www.healthcare.gov/","yes","no","no","no","no","","no","no","09/10/2013","14:50:43"
"009-000314915","1183","009","Department of Health and Human Services","389","320359","Yes","http://www.hhs.gov/ocio/ea/sharedservices.html","yes","no","no","yes","no","","no","no","09/10/2013","14:51:12"
"009-000314916","1185","009","Department of Health and Human Services","4409","328933","Yes","https://portal.cms.gov","yes","no","no","yes","yes","","no","no","09/10/2013","14:46:33"
"009-000316811","1191","009","Department of Health and Human Services","4411","329801","Yes","www.healthcare.gov","yes","no","yes","yes","no","www.healthcare.gov","no","yes","09/10/2013","14:47:50"
"010-999991481","1197","010","Department of the Interior","641","","Yes","www.geoplatform.gov","yes","no","no","yes","yes","None","no","no","09/12/2013","17:18:55"
"010-999991481","1197","010","Department of the Interior","645","","Yes","Http://geo.data.gov","yes","no","no","no","no","None","no","no","09/12/2013","17:18:55"
"010-999991481","1197","010","Department of the Interior","643","","Yes","www.fgdc.gov","no","no","no","yes","yes","None","no","no","09/12/2013","17:18:55"
"007-000005865","1201","007","Department of Defense","5351","98","Yes","http://dcgsa.apg.army.mil","no","no","no","yes","no","no","no","no","03/18/2014","11:38:30"
"007-000005865","1201","007","Department of Defense","5349","99","Yes","https://www.facebook.com/#!/dcgsa","no","no","yes","no","no","no","no","no","03/18/2014","11:38:30"
"018-000000044","1203","018","Department of Education","723","","No","N/A","yes","yes","yes","yes","yes","","","","09/13/2012","13:20:09"
"018-000000073","1205","018","Department of Education","729","","Yes","https://webfpps.nbc.gov/","no","no","no","yes","yes","","no","no","09/11/2013","09:36:25"
"018-000000073","1205","018","Department of Education","4537","","No","https://wtts.nbc.gov/WTTS/","no","no","no","no","yes","","no","no","09/11/2013","09:36:24"
"018-000000073","1205","018","Department of Education","4541","","No","https://hr.mgsapps.monster.com/edu-ats/login.hms","no","no","no","no","yes","","no","no","09/11/2013","09:36:24"
"018-000000073","1205","018","Department of Education","727","","Yes","https://tms.nbc.gov/plateau/user/login.jsp","no","no","no","no","yes","","no","no","09/11/2013","09:36:25"
"018-000000073","1205","018","Department of Education","731","","No","https://dmartportal.nbc.gov/index.cfm","no","no","no","no","yes","","no","no","09/11/2013","09:36:25"
"018-000000073","1205","018","Department of Education","4539","","Yes","https://eods.nbc.gov/EODS/","yes","no","no","no","yes","","no","no","09/11/2013","09:36:24"
"018-000000073","1205","018","Department of Education","725","","No","https://webta.nbc.gov/webtaedu","no","no","no","no","yes","","no","no","09/11/2013","09:36:25"
"021-260306626","1207","021","Department of Transportation","871","NextGen Implementation Plan","No","http://www.faa.gov/nextgen/implementation/plan/","no","no","no","no","yes","","","","09/13/2012","15:19:00"
"021-260306626","1207","021","Department of Transportation","4445","2563","Yes","http://www.faa.gov/air_traffic/techNology/tamr/","no","no","no","yes","no","","no","no","09/10/2013","15:32:36"
"021-260306626","1207","021","Department of Transportation","869","TAMR","Yes","http://www.faa.gov/air_traffic/technology/tamr/","no","no","no","yes","no","","","","09/13/2012","15:19:00"
"021-260306626","1207","021","Department of Transportation","4443","2562","No","http://www.faa.gov/nextgen/implementation/plan/","no","no","no","no","yes","","no","no","09/10/2013","15:32:36"
"021-782222331","1209","021","Department of Transportation","4467","2574","No","http://www.faa.gov/nextgen/implementation/plan/","no","no","no","no","yes","N/A","no","no","09/10/2013","15:40:30"
"021-782222331","1209","021","Department of Transportation","919","","No","http://www.faa.gov/nextgen/implementation/plan/","no","no","no","no","yes","","","","09/13/2012","15:27:56"
"021-762783225","1211","021","Department of Transportation","1021","","Yes","https://nasea.faa.gov/products/roadmap/main/display/8/tab/detail/rmd_id/21","no","no","no","yes","no","","","","09/13/2012","15:32:10"
"021-762783225","1211","021","Department of Transportation","4491","2594","Yes","http://www.faa.gov/nextgen/implementation/media/NextGen_Implementation_Plan_2012.pdf","no","no","no","yes","yes","","no","no","09/10/2013","15:45:47"
"021-762783225","1211","021","Department of Transportation","1023","","Yes","http://www.faa.gov/nextgen/implementation/media/NextGen_Implementation_Plan_2012.pdf","no","no","no","yes","yes","","","","09/13/2012","15:32:10"
"021-762783225","1211","021","Department of Transportation","4493","2595","Yes","https://nasea.faa.gov/products/roadmap/main/display/8/tab/detail/rmd_id/21","no","no","no","yes","no","","no","no","09/10/2013","15:45:47"
"023-000004270","1213","023","General Services Administration","4685","","Yes","https://extportall.pbs.gsa.gov/","no","no","no","yes","yes","","no","no","09/11/2013","19:50:39"
"023-000004270","1213","023","General Services Administration","4683","","No","http://pbsportal.pbs.gsa.gov","no","no","no","yes","yes","","no","no","09/11/2013","19:50:39"
"026-000001102","1215","026","National Aeronautics and Space Administration","1255","","No","","no","no","no","no","yes","","","","09/14/2012","09:30:30"
"026-000001102","1215","026","National Aeronautics and Space Administration","4717","","No","https:\\bready.nasa.gov","no","no","yes","yes","yes","No","no","no","09/12/2013","12:26:33"
"026-000001102","1215","026","National Aeronautics and Space Administration","4143","65468","Yes","http://www.gsa.gov/portal/content/105399","no","no","no","no","yes","No","yes","yes","09/12/2013","12:26:33"
"027-000000058","1217","027","Office of Personnel Management","1267","","Yes","http://www.opm.gov/egov/e-gov/EHRI/data_warehouse.asp","no","no","no","yes","yes","","no","yes","09/11/2013","16:09:47"
"021-352204052","1225","021","Department of Transportation","1309","","Yes","http://www.ntdprogram.gov/ntdprogram/","yes","no","no","no","yes","","","","09/14/2012","10:05:14"
"021-352204052","1225","021","Department of Transportation","4627","2606","Yes","http://www.ntdprogram.gov/ntdprogram/","yes","no","no","no","yes","None","no","no","09/11/2013","13:59:25"
"016-000002307","1231","016","Social Security Administration","1477","","Yes","www.ssa.gov/pgm/ssi.htm","no","no","no","yes","yes","SSI Mobile Wage Reporting","no","yes","09/13/2013","12:22:31"
"006-000804000","1233","006","Department of Commerce","1597","","Yes","http://www.uspto.gov/","no","no","no","no","no","N/A","yes","yes","09/13/2013","16:00:38"
"006-000804000","1233","006","Department of Commerce","1601","","Yes","http://www.itdashboard.gov/portfolios/agency&#61;006,bureau&#61;51","no","yes","no","yes","yes","N/A","yes","yes","09/13/2013","16:00:38"
"006-000804000","1233","006","Department of Commerce","1599","","No","http://ptoweb.uspto.gov/ptointranet/index.htm","no","no","no","no","no","N/A","yes","yes","09/13/2013","16:00:38"
"024-000001066","1237","024","Department of Homeland Security","4289","211884","No","http://idms.dhs.gov","no","no","no","no","no","Not Applicable","no","no","09/10/2013","10:54:14"
"024-000009567","1245","024","Department of Homeland Security","1607","190165","Yes","https://ipgateway.dhs.gov","no","no","no","no","no","IP Gateway","yes","yes","09/10/2013","10:56:45"
"007-000003349","1261","007","Department of Defense","5451","141","Yes","http://spaceflightnow.com/","no","no","no","no","yes","n/a","no","no","03/18/2014","11:37:27"
"007-000003349","1261","007","Department of Defense","5455","165","No","https://afcea-la.org/sites/afcea-la.org/files/grondin-afcea-brief-18jan13.pdf","no","no","no","yes","no","n/a","no","no","03/18/2014","11:37:27"
"007-000003349","1261","007","Department of Defense","5453","162","Yes","https://www.fbo.gov/spg/usaf/afsc/smcsmsc/09-49/listing.html","no","no","no","yes","yes","n/a","no","no","03/18/2014","11:37:27"
"429-000000003","1265","429","Nuclear Regulatory Commission","4183","","Yes","http://pbadupws.nrc.gov/docs/ML1224/ML12244A508.pdf","no","no","no","yes","no","","no","no","09/25/2013","11:37:39"
"429-000000003","1265","429","Nuclear Regulatory Commission","4049","","No","","no","no","no","yes","yes","","","","10/02/2012","08:52:34"
"429-000000003","1265","429","Nuclear Regulatory Commission","4185","","Yes","http://www.nrc.gov/about-nrc/organization/admfuncdesc.html","no","no","no","no","yes","","no","no","09/25/2013","11:37:39"
"018-000000076","1267","018","Department of Education","4163","","Yes","https://opeweb.ed.gov/javitsasar/codes/Js_login.cfm","yes","yes","no","yes","yes","No","no","no","09/11/2013","09:48:45"
"018-000000076","1267","018","Department of Education","4149","","Yes","http://fipsedatabase.ed.gov/fipse/","yes","yes","no","yes","yes","No","no","no","09/11/2013","09:48:44"
"018-000000076","1267","018","Department of Education","4563","","Yes","https://trio.ed.gov/sss","yes","yes","no","yes","yes","No","no","no","09/11/2013","09:48:43"
"018-000000076","1267","018","Department of Education","4153","","No","https:///opeweb.ed.gov/gearup/codes/gu_login.cfm","yes","yes","no","yes","yes","No","no","no","09/11/2013","09:48:44"
"018-000000076","1267","018","Department of Education","4567","","Yes","https://trio.ed.gov/ub/","yes","yes","no","yes","yes","No","no","no","09/11/2013","09:48:44"
"018-000000076","1267","018","Department of Education","4157","","No","http://iris.ed.gov/iris/ieps/irishome","yes","yes","no","yes","yes","No","no","no","09/11/2013","09:48:45"
"018-000000076","1267","018","Department of Education","4161","","Yes","https://opeweb.ed.gov/javitsapr/codes/Ja_login.cfm","yes","yes","no","yes","yes","No","no","no","09/11/2013","09:48:45"
"018-000000076","1267","018","Department of Education","4147","","Yes","https://opeweb.ed.gov/amts/codes/amts_login.cfm","yes","yes","no","yes","yes","No","no","no","09/11/2013","09:48:44"
"018-000000076","1267","018","Department of Education","4165","","Yes","http://opeweb.ed.gov/title3and5/","yes","yes","no","yes","yes","No","no","no","09/11/2013","09:48:45"
"018-000000076","1267","018","Department of Education","4151","","No","https://opeweb.ed.gov/gaannadmin","yes","yes","no","yes","yes","No","no","no","09/11/2013","09:48:44"
"018-000000076","1267","018","Department of Education","4565","","Yes","https://trio.ed.gov/tseoc","yes","yes","no","yes","yes","No","no","no","09/11/2013","09:48:44"
"018-000000076","1267","018","Department of Education","4155","","Yes","https://opeweb.ed.gov/endow","yes","yes","no","yes","yes","No","no","no","09/11/2013","09:48:45"
"018-000000076","1267","018","Department of Education","4569","","Yes","https://trio.ed.gov/mcnair","yes","yes","no","yes","yes","No","no","no","09/11/2013","09:48:44"
"018-000000076","1267","018","Department of Education","4159","","Yes","https://opeweb.ed.gov/javitsfpr/codes/Jf_login.cfm","yes","yes","no","yes","yes","No","no","no","09/11/2013","09:48:45"
"018-000000076","1267","018","Department of Education","4145","","Yes","https://opeweb.ed.gov/aslweb/","yes","yes","no","yes","yes","No","no","no","09/11/2013","09:48:44"
"015-000000432","1269","015","Department of the Treasury","4169","371","Yes","http://www.usmint.gov/","yes","no","no","no","yes","","","","03/22/2013","12:58:55"
"015-000000432","1269","015","Department of the Treasury","4171","372","Yes","http://catalog.usmint.gov","yes","yes","no","no","yes","","","","03/22/2013","12:58:55"
"009-000316812","1275","009","Department of Health and Human Services","4187","324926","Yes","http://innovation.cms.gov/","yes","yes","yes","yes","no","No","no","no","09/11/2013","16:02:28"
"009-000316812","1275","009","Department of Health and Human Services","4655","330190","Yes","https://cpc.cms.gov/cpci/","yes","yes","yes","yes","yes","No","no","no","09/11/2013","16:02:28"
"009-000314820","1277","009","Department of Health and Human Services","4207","323911","No","https://aps.cms.gov","no","no","no","no","yes","","no","no","09/11/2013","06:03:14"
"009-000314820","1277","009","Department of Health and Human Services","4209","323912","No","https://apstest.cms.gov","no","no","no","no","yes","","no","no","09/11/2013","06:03:15"
"024-000009571","1281","024","Department of Homeland Security","4307","216952","Yes","http://www.us-cert.gov/cdm","yes","no","no","yes","yes","N/A","yes","yes","09/10/2013","10:58:09"
"024-000009571","1281","024","Department of Homeland Security","4305","216953","Yes","http://www.dhs.gov/cdm","yes","no","no","yes","yes","N/A","yes","yes","09/10/2013","10:58:09"
"024-000009571","1281","024","Department of Homeland Security","4303","216954","Yes","http://gsa.gov/portal/content/176671","yes","no","no","yes","yes","N/A","yes","yes","09/10/2013","10:58:09"
"027-000000082","1283","027","Office of Personnel Management","4233","","Yes","http://www.opm.gov/healthcare-insurance/multi-state-plan-program/#url&#61;Overview","yes","no","no","no","no","","no","no","09/11/2013","21:11:54"
"021-996986500","1287","021","Department of Transportation","4497","20850","Yes","http://www.faa.gov/nextgen/","no","no","no","yes","yes","No","no","no","09/10/2013","15:46:17"
"018-000000092","1289","018","Department of Education","4549","","Yes","http://nces.ed.gov/datalab","no","no","no","yes","yes","","no","no","09/11/2013","10:03:10"
"018-000000092","1289","018","Department of Education","4553","","Yes","http://nces.ed.gov/surveys/els2002/","yes","no","no","no","yes","","no","no","09/11/2013","09:41:34"
"018-000000092","1289","018","Department of Education","4557","","Yes","http://nces.ed.gov/surveys/sass/","no","no","no","no","yes","","no","no","09/11/2013","09:41:34"
"018-000000092","1289","018","Department of Education","4561","","Yes","http://nces.ed.gov/surveys/bps/","no","no","no","no","yes","","no","no","09/11/2013","09:41:35"
"018-000000092","1289","018","Department of Education","4547","","Yes","http://nces.ed.gov/datalab","no","no","no","no","yes","","no","no","09/11/2013","10:03:10"
"018-000000092","1289","018","Department of Education","4551","","Yes","http://nces.ed.gov/ecls/","no","no","no","no","yes","","no","no","09/11/2013","09:41:34"
"018-000000092","1289","018","Department of Education","4555","","Yes","http://nces.ed.gov/programs/crime/","no","no","no","no","yes","","no","no","09/11/2013","09:41:34"
"018-000000092","1289","018","Department of Education","4559","","Yes","http://nces.ed.gov/surveys/b%26b/","no","no","no","no","yes","","no","no","09/11/2013","09:41:35"
"018-000000092","1289","018","Department of Education","4545","","Yes","http://nces.ed.gov/edat/","yes","no","no","no","yes","","no","no","09/11/2013","09:41:34"
"005-000000235","1297","005","Department of Agriculture","4583","","Yes","https://www.nfc.usda.gov/","no","no","no","no","yes","","no","no","09/11/2013","10:25:22"
"005-000000235","1297","005","Department of Agriculture","4587","","Yes","https://www.pcip.gov","no","no","no","no","yes","","no","no","09/11/2013","10:25:23"
"005-000000235","1297","005","Department of Agriculture","4585","","Yes","https://www.empowhr.gov/","no","no","no","no","yes","","no","no","09/11/2013","10:25:23"
"018-000000094","1299","018","Department of Education","4591","","Yes","http://nces.ed.gov/collegenavigator/","yes","no","no","yes","yes","http://nces.ed.gov/collegenavigator/m/","no","yes","09/11/2013","10:30:38"
"018-000000094","1299","018","Department of Education","4595","","Yes","http://nces.ed.gov/ccd/","yes","no","no","yes","yes","","no","no","09/11/2013","10:30:38"
"018-000000094","1299","018","Department of Education","4589","","Yes","http://nces.ed.gov/surveys/sdds/index.aspx","yes","no","no","yes","yes","","no","no","09/11/2013","10:30:38"
"018-000000094","1299","018","Department of Education","4593","","Yes","http://nces.ed.gov/ipeds/","yes","no","no","yes","yes","","no","no","09/11/2013","10:30:38"
"018-000000093","1303","018","Department of Education","4613","","No","http://ope.ed.gov","yes","yes","no","no","yes","","no","no","09/11/2013","12:02:36"
"018-000000093","1303","018","Department of Education","4617","","Yes","http://childstats.gov","yes","no","no","no","yes","","no","no","09/11/2013","12:02:36"
"018-000000093","1303","018","Department of Education","4607","","Yes","http://ies.ed.gov","yes","no","no","yes","yes","","no","no","09/11/2013","12:02:36"
"018-000000093","1303","018","Department of Education","4611","","Yes","http://surveys.ies.ed.gov","yes","yes","no","no","no","","no","no","09/11/2013","12:02:36"
"018-000000093","1303","018","Department of Education","4615","","No","http://surveys.ope.ed.gov","yes","yes","no","no","no","","no","no","09/11/2013","12:02:36"
"018-000000093","1303","018","Department of Education","4605","","Yes","http://nces.ed.gov","yes","no","no","yes","yes","","no","no","09/11/2013","12:02:36"
"018-000000093","1303","018","Department of Education","4609","","Yes","http://surveys.nces.ed.gov","yes","no","no","no","no","","no","no","09/11/2013","12:02:36"
"018-000000091","1305","018","Department of Education","4621","","Yes","http://nces.ed.gov/nationsreportcard/","yes","no","yes","no","yes","http://nces.ed.gov/nationsreportcard/about/naep_mobile.aspx","no","yes","09/11/2013","12:52:59"
"018-000000091","1305","018","Department of Education","4625","","Yes","http://nces.ed.gov/surveys/international/","yes","no","no","no","yes","","no","no","09/11/2013","12:52:59"
"018-000000091","1305","018","Department of Education","4623","","Yes","http://nationsreportcard.gov","yes","no","yes","no","yes","http://nces.ed.gov/nationsreportcard/about/naep_mobile.aspx","no","yes","09/11/2013","12:52:59"
"021-000001000","1307","021","Department of Transportation","4631","22943","Yes","www.fmcsa.dot.gov","no","no","no","no","yes","","no","no","09/11/2013","14:12:14"
"021-000001000","1307","021","Department of Transportation","4629","22942","No","www.portal.fmcsa.dot.gov","yes","no","no","no","no","","no","no","09/11/2013","14:12:14"
"009-000325767","1313","009","Department of Health and Human Services","4805","328754","Yes","http://www.fda.gov/","yes","yes","yes","yes","yes","","no","no","09/13/2013","05:50:34"
"018-000000036","1323","018","Department of Education","4725","","Yes","myeddebt.com","no","no","no","no","no","N/A","no","no","09/12/2013","13:59:40"
"018-000000036","1323","018","Department of Education","4723","","Yes","dmcseddebt.com","no","no","no","no","no","No","no","no","09/12/2013","13:59:40"
"021-488119819","1325","021","Department of Transportation","4729","22401","No","https://proxy-p.fhwa.dot.gov/fmiswnp/FMISModernization.do","no","no","no","yes","no","","no","no","09/12/2013","14:10:52"
"028-000001005","1333","028","Small Business Administration","4755","","No","https:\\ifms.sba.gov","no","no","no","no","no","no","no","no","09/12/2013","15:38:34"
"016-000002236","1339","016","Social Security Administration","4791","","Yes","https://secure.ssa.gov/myDD/start","no","no","no","no","no","N/A","no","no","09/12/2013","22:16:45"
"016-000002236","1339","016","Social Security Administration","4789","","Yes","https://secure.ssa.gov/myCOA/start","no","no","no","no","yes","N/A","no","no","09/12/2013","22:16:45"
"016-000002236","1339","016","Social Security Administration","4787","","Yes","https://secure.ssa.gov/RIL/SiView.do","no","no","no","no","yes","N/A","no","no","09/12/2013","22:16:45"
"018-000000082","1345","018","Department of Education","4821","","Yes","https://sa.ed.gov/enrole/SAWeb/selfmenu.jsp","yes","yes","yes","yes","yes","https://sa.ed.gov/enrole/SAWeb/selfmenu.jsp","yes","yes","09/13/2013","11:10:09"
"028-000000045","1349","028","Small Business Administration","4843","","Yes","https://www.nfc.usda.gov/epps/","yes","yes","no","no","yes","","no","yes","09/13/2013","13:00:22"
"028-000000045","1349","028","Small Business Administration","4841","","Yes","https://workplace-sba.csod.com/client/workplace/default.aspx","yes","yes","no","no","yes","","yes","yes","09/13/2013","13:00:22"
"006-000804100","1353","006","Department of Commerce","4849","","Yes","http://www.uspto.gov/cgi-bin/exitconf/internet_exitconf.pltarget&#61;www.twitter.com/uspto","no","no","yes","no","yes","","no","no","09/13/2013","15:01:15"
"006-000804100","1353","006","Department of Commerce","4867","","No","https://sites.google.com/site/patentdataproject/","yes","no","no","no","no","","no","yes","09/13/2013","15:01:16"
"006-000804100","1353","006","Department of Commerce","4853","","No","http://www.linkedin.com/company/uspto","no","no","yes","no","no","","no","no","09/13/2013","15:01:16"
"006-000804100","1353","006","Department of Commerce","4857","","No","http://w-tmitrnet-001/","no","no","no","no","yes","","no","no","09/13/2013","15:01:16"
"006-000804100","1353","006","Department of Commerce","4861","","No","http://www.itdashboard.gov/investmentbuscid&#61;930","no","no","no","yes","no","","no","yes","09/13/2013","15:01:16"
"006-000804100","1353","006","Department of Commerce","4847","","Yes","http://www.uspto.gov/trademarks/index.jsp","yes","no","no","no","yes","","no","no","09/13/2013","15:01:15"
"006-000804100","1353","006","Department of Commerce","4865","","Yes","http://www.uspto.gov/about/stratplan/ar/index.jsp","no","no","no","yes","no","","no","no","09/13/2013","15:01:16"
"006-000804100","1353","006","Department of Commerce","4851","","Yes","https://www.facebook.com/uspto.gov","no","no","yes","no","yes","","no","yes","09/13/2013","15:01:15"
"006-000804100","1353","006","Department of Commerce","4869","","Yes","https://explore.data.gov/","yes","no","no","no","no","","no","no","09/13/2013","15:01:16"
"006-000804100","1353","006","Department of Commerce","4855","","Yes","http://www.youtube.com/user/USPTOvideo","no","no","yes","no","yes","","no","yes","09/13/2013","15:01:16"
"006-000804100","1353","006","Department of Commerce","4859","","No","http://ptoweb.uspto.gov/ptointranet/index.htm","yes","no","no","no","yes","","no","no","09/13/2013","15:01:16"
"006-000804100","1353","006","Department of Commerce","4863","","Yes","http://www.uspto.gov/about/stratplan/USPTO_2010-2015_Strategic_Plan.pdf","no","no","no","yes","no","","no","no","09/13/2013","15:01:16"
"006-000402200","1355","006","Department of Commerce","4875","","No","www.census.gov/icf/docs/developing_options_US.pdf","no","no","no","yes","no","","no","no","03/14/2014","10:22:11"
"006-000402200","1355","006","Department of Commerce","4873","","Yes","www.census.gov/sdc/wein.ppt","no","no","no","yes","no","","no","no","03/14/2014","10:22:11"
"393-000000200","1359","393","National Archives and Records Administration","4963","","Yes","http://www.OURDOCUMENTS.GOV","no","no","no","no","yes","","no","no","09/13/2013","15:35:36"
"393-000000200","1359","393","National Archives and Records Administration","4949","","Yes","http://www.FCIC.GOV","no","no","no","no","yes","","no","no","09/13/2013","15:35:36"
